payment_id,account_id,borrower_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id
PAYMENT0007168,ACC0015993,BRW0002066,2026-01-21 02:07:32,TXN0000042002,40125.63,SUCCESS,NETBANKING,VND0000014
PAYMENT0007169,ACC0008193,BRW0003316,2026-06-04 22:46:07,TXN0000035853,149019.69,SUCCESS,NACH,VND0000015
PAYMENT0007170,ACC0024332,BRW0010114,2026-04-28 16:01:25,TXN0000063653,124881.16,SUCCESS,CASH,VND0000010
PAYMENT0007171,ACC0019872,BRW0001298,2026-02-13 07:09:20,TXN0000040792,12691.39,SUCCESS,CASH,VND0000014
PAYMENT0007172,ACC0008535,BRW0011346,2026-02-02 22:54:06,TXN0000055149,125179.92,FAILED,CARD,VND0000010
PAYMENT0007173,ACC0005574,BRW0006259,2026-05-26 07:44:01,TXN0000038754,126189.29,FAILED,CASH,VND0000005
PAYMENT0007174,ACC0022557,BRW0005935,2026-04-06 15:18:15,TXN0000066537,80101.14,SUCCESS,CASH,VND0000001
PAYMENT0007175,ACC0023709,BRW0010229,2026-01-06 06:48:03,TXN0000060455,96613.78,PENDING,NETBANKING,VND0000015
PAYMENT0007176,ACC0009230,BRW0001660,2026-07-29 09:57:18,TXN0000030942,124111.48,SUCCESS,UPI,VND0000011
PAYMENT0007177,ACC0006980,BRW0000199,2026-07-13 21:15:40,TXN0000047093,120240.67,SUCCESS,CASH,VND0000011
PAYMENT0007178,ACC0024121,BRW0010723,2026-04-09 18:41:16,TXN0000035963,2443.42,FAILED,NETBANKING,VND0000013
PAYMENT0007179,ACC0023978,BRW0007360,2026-05-03 11:26:19,TXN0000034585,76434.21,SUCCESS,NETBANKING,VND0000011
PAYMENT0007180,ACC0009611,BRW0002638,2026-02-19 21:46:44,TXN0000027923,111734.51,SUCCESS,UPI,VND0000012
PAYMENT0007181,ACC0008101,BRW0003679,2026-04-20 01:29:27,TXN0000017638,95871.34,SUCCESS,NETBANKING,VND0000008
PAYMENT0007182,ACC0023915,BRW0011789,2026-07-11 00:48:37,TXN0000003426,10050.86,SUCCESS,CARD,VND0000009
PAYMENT0007183,ACC0014365,BRW0009425,2026-05-21 10:27:42,,57030.27,SUCCESS,UPI,VND0000009
PAYMENT0007184,ACC0010700,BRW0003613,2026-06-28 06:14:20,TXN0000038565,70518.72,SUCCESS,CASH,VND0000012
PAYMENT0007185,ACC0020811,BRW0000143,2026-05-22 16:03:21,TXN0000043377,134262.39,SUCCESS,NETBANKING,VND0000010
PAYMENT0007186,ACC0009335,BRW0003387,2026-04-22 03:30:14,TXN0000057250,129971.32,SUCCESS,UPI,VND0000014
PAYMENT0007187,ACC0013818,BRW0002171,2026-05-26 12:50:50,TXN0000054483,34091.8,SUCCESS,UPI,VND0000011
PAYMENT0007188,ACC0002769,BRW0001918,2026-02-27 17:30:26,TXN0000059204,28345.18,SUCCESS,CARD,VND0000009
PAYMENT0007189,ACC0012708,BRW0002804,2026-02-06 13:48:48,TXN0000064616,71362.74,SUCCESS,NETBANKING,VND0000001
PAYMENT0007190,ACC0005975,BRW0004884,2026-01-03 03:55:33,TXN0000067100,70398.4,SUCCESS,CARD,VND0000001
PAYMENT0007191,ACC0007279,BRW0011854,2026-02-12 21:33:56,TXN0000051649,144426.56,SUCCESS,NACH,VND0000004
PAYMENT0007192,ACC0022036,BRW0004793,2026-06-04 19:59:56,TXN0000000733,16141.27,SUCCESS,CASH,VND0000006
PAYMENT0007193,ACC0002408,BRW0002338,2026-04-19 01:10:59,TXN0000001144,141383.71,SUCCESS,NETBANKING,VND0000001
PAYMENT0007194,ACC0024397,BRW0008518,2026-05-29 17:57:15,TXN0000027382,17690.57,SUCCESS,CASH,VND0000012
PAYMENT0007195,ACC0028949,BRW0007258,2026-01-08 20:40:07,TXN0000003918,76887.63,SUCCESS,CASH,VND0000005
PAYMENT0007196,ACC0001141,BRW0011696,2026-07-21 09:13:56,TXN0000012648,61622.75,SUCCESS,UPI,VND0000012
PAYMENT0007197,ACC0011938,BRW0007105,2026-05-13 09:06:19,TXN0000067540,4649.95,FAILED,NETBANKING,VND0000014
PAYMENT0007198,ACC0019087,BRW0010919,2026-06-30 15:27:11,TXN0000063657,26429.36,SUCCESS,NACH,VND0000012
PAYMENT0007199,ACC0025701,BRW0001943,2026-02-16 04:39:33,TXN0000064241,62503.37,REVERSED,CARD,VND0000010
PAYMENT0007200,ACC0020358,BRW0009499,2026-05-30 06:47:38,TXN0000067295,1303.9,SUCCESS,NETBANKING,VND0000014
PAYMENT0007201,ACC0000231,BRW0008560,2026-05-26 22:48:18,TXN0000007467,12752.4,SUCCESS,UPI,VND0000005
PAYMENT0007202,ACC0006224,BRW0003941,2026-03-04 18:11:48,TXN0000014090,86195.41,SUCCESS,CARD,VND0000010
PAYMENT0007203,ACC0002638,BRW0001758,2026-04-08 10:07:41,TXN0000021443,24781.1,SUCCESS,NACH,VND0000008
PAYMENT0007204,ACC0021017,BRW0010458,2026-05-12 18:44:25,TXN0000041023,65944.33,SUCCESS,NACH,VND0000005
PAYMENT0007205,ACC0006909,BRW0010832,2026-06-27 08:38:17,TXN0000010542,114987.71,SUCCESS,CASH,VND0000001
PAYMENT0007206,ACC0004693,BRW0004567,2026-06-06 00:01:07,TXN0000048221,12126.03,SUCCESS,CASH,VND0000003
PAYMENT0007207,ACC0012653,BRW0007896,2026-08-01 04:43:28,TXN0000056264,67077.98,SUCCESS,NACH,VND0000010
PAYMENT0007208,ACC0019958,BRW0003684,2026-04-15 14:41:50,TXN0000001075,7954.01,SUCCESS,CASH,VND0000008
PAYMENT0007209,ACC0019290,BRW0005170,2026-05-31 16:33:09,TXN0000042700,101719.12,FAILED,CASH,VND0000010
PAYMENT0007210,ACC0023596,BRW0004937,2026-05-18 07:31:54,TXN0000026680,36951.31,SUCCESS,NACH,VND0000011
PAYMENT0007211,ACC0022544,BRW0004610,2026-05-05 01:46:32,TXN0000058526,127529.82,PENDING,NETBANKING,VND0000004
PAYMENT0007212,ACC0023227,BRW0006870,2026-06-02 05:23:13,TXN0000061443,41780.5,SUCCESS,CARD,VND0000007
PAYMENT0007213,ACC0014185,BRW0009683,2026-06-17 07:19:21,TXN0000000991,130331.88,SUCCESS,NETBANKING,VND0000013
PAYMENT0007214,ACC0001742,BRW0000509,2026-03-22 23:15:48,TXN0000030254,128977.59,SUCCESS,CARD,VND0000009
PAYMENT0007215,ACC0012609,BRW0002727,2026-05-07 05:18:22,TXN0000009835,94550.13,SUCCESS,NACH,VND0000007
PAYMENT0007216,ACC0029012,BRW0006061,2026-07-22 15:17:35,TXN0000014388,139645.28,SUCCESS,NETBANKING,VND0000013
PAYMENT0007217,ACC0015601,BRW0008709,2026-02-20 07:25:38,TXN0000008804,97723.67,SUCCESS,CARD,VND0000004
PAYMENT0007218,ACC0008574,BRW0002670,2026-02-28 13:54:13,TXN0000024512,68094.82,SUCCESS,CASH,VND0000013
PAYMENT0007219,ACC0010895,BRW0007896,2026-03-26 12:58:27,TXN0000045987,4553.68,SUCCESS,CARD,VND0000012
PAYMENT0007220,ACC0024077,BRW0000166,2026-03-24 01:17:11,TXN0000008513,108372.22,SUCCESS,NACH,VND0000014
PAYMENT0007221,ACC0022729,BRW0008197,2026-07-08 21:19:39,TXN0000036272,143483.32,SUCCESS,CASH,VND0000008
PAYMENT0007222,ACC0003451,BRW0011749,2026-08-04 17:39:48,TXN0000066753,105100.13,REVERSED,CASH,VND0000010
PAYMENT0007223,ACC0009843,BRW0003331,2026-01-10 02:49:07,TXN0000061017,79637.32,SUCCESS,CASH,VND0000013
PAYMENT0007224,ACC0001772,BRW0001792,2026-07-07 03:23:34,TXN0000012342,30222.67,REVERSED,CASH,VND0000003
PAYMENT0007225,ACC0012832,BRW0003090,2026-05-28 22:58:51,TXN0000011489,86843.07,SUCCESS,CASH,VND0000013
PAYMENT0007226,ACC0022356,BRW0010053,2026-08-02 01:14:01,TXN0000020643,2313.3,SUCCESS,NACH,VND0000004
PAYMENT0007227,ACC0001192,BRW0008801,2026-02-23 13:36:49,TXN0000029617,20220.92,SUCCESS,UPI,VND0000007
PAYMENT0007228,ACC0013957,BRW0009557,2026-07-27 23:22:01,TXN0000049606,116765.37,SUCCESS,CARD,VND0000006
PAYMENT0007229,ACC0024676,BRW0007189,2026-05-20 17:05:25,TXN0000026577,102909.57,SUCCESS,NACH,VND0000002
PAYMENT0007230,ACC0029589,BRW0003435,2026-08-05 05:02:45,TXN0000047102,23015.54,REVERSED,NACH,VND0000003
PAYMENT0007231,ACC0014998,BRW0009362,2026-01-25 05:31:03,TXN0000012080,26590.25,SUCCESS,CASH,VND0000011
PAYMENT0007232,ACC0010398,BRW0004518,2026-06-17 09:13:12,TXN0000065565,127805.75,REVERSED,CASH,VND0000002
PAYMENT0007233,ACC0018187,BRW0002065,2026-03-29 11:30:04,TXN0000007671,28828.75,SUCCESS,CASH,VND0000010
PAYMENT0007234,ACC0007675,BRW0007148,2026-01-02 16:53:15,TXN0000019168,18950.15,FAILED,CARD,VND0000008
PAYMENT0007235,ACC0027509,BRW0009997,2026-02-25 21:15:04,TXN0000044257,82147.34,SUCCESS,NACH,VND0000007
PAYMENT0007236,ACC0015908,BRW0007861,2026-03-30 20:00:41,TXN0000044787,109204.67,SUCCESS,CASH,VND0000003
PAYMENT0007237,ACC0020942,BRW0000227,2026-01-09 08:09:54,TXN0000039949,106985.27,PENDING,CASH,VND0000011
PAYMENT0007238,ACC0004682,BRW0005296,2026-06-25 23:41:53,TXN0000035378,130449.65,REVERSED,NACH,VND0000005
PAYMENT0007239,ACC0000381,BRW0001917,2026-06-28 04:09:11,TXN0000033126,131862.96,SUCCESS,CASH,VND0000012
PAYMENT0007240,ACC0017985,BRW0002326,2026-04-29 05:49:59,TXN0000033814,35396.14,SUCCESS,NACH,VND0000015
PAYMENT0007241,ACC0019264,BRW0000061,2026-02-12 06:54:27,TXN0000013150,29238.63,SUCCESS,NACH,VND0000002
PAYMENT0007242,ACC0016424,BRW0005313,2026-04-11 05:07:35,TXN0000048222,137997.61,FAILED,NACH,VND0000009
PAYMENT0007243,ACC0011576,BRW0006444,2026-03-11 15:11:22,TXN0000016149,28197.97,SUCCESS,CARD,VND0000010
PAYMENT0007244,ACC0018497,BRW0009345,2026-06-28 22:37:54,TXN0000011570,17677.88,SUCCESS,CARD,VND0000001
PAYMENT0007245,ACC0029182,BRW0004540,2026-04-24 23:13:45,TXN0000058269,109314.75,SUCCESS,NACH,VND0000010
PAYMENT0007246,ACC0014552,BRW0004887,2026-04-23 08:47:12,TXN0000008803,123438.57,FAILED,CASH,VND0000002
PAYMENT0007247,ACC0006262,BRW0006375,2026-06-09 22:47:50,TXN0000069982,35489.35,SUCCESS,CASH,VND0000003
PAYMENT0007248,ACC0007656,BRW0003078,2026-07-03 15:51:04,TXN0000068314,130035.08,SUCCESS,CARD,VND0000001
PAYMENT0007249,ACC0018279,BRW0006241,2026-04-01 22:48:14,TXN0000042505,136966.46,FAILED,NETBANKING,VND0000008
PAYMENT0007250,ACC0015669,BRW0010944,2026-06-27 11:55:44,TXN0000065523,126663.38,SUCCESS,UPI,VND0000006
PAYMENT0007251,ACC0023154,BRW0004237,2026-07-17 20:16:48,TXN0000036637,147220.31,SUCCESS,CARD,VND0000011
PAYMENT0007252,ACC0026149,BRW0006445,2026-01-31 04:47:23,TXN0000035518,56858.1,SUCCESS,UPI,VND0000006
PAYMENT0007253,ACC0017257,BRW0002207,2026-06-04 06:19:48,TXN0000048897,102963.21,SUCCESS,CASH,VND0000011
PAYMENT0007254,ACC0011910,BRW0009302,2026-03-02 16:52:55,TXN0000052408,138578.67,SUCCESS,UPI,VND0000004
PAYMENT0007255,ACC0007766,BRW0002279,2026-03-19 13:46:41,TXN0000028080,33691.26,SUCCESS,CARD,VND0000001
PAYMENT0007256,ACC0014886,BRW0006959,2026-01-07 01:51:13,TXN0000037125,12893.98,SUCCESS,CARD,VND0000015
PAYMENT0007257,ACC0018442,BRW0007083,2026-07-15 04:33:47,TXN0000051474,70379.89,SUCCESS,NACH,VND0000003
PAYMENT0007258,ACC0025494,BRW0006038,2026-03-24 05:18:30,TXN0000030652,63531.15,SUCCESS,NETBANKING,VND0000004
PAYMENT0007259,ACC0016944,BRW0001090,2026-07-28 06:18:35,TXN0000068667,71818.59,SUCCESS,NACH,VND0000013
PAYMENT0007260,ACC0021067,BRW0005588,2026-01-14 19:08:31,TXN0000000535,58660.05,FAILED,UPI,VND0000006
PAYMENT0007261,ACC0006485,BRW0010213,2026-07-22 01:16:59,TXN0000050061,145217.33,SUCCESS,CARD,VND0000014
PAYMENT0007262,ACC0024267,BRW0011287,2026-01-26 18:21:33,TXN0000056588,96118.46,SUCCESS,NACH,VND0000011
PAYMENT0007263,ACC0028244,BRW0008726,2026-02-23 19:44:00,TXN0000016781,105845.56,SUCCESS,UPI,VND0000007
PAYMENT0007264,ACC0025940,BRW0009562,2026-02-02 15:58:19,TXN0000059555,20074.08,SUCCESS,CASH,VND0000014
PAYMENT0007265,ACC0006937,BRW0011583,2026-06-03 01:21:43,TXN0000011515,98801.18,SUCCESS,CARD,VND0000002
PAYMENT0007266,ACC0011693,BRW0003773,2026-07-09 09:47:29,TXN0000017490,31101.45,SUCCESS,NACH,VND0000003
PAYMENT0007267,ACC0005559,BRW0006963,2026-04-25 04:12:51,,137591.1,SUCCESS,CASH,VND0000005
PAYMENT0007268,ACC0001934,BRW0004953,2026-04-11 23:09:13,TXN0000065168,70189.27,FAILED,UPI,VND0000006
PAYMENT0007269,ACC0009945,BRW0007347,2026-04-25 10:11:21,TXN0000064936,110322.96,SUCCESS,NETBANKING,VND0000015
PAYMENT0007270,ACC0010184,BRW0009377,2026-02-23 21:44:38,TXN0000022788,95547.62,SUCCESS,CASH,VND0000001
PAYMENT0007271,ACC0017318,BRW0008162,2026-07-16 23:22:12,TXN0000043400,390.24,SUCCESS,CARD,VND0000002
PAYMENT0007272,ACC0023796,BRW0010165,2026-07-06 15:03:23,TXN0000012689,137182.83,SUCCESS,UPI,VND0000002
PAYMENT0007273,ACC0024495,BRW0000515,2026-06-30 15:09:31,TXN0000001109,104211.19,FAILED,NETBANKING,VND0000008
PAYMENT0007274,ACC0027763,BRW0010241,2026-06-04 03:20:01,TXN0000010983,113412.69,SUCCESS,CARD,VND0000002
PAYMENT0007275,ACC0028008,BRW0010985,2026-04-16 19:46:33,TXN0000037713,15304.16,PENDING,UPI,VND0000002
PAYMENT0007276,ACC0004800,BRW0009230,2026-06-24 04:15:34,TXN0000065676,78388.94,FAILED,CARD,VND0000010
PAYMENT0007277,ACC0011748,BRW0010154,2026-08-08 13:23:21,TXN0000023873,30065.9,SUCCESS,CARD,VND0000001
PAYMENT0007278,ACC0013997,BRW0003738,2026-05-24 02:46:22,,137391.06,SUCCESS,CASH,VND0000004
PAYMENT0007279,ACC0024432,BRW0004773,2026-05-06 03:55:14,TXN0000047913,130352.3,SUCCESS,NETBANKING,VND0000002
PAYMENT0007280,ACC0002111,BRW0000280,2026-04-06 07:51:30,TXN0000008812,5424.22,SUCCESS,NETBANKING,VND0000003
PAYMENT0007281,ACC0003049,BRW0007137,2026-01-02 03:18:07,TXN0000055417,45575.75,SUCCESS,NETBANKING,VND0000004
PAYMENT0007282,ACC0012688,BRW0007278,2026-05-18 20:12:00,TXN0000014676,49729.44,SUCCESS,CARD,VND0000012
PAYMENT0007283,ACC0026551,BRW0001795,2026-04-23 15:40:56,TXN0000041818,66615.05,PENDING,CARD,VND0000014
PAYMENT0007284,ACC0015101,BRW0005063,2026-07-21 21:47:54,TXN0000021146,43739.15,SUCCESS,CARD,VND0000001
PAYMENT0007285,ACC0024852,BRW0005291,2026-07-27 22:33:33,TXN0000037683,18231.19,SUCCESS,NETBANKING,VND0000014
PAYMENT0007286,ACC0013117,BRW0008245,2026-05-15 00:18:05,TXN0000055592,65576.56,SUCCESS,CARD,VND0000008
PAYMENT0007287,ACC0019553,BRW0004418,2026-06-19 05:56:58,TXN0000065158,70531.1,SUCCESS,NETBANKING,VND0000006
PAYMENT0007288,ACC0001495,BRW0006763,2026-04-09 09:58:03,TXN0000040119,57315.88,SUCCESS,NACH,VND0000008
PAYMENT0007289,ACC0028589,BRW0003838,2026-02-20 22:14:07,TXN0000010873,45898.36,SUCCESS,NACH,VND0000006
PAYMENT0007290,ACC0005656,BRW0011521,2026-05-27 10:32:24,TXN0000026126,40052.87,FAILED,CARD,VND0000007
PAYMENT0007291,ACC0002504,BRW0002405,2026-03-25 01:01:02,TXN0000031340,55013.37,SUCCESS,CASH,VND0000012
PAYMENT0007292,ACC0026226,BRW0008703,2026-01-12 01:03:18,TXN0000054877,94254.2,SUCCESS,CARD,VND0000012
PAYMENT0007293,ACC0017340,BRW0002601,2026-06-03 23:08:03,TXN0000057677,92004.77,SUCCESS,NACH,VND0000008
PAYMENT0007294,ACC0009074,BRW0008182,2026-04-08 22:53:00,TXN0000010258,23302.08,SUCCESS,UPI,VND0000003
PAYMENT0007295,ACC0025648,BRW0010823,2026-02-22 08:26:46,TXN0000030079,104977.17,FAILED,CARD,VND0000008
PAYMENT0007296,ACC0016587,BRW0010394,2026-07-12 11:41:54,TXN0000034745,129157.13,SUCCESS,NACH,VND0000012
PAYMENT0007297,ACC0004855,BRW0001861,2026-05-08 08:22:10,TXN0000002717,123302.05,SUCCESS,CARD,VND0000008
PAYMENT0007298,ACC0025045,BRW0001324,2026-06-21 05:35:40,TXN0000008738,44306.87,SUCCESS,CASH,VND0000009
PAYMENT0007299,ACC0005888,BRW0001347,2026-06-12 19:05:27,TXN0000054074,32036.71,SUCCESS,UPI,VND0000010
PAYMENT0007300,ACC0000703,BRW0003348,2026-03-21 10:46:27,TXN0000035680,91464.32,SUCCESS,NETBANKING,VND0000008
PAYMENT0007301,ACC0004498,BRW0011289,2026-04-17 18:31:45,TXN0000006905,132960.56,SUCCESS,UPI,VND0000008
PAYMENT0007302,ACC0018363,BRW0002575,2026-06-29 01:58:04,TXN0000042146,78711.77,SUCCESS,NACH,VND0000004
PAYMENT0007303,ACC0015626,BRW0010130,2026-05-18 13:52:06,TXN0000050885,48559.15,FAILED,UPI,VND0000007
PAYMENT0007304,ACC0012334,BRW0009299,2026-03-05 22:59:32,TXN0000058265,123608.69,PENDING,UPI,VND0000006
PAYMENT0007305,ACC0011168,BRW0008240,2026-02-18 17:09:08,TXN0000008815,59517.86,SUCCESS,UPI,VND0000012
PAYMENT0007306,ACC0014388,BRW0011910,2026-03-03 06:01:23,TXN0000066837,12338.72,SUCCESS,CASH,VND0000014
PAYMENT0007307,ACC0016196,BRW0004935,2026-04-13 20:28:42,TXN0000051576,80080.23,SUCCESS,NACH,VND0000012
PAYMENT0007308,ACC0022480,BRW0010079,2026-04-08 06:54:33,TXN0000068169,42855.91,SUCCESS,CARD,VND0000004
PAYMENT0007309,ACC0026741,BRW0002661,2026-05-04 00:16:12,TXN0000030014,142816.37,SUCCESS,CARD,VND0000003
PAYMENT0007310,ACC0005990,BRW0007601,2026-07-01 06:07:11,TXN0000003510,20005.94,PENDING,CARD,VND0000012
PAYMENT0007311,ACC0029350,BRW0006248,2026-02-01 19:13:03,TXN0000034661,114948.82,SUCCESS,CARD,VND0000013
PAYMENT0007312,ACC0019857,BRW0006538,2026-03-23 19:16:25,TXN0000067059,6540.9,SUCCESS,NETBANKING,VND0000003
PAYMENT0007313,ACC0028684,BRW0009590,2026-02-09 10:44:32,TXN0000004556,535.57,SUCCESS,CASH,VND0000010
PAYMENT0007314,ACC0024791,BRW0009940,2026-07-22 13:34:04,TXN0000022456,79261.01,FAILED,CASH,VND0000015
PAYMENT0007315,ACC0017816,BRW0011145,2026-05-11 05:15:59,TXN0000051823,92524.77,SUCCESS,NETBANKING,VND0000009
PAYMENT0007316,ACC0009544,BRW0001368,2026-02-03 04:36:47,TXN0000056699,81612.49,SUCCESS,UPI,VND0000004
PAYMENT0007317,ACC0009706,BRW0010968,2026-03-19 01:59:52,TXN0000024526,75077.9,FAILED,UPI,VND0000004
PAYMENT0007318,ACC0008730,BRW0002712,2026-03-19 02:41:08,TXN0000057110,131270.99,SUCCESS,CARD,VND0000005
PAYMENT0007319,ACC0015132,BRW0002050,2026-02-25 10:51:40,TXN0000027693,80156.19,FAILED,NETBANKING,VND0000005
PAYMENT0007320,ACC0000454,BRW0003414,2026-03-13 23:21:59,TXN0000033719,141259.28,SUCCESS,NACH,VND0000008
PAYMENT0007321,ACC0022644,BRW0007007,2026-02-05 00:36:43,TXN0000042400,101929.95,FAILED,CASH,VND0000011
PAYMENT0007322,ACC0006863,BRW0009752,2026-03-05 17:40:05,TXN0000066425,141668.91,FAILED,NACH,VND0000013
PAYMENT0007323,ACC0019590,BRW0003636,2026-03-16 17:45:32,TXN0000047795,145916.47,PENDING,NETBANKING,VND0000009
PAYMENT0007324,ACC0000688,BRW0003761,2026-03-21 22:22:37,TXN0000040468,7462.91,REVERSED,UPI,VND0000013
PAYMENT0007325,ACC0009042,BRW0001597,2026-02-03 19:30:50,TXN0000048617,125559.13,SUCCESS,CASH,VND0000014
PAYMENT0007326,ACC0012150,BRW0010191,2026-03-16 20:32:40,TXN0000059442,110689.47,SUCCESS,CASH,VND0000007
PAYMENT0007327,ACC0020891,BRW0001218,2026-04-06 02:06:46,TXN0000045932,28436.0,SUCCESS,UPI,VND0000004
PAYMENT0007328,ACC0008423,BRW0001718,2026-08-04 14:51:59,TXN0000045129,52692.74,REVERSED,CASH,VND0000014
PAYMENT0007329,ACC0001286,BRW0001079,2026-01-14 09:11:38,TXN0000037460,87344.11,REVERSED,NETBANKING,VND0000012
PAYMENT0007330,ACC0010509,BRW0006948,2026-06-08 11:01:22,TXN0000007061,5147.92,FAILED,NETBANKING,VND0000014
PAYMENT0007331,ACC0014180,BRW0010332,2026-05-31 17:41:26,TXN0000045733,80203.53,SUCCESS,NACH,VND0000009
PAYMENT0007332,ACC0020659,BRW0011535,2026-02-16 03:26:10,TXN0000052054,37519.14,SUCCESS,CARD,VND0000009
PAYMENT0007333,ACC0006086,BRW0000744,2026-07-28 06:46:49,TXN0000050564,80359.13,FAILED,CARD,VND0000001
PAYMENT0007334,ACC0007860,BRW0004186,2026-07-22 19:45:34,TXN0000056500,42438.61,SUCCESS,CASH,VND0000002
PAYMENT0007335,ACC0023690,BRW0006225,2026-06-21 21:00:34,TXN0000065339,51625.98,PENDING,CASH,VND0000005
PAYMENT0007336,ACC0016738,BRW0007214,2026-02-06 11:24:06,TXN0000065534,137103.45,SUCCESS,CARD,VND0000013
PAYMENT0007337,ACC0008985,BRW0010432,2026-01-06 14:54:04,TXN0000011092,52988.09,PENDING,NACH,VND0000002
PAYMENT0007338,ACC0019122,BRW0006260,2026-02-02 02:22:36,TXN0000033107,86119.3,SUCCESS,NACH,VND0000004
PAYMENT0007339,ACC0010325,BRW0005922,2026-01-23 14:30:42,TXN0000057733,53223.49,SUCCESS,NETBANKING,VND0000007
PAYMENT0007340,ACC0006558,BRW0001705,2026-02-11 04:09:23,,72243.09,PENDING,CARD,VND0000010
PAYMENT0007341,ACC0024420,BRW0010756,2026-06-21 20:11:24,TXN0000069592,17376.56,PENDING,CARD,VND0000010
PAYMENT0007342,ACC0001439,BRW0007529,2026-06-04 22:38:36,TXN0000045252,89768.16,PENDING,CARD,VND0000001
PAYMENT0007343,ACC0029643,BRW0002625,2026-07-11 04:52:30,TXN0000014503,89825.6,SUCCESS,CARD,VND0000008
PAYMENT0007344,ACC0029612,BRW0006722,2026-07-17 09:58:45,TXN0000005153,54193.54,SUCCESS,NACH,VND0000010
PAYMENT0007345,ACC0004606,BRW0010239,2026-04-18 16:55:36,TXN0000020120,28367.13,SUCCESS,NACH,VND0000003
PAYMENT0007346,ACC0023652,BRW0011452,2026-08-07 03:06:16,TXN0000031080,42236.75,SUCCESS,NACH,VND0000004
PAYMENT0007347,ACC0010880,BRW0009689,2026-04-04 17:22:49,TXN0000056843,62762.05,FAILED,NETBANKING,VND0000009
PAYMENT0007348,ACC0020778,BRW0000488,2026-06-08 00:50:41,TXN0000067687,8699.12,SUCCESS,NETBANKING,VND0000005
PAYMENT0007349,ACC0016708,BRW0004485,2026-02-21 23:22:10,TXN0000066145,158.41,SUCCESS,NACH,VND0000013
PAYMENT0007350,ACC0029337,BRW0004673,2026-06-20 21:39:50,TXN0000012524,127902.32,SUCCESS,NETBANKING,VND0000006
PAYMENT0007351,ACC0005221,BRW0001248,2026-05-29 11:10:30,TXN0000013537,54271.11,FAILED,UPI,VND0000009
PAYMENT0007352,ACC0015805,BRW0010510,2026-03-25 04:49:26,TXN0000017022,109337.44,FAILED,NETBANKING,VND0000012
PAYMENT0007353,ACC0000700,BRW0004132,2026-03-02 05:38:43,TXN0000000225,111335.1,REVERSED,CASH,VND0000005
PAYMENT0007354,ACC0008979,BRW0004038,2026-03-15 23:38:23,TXN0000026395,138158.8,SUCCESS,NACH,VND0000012
PAYMENT0007355,ACC0015436,BRW0007794,2026-05-02 11:41:40,TXN0000019549,71312.8,SUCCESS,UPI,VND0000006
PAYMENT0007356,ACC0023073,BRW0005027,2026-01-31 12:09:54,TXN0000006819,60189.32,SUCCESS,CASH,VND0000012
PAYMENT0007357,ACC0000158,BRW0011758,2026-05-28 17:39:24,TXN0000042059,41236.04,SUCCESS,CARD,VND0000002
PAYMENT0007358,ACC0018652,BRW0004132,2026-04-02 05:29:48,TXN0000045696,82537.97,SUCCESS,NETBANKING,VND0000013
PAYMENT0007359,ACC0012235,BRW0011926,2026-06-01 14:19:50,TXN0000010916,366.87,SUCCESS,UPI,VND0000004
PAYMENT0007360,ACC0007729,BRW0006143,2026-04-03 22:05:13,TXN0000001379,132573.75,SUCCESS,NETBANKING,VND0000014
PAYMENT0007361,ACC0014093,BRW0006403,2026-03-09 10:46:53,TXN0000044514,3044.3,SUCCESS,CASH,VND0000006
PAYMENT0007362,ACC0001565,BRW0002346,2026-02-01 11:58:40,TXN0000034026,129934.98,SUCCESS,CARD,VND0000010
PAYMENT0007363,ACC0023753,BRW0001577,2026-06-03 23:34:19,TXN0000058131,7931.55,FAILED,CASH,VND0000010
PAYMENT0007364,ACC0026885,BRW0004181,2026-04-03 17:00:28,TXN0000069971,76482.3,SUCCESS,NACH,VND0000005
PAYMENT0007365,ACC0027389,BRW0003883,2026-05-01 05:13:06,TXN0000011850,64888.03,SUCCESS,UPI,VND0000015
PAYMENT0007366,ACC0004335,BRW0004440,2026-07-28 12:40:28,TXN0000002777,140567.91,PENDING,UPI,VND0000015
PAYMENT0007367,ACC0011645,BRW0003066,2026-06-28 02:56:52,TXN0000007124,124266.07,PENDING,CASH,VND0000014
PAYMENT0007368,ACC0015264,BRW0007421,2026-04-09 07:42:41,TXN0000021489,93239.18,SUCCESS,UPI,VND0000014
PAYMENT0007369,ACC0002991,BRW0004076,2026-04-03 11:10:11,TXN0000029088,123077.08,SUCCESS,UPI,VND0000009
PAYMENT0007370,ACC0025217,BRW0007923,2026-08-06 00:27:31,TXN0000007323,106872.44,SUCCESS,NACH,VND0000002
PAYMENT0007371,ACC0029240,BRW0005956,2026-07-23 16:33:09,TXN0000028039,116916.53,SUCCESS,UPI,VND0000012
PAYMENT0007372,ACC0020779,BRW0000381,2026-01-04 05:24:10,TXN0000037040,51522.27,SUCCESS,UPI,VND0000007
PAYMENT0007373,ACC0013313,BRW0008388,2026-04-20 07:14:35,TXN0000010724,26592.95,FAILED,CARD,VND0000001
PAYMENT0007374,ACC0014582,BRW0008320,2026-04-08 21:43:41,TXN0000045283,69391.37,PENDING,CASH,VND0000008
PAYMENT0007375,ACC0004528,BRW0009921,2026-03-20 07:13:10,TXN0000067589,71301.71,SUCCESS,NETBANKING,VND0000005
