attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status
ATTEMPT0022704,ACC0022938,BRW0000636,2026-02-25 09:35:12,CALL0014968,AGT0000616,4,VND0000007,RINGING
ATTEMPT0022705,ACC0028238,BRW0006343,2026-07-16 14:32:48,CALL0021502,AGT0000690,3,VND0000002,BUSY
ATTEMPT0022706,ACC0006360,BRW0005400,2026-02-25 11:43:10,CALL0088275,AGT0000198,6,VND0000007,FAILED
ATTEMPT0022707,ACC0017480,BRW0006889,2026-04-27 16:54:37,CALL0000803,AGT0000152,7,VND0000001,CONNECTED
ATTEMPT0022708,ACC0007366,BRW0008911,2026-08-07 17:33:51,CALL0045341,AGT0000203,4,VND0000002,CONNECTED
ATTEMPT0022709,ACC0028362,BRW0006156,2026-06-14 12:25:11,CALL0072106,AGT0000172,4,VND0000014,CONNECTED
ATTEMPT0022710,ACC0019088,BRW0009367,2026-02-23 07:23:06,CALL0032112,AGT0000994,4,VND0000014,BUSY
ATTEMPT0022711,ACC0023714,BRW0005952,2026-06-17 04:37:46,CALL0074712,AGT0000159,5,VND0000006,BUSY
ATTEMPT0022712,ACC0005604,BRW0006452,2026-03-11 03:50:41,CALL0000233,AGT0000743,7,VND0000007,CONNECTED
ATTEMPT0022713,ACC0028413,BRW0007873,2026-07-04 09:35:34,CALL0067333,AGT0000631,7,VND0000003,NO_ANSWER
ATTEMPT0022714,ACC0028889,BRW0008041,2026-01-24 15:59:24,CALL0066565,AGT0000144,6,VND0000010,FAILED
ATTEMPT0022715,ACC0002325,BRW0003211,2026-05-22 14:26:16,CALL0057727,AGT0000244,7,VND0000009,CONNECTED
ATTEMPT0022716,ACC0001495,BRW0010811,2026-03-09 21:00:01,CALL0025563,AGT0000379,5,VND0000004,FAILED
ATTEMPT0022717,ACC0029238,BRW0004622,2026-03-21 19:01:36,CALL0026300,AGT0000600,6,VND0000015,FAILED
ATTEMPT0022718,ACC0001078,BRW0000360,2026-08-02 02:12:12,CALL0083764,AGT0000967,2,VND0000013,BUSY
ATTEMPT0022719,ACC0016613,BRW0009457,2026-07-31 14:02:00,CALL0057169,AGT0000478,4,VND0000003,FAILED
ATTEMPT0022720,ACC0014614,BRW0003586,2026-07-18 13:30:27,CALL0049693,AGT0000445,6,VND0000005,BUSY
ATTEMPT0022721,ACC0027614,BRW0005399,2026-01-19 14:56:46,CALL0063473,AGT0000685,7,VND0000014,NO_ANSWER
ATTEMPT0022722,ACC0017583,BRW0008828,2026-05-28 21:45:41,CALL0076370,AGT0000265,5,VND0000015,NO_ANSWER
ATTEMPT0022723,ACC0025876,BRW0007685,2026-01-08 19:05:18,CALL0010242,AGT0000635,1,VND0000003,CONNECTED
ATTEMPT0022724,ACC0002168,BRW0005376,2026-01-18 00:40:53,CALL0037386,AGT0000939,6,VND0000013,NO_ANSWER
ATTEMPT0022725,ACC0020878,BRW0003820,2026-06-21 11:27:55,CALL0014803,AGT0000770,7,VND0000004,BUSY
ATTEMPT0022726,ACC0021197,BRW0008283,2026-07-12 22:05:47,CALL0000655,AGT0000984,4,VND0000009,NO_ANSWER
ATTEMPT0022727,ACC0008918,BRW0000765,2026-03-14 22:51:56,CALL0000666,AGT0000353,2,VND0000009,BUSY
ATTEMPT0022728,ACC0023150,BRW0002286,2026-03-03 11:13:18,CALL0071190,AGT0000937,3,VND0000009,FAILED
ATTEMPT0022729,ACC0021684,BRW0004650,2026-04-09 14:35:35,CALL0052440,AGT0000423,3,VND0000011,FAILED
ATTEMPT0022730,ACC0020211,BRW0004164,2026-08-01 18:41:36,CALL0058142,AGT0000215,4,VND0000007,CONNECTED
ATTEMPT0022731,ACC0028912,BRW0010349,2026-05-30 05:18:59,CALL0056458,AGT0000082,7,VND0000007,CONNECTED
ATTEMPT0022732,ACC0016054,BRW0002981,2026-08-02 18:07:15,CALL0081487,AGT0000226,1,VND0000002,FAILED
ATTEMPT0022733,ACC0009405,BRW0000535,2026-02-12 11:41:23,CALL0008333,AGT0000652,1,VND0000007,CONNECTED
ATTEMPT0022734,ACC0025969,BRW0004372,2026-05-31 19:57:10,CALL0063842,AGT0000016,7,VND0000007,RINGING
ATTEMPT0022735,ACC0003740,BRW0010919,2026-01-08 12:56:02,CALL0071905,AGT0000485,2,VND0000015,CONNECTED
ATTEMPT0022736,ACC0018674,BRW0000146,2026-07-15 19:34:23,CALL0045330,AGT0000171,5,VND0000009,FAILED
ATTEMPT0022737,ACC0022374,BRW0009022,2026-05-27 09:25:00,CALL0025726,AGT0000612,7,VND0000001,FAILED
ATTEMPT0022738,ACC0020921,BRW0006910,2026-05-20 19:06:11,CALL0000815,AGT0000208,4,VND0000006,CONNECTED
ATTEMPT0022739,ACC0005132,BRW0003312,2026-04-20 16:35:38,CALL0009404,AGT0000777,5,VND0000003,NO_ANSWER
ATTEMPT0022740,ACC0009835,BRW0003890,2026-01-10 00:16:29,CALL0003169,AGT0000257,4,VND0000014,NO_ANSWER
ATTEMPT0022741,ACC0005689,BRW0001749,2026-01-28 12:57:45,CALL0009268,AGT0000940,7,VND0000013,FAILED
ATTEMPT0022742,ACC0029647,BRW0011342,2026-07-10 21:12:22,CALL0073958,AGT0000014,5,VND0000003,BUSY
ATTEMPT0022743,ACC0015819,BRW0005868,2026-05-19 23:09:19,CALL0040478,AGT0000514,2,VND0000004,BUSY
ATTEMPT0022744,ACC0025327,BRW0007260,2026-05-11 23:51:37,CALL0012410,AGT0000203,6,VND0000011,BUSY
ATTEMPT0022745,ACC0028899,BRW0008377,2026-04-27 01:48:10,CALL0077514,AGT0000277,3,VND0000009,BUSY
ATTEMPT0022746,ACC0026764,BRW0010296,2026-05-07 10:44:32,CALL0009800,AGT0000376,2,VND0000005,CONNECTED
ATTEMPT0022747,ACC0023026,BRW0009431,2026-07-06 20:43:16,CALL0011045,AGT0000814,3,VND0000002,BUSY
ATTEMPT0022748,ACC0007586,BRW0010171,2026-05-21 19:38:45,CALL0040412,AGT0000500,1,VND0000009,FAILED
ATTEMPT0022749,ACC0013922,BRW0001655,2026-04-05 15:43:42,CALL0045000,AGT0000783,7,VND0000011,RINGING
ATTEMPT0022750,ACC0000599,BRW0010016,2026-06-12 02:51:42,CALL0030198,AGT0000898,1,VND0000005,RINGING
ATTEMPT0022751,ACC0023112,BRW0002396,2026-06-18 17:54:19,CALL0029393,AGT0000894,4,VND0000002,RINGING
ATTEMPT0022752,ACC0025563,BRW0002034,2026-03-25 11:48:03,CALL0055628,AGT0000528,3,VND0000012,CONNECTED
ATTEMPT0022753,ACC0024033,BRW0003675,2026-06-11 07:16:59,CALL0059087,AGT0000474,2,VND0000013,NO_ANSWER
ATTEMPT0022754,ACC0025398,BRW0008304,2026-08-08 20:22:56,CALL0027218,AGT0000446,1,VND0000002,RINGING
ATTEMPT0022755,ACC0016339,BRW0000352,2026-01-27 16:59:26,CALL0018867,AGT0000927,1,VND0000006,FAILED
ATTEMPT0022756,ACC0027445,BRW0010296,2026-07-19 23:29:53,CALL0033417,AGT0000417,5,VND0000009,CONNECTED
ATTEMPT0022757,ACC0011708,BRW0009523,2026-03-01 02:59:58,CALL0061294,AGT0000308,1,VND0000008,FAILED
ATTEMPT0022758,ACC0014550,BRW0004724,2026-07-17 11:17:26,CALL0074051,AGT0000568,7,VND0000011,FAILED
ATTEMPT0022759,ACC0005823,BRW0002590,2026-02-17 21:57:49,CALL0025091,AGT0000543,5,VND0000011,BUSY
ATTEMPT0022760,ACC0027523,BRW0006487,2026-03-25 09:10:08,CALL0085446,AGT0000378,4,VND0000004,NO_ANSWER
ATTEMPT0022761,ACC0027420,BRW0005107,2026-05-30 15:09:44,CALL0042618,AGT0000366,5,VND0000008,BUSY
ATTEMPT0022762,ACC0010083,BRW0010142,2026-06-09 19:10:40,CALL0076997,AGT0000974,3,VND0000003,CONNECTED
ATTEMPT0022763,ACC0007738,BRW0006700,2026-02-08 19:26:12,CALL0055267,AGT0000708,5,VND0000012,RINGING
ATTEMPT0022764,ACC0029015,BRW0007397,2026-01-14 04:17:53,CALL0057328,AGT0000603,1,VND0000009,CONNECTED
ATTEMPT0022765,ACC0029471,BRW0003366,2026-07-06 17:34:05,CALL0073213,AGT0000080,2,VND0000009,CONNECTED
ATTEMPT0022766,ACC0022069,BRW0003076,2026-05-25 16:58:40,CALL0025882,AGT0000198,1,VND0000005,RINGING
ATTEMPT0022767,ACC0022586,BRW0004013,2026-03-28 06:07:46,CALL0045833,AGT0000707,6,VND0000008,CONNECTED
ATTEMPT0022768,ACC0024621,BRW0007196,2026-04-19 14:17:45,CALL0087665,AGT0000189,5,VND0000012,RINGING
ATTEMPT0022769,ACC0020972,BRW0004231,2026-07-19 11:20:56,CALL0012817,AGT0000466,4,VND0000006,BUSY
ATTEMPT0022770,ACC0001444,BRW0000921,2026-05-11 15:40:08,CALL0032098,AGT0000398,4,VND0000009,FAILED
ATTEMPT0022771,ACC0000254,BRW0006765,2026-05-08 01:34:12,CALL0032265,AGT0000876,7,VND0000004,BUSY
ATTEMPT0022772,ACC0007814,BRW0006099,2026-07-01 02:24:24,CALL0062364,AGT0000381,2,VND0000007,NO_ANSWER
ATTEMPT0022773,ACC0008798,BRW0010130,2026-07-03 10:01:34,CALL0040666,AGT0000709,6,VND0000011,BUSY
ATTEMPT0022774,ACC0007811,BRW0007126,2026-03-02 20:50:16,CALL0060642,AGT0000107,3,VND0000006,BUSY
ATTEMPT0022775,ACC0004506,BRW0000751,2026-03-16 08:52:39,CALL0030240,AGT0000520,5,VND0000004,BUSY
ATTEMPT0022776,ACC0015975,BRW0005328,2026-05-09 04:02:07,CALL0020646,AGT0000676,1,VND0000003,BUSY
ATTEMPT0022777,ACC0004861,BRW0000535,2026-01-18 01:04:33,CALL0063725,AGT0000711,5,VND0000012,BUSY
ATTEMPT0022778,ACC0001793,BRW0011390,2026-04-20 00:36:02,CALL0050349,AGT0000977,5,VND0000008,RINGING
ATTEMPT0022779,ACC0000085,BRW0011634,2026-06-02 06:05:54,CALL0051173,AGT0000245,3,VND0000014,NO_ANSWER
ATTEMPT0022780,ACC0013751,BRW0000471,2026-08-01 08:08:15,CALL0042841,AGT0000265,3,VND0000015,FAILED
ATTEMPT0022781,ACC0023728,BRW0003740,2026-04-07 20:48:21,CALL0039669,AGT0000531,6,VND0000014,FAILED
ATTEMPT0022782,ACC0015112,BRW0003289,2026-05-06 11:34:01,CALL0050945,AGT0000357,6,VND0000001,CONNECTED
ATTEMPT0022783,ACC0009800,BRW0004222,2026-03-21 16:03:00,CALL0073163,AGT0000980,7,VND0000004,FAILED
ATTEMPT0022784,ACC0008781,BRW0001983,2026-03-24 11:46:01,CALL0035450,AGT0000081,4,VND0000007,NO_ANSWER
ATTEMPT0022785,ACC0011460,BRW0001359,2026-02-18 12:19:10,CALL0052048,AGT0000724,5,VND0000009,FAILED
ATTEMPT0022786,ACC0029441,BRW0001548,2026-01-24 07:51:49,CALL0008545,AGT0000674,6,VND0000002,CONNECTED
ATTEMPT0022787,ACC0000293,BRW0005870,2026-06-02 05:04:32,CALL0079960,AGT0000444,6,VND0000009,RINGING
ATTEMPT0022788,ACC0025170,BRW0009051,2026-06-30 22:11:42,CALL0058758,AGT0000346,1,VND0000003,FAILED
ATTEMPT0022789,ACC0003706,BRW0004513,2026-01-16 06:33:04,CALL0000531,AGT0000823,4,VND0000001,CONNECTED
ATTEMPT0022790,ACC0028958,BRW0002340,2026-02-07 08:59:15,CALL0010112,AGT0000464,2,VND0000011,NO_ANSWER
ATTEMPT0022791,ACC0019164,BRW0009608,2026-04-03 20:48:31,CALL0055461,AGT0000143,4,VND0000010,BUSY
ATTEMPT0022792,ACC0016050,BRW0001338,2026-02-14 18:36:53,CALL0075839,AGT0000229,7,VND0000011,CONNECTED
ATTEMPT0022793,ACC0019516,BRW0003708,2026-04-21 08:47:10,CALL0068909,AGT0000743,7,VND0000011,CONNECTED
ATTEMPT0022794,ACC0005265,BRW0006232,2026-06-05 16:28:14,CALL0029760,AGT0000125,2,VND0000009,BUSY
ATTEMPT0022795,ACC0020430,BRW0011007,2026-08-05 14:50:15,CALL0007620,AGT0000817,6,VND0000013,RINGING
ATTEMPT0022796,ACC0022007,BRW0010703,2026-03-29 19:47:23,CALL0028600,AGT0000860,2,VND0000002,BUSY
ATTEMPT0022797,ACC0011177,BRW0006692,2026-02-13 22:45:04,CALL0011843,AGT0000429,4,VND0000014,CONNECTED
ATTEMPT0022798,ACC0018863,BRW0001794,2026-06-25 15:10:17,CALL0015388,AGT0000624,5,VND0000007,NO_ANSWER
ATTEMPT0022799,ACC0014642,BRW0005448,2026-01-03 12:36:59,CALL0065206,AGT0000900,5,VND0000008,CONNECTED
ATTEMPT0022800,ACC0013737,BRW0010887,2026-03-23 02:25:13,CALL0046206,AGT0000110,3,VND0000002,BUSY
ATTEMPT0022801,ACC0023309,BRW0002136,2026-01-18 04:40:30,CALL0072461,AGT0000369,3,VND0000015,BUSY
ATTEMPT0022802,ACC0026827,BRW0010242,2026-04-27 04:01:17,CALL0026798,AGT0000861,6,VND0000015,NO_ANSWER
ATTEMPT0022803,ACC0013939,BRW0010643,2026-02-25 14:02:58,CALL0076027,AGT0000699,4,VND0000012,RINGING
ATTEMPT0022804,ACC0028182,BRW0001998,2026-04-08 10:21:52,CALL0055532,AGT0000211,3,VND0000012,NO_ANSWER
ATTEMPT0022805,ACC0012130,BRW0004104,2026-04-07 07:22:43,CALL0085484,AGT0000794,3,VND0000013,FAILED
ATTEMPT0022806,ACC0015900,BRW0005713,2026-04-09 11:18:24,CALL0053665,AGT0000559,5,VND0000002,CONNECTED
ATTEMPT0022807,ACC0022417,BRW0008476,2026-01-16 17:17:36,CALL0007715,AGT0000197,2,VND0000009,NO_ANSWER
ATTEMPT0022808,ACC0015345,BRW0004203,2026-07-03 17:15:41,CALL0084388,AGT0000629,6,VND0000012,FAILED
ATTEMPT0022809,ACC0026020,BRW0000609,2026-08-01 01:00:21,CALL0064417,AGT0000827,1,VND0000012,RINGING
ATTEMPT0022810,ACC0007242,BRW0010228,2026-04-21 13:09:29,CALL0065291,AGT0000939,3,VND0000006,CONNECTED
ATTEMPT0022811,ACC0020458,BRW0002139,2026-01-15 15:50:38,CALL0050093,AGT0000409,1,VND0000015,FAILED
ATTEMPT0022812,ACC0000702,BRW0007575,2026-04-16 01:25:42,CALL0034175,AGT0000770,1,VND0000004,NO_ANSWER
ATTEMPT0022813,ACC0011917,BRW0011487,2026-01-24 01:43:11,CALL0043753,AGT0000877,1,VND0000012,BUSY
ATTEMPT0022814,ACC0016599,BRW0011923,2026-04-14 20:45:54,CALL0021031,AGT0000328,7,VND0000011,NO_ANSWER
ATTEMPT0022815,ACC0026813,BRW0005585,2026-03-29 16:07:48,CALL0006745,AGT0000232,7,VND0000009,NO_ANSWER
ATTEMPT0022816,ACC0007658,BRW0005055,2026-01-10 08:47:58,CALL0007885,AGT0000396,2,VND0000011,NO_ANSWER
ATTEMPT0022817,ACC0023122,BRW0000046,2026-01-21 09:32:27,CALL0034992,AGT0000407,4,VND0000015,BUSY
ATTEMPT0022818,ACC0005053,BRW0004409,2026-06-08 12:57:18,CALL0046203,AGT0000275,5,VND0000005,CONNECTED
ATTEMPT0022819,ACC0009993,BRW0009833,2026-01-15 01:11:13,CALL0002709,AGT0000278,2,VND0000015,FAILED
ATTEMPT0022820,ACC0029977,BRW0001757,2026-06-04 21:36:27,CALL0068677,AGT0000690,3,VND0000010,FAILED
ATTEMPT0022821,ACC0008886,BRW0007886,2026-06-01 07:43:47,CALL0008399,AGT0000410,2,VND0000013,RINGING
ATTEMPT0022822,ACC0005255,BRW0007195,2026-05-15 09:52:37,CALL0006254,AGT0000908,1,VND0000002,FAILED
ATTEMPT0022823,ACC0001221,BRW0008556,2026-07-16 20:56:29,CALL0070158,AGT0000438,6,VND0000004,BUSY
ATTEMPT0022824,ACC0022633,BRW0004006,2026-07-17 04:33:27,CALL0086380,AGT0000429,1,VND0000011,RINGING
ATTEMPT0022825,ACC0000635,BRW0004503,2026-01-16 16:39:08,CALL0018043,AGT0000972,5,VND0000014,CONNECTED
ATTEMPT0022826,ACC0012333,BRW0000177,2026-06-27 11:31:17,CALL0013716,AGT0000750,6,VND0000003,FAILED
ATTEMPT0022827,ACC0013497,BRW0011846,2026-08-02 15:57:24,CALL0045341,AGT0000466,6,VND0000006,CONNECTED
ATTEMPT0022828,ACC0012667,BRW0002525,2026-07-21 02:36:37,CALL0085277,AGT0000482,5,VND0000002,FAILED
ATTEMPT0022829,ACC0012791,BRW0006543,2026-05-31 08:19:47,CALL0013251,AGT0000801,2,VND0000015,FAILED
ATTEMPT0022830,ACC0025413,BRW0009063,2026-04-07 15:06:24,CALL0009353,AGT0000684,7,VND0000011,CONNECTED
ATTEMPT0022831,ACC0005374,BRW0007561,2026-02-16 20:07:51,CALL0086150,AGT0000945,4,VND0000004,RINGING
ATTEMPT0022832,ACC0001957,BRW0005312,2026-04-06 12:55:08,CALL0000244,AGT0000700,2,VND0000012,CONNECTED
ATTEMPT0022833,ACC0018822,BRW0004837,2026-07-22 11:27:26,CALL0017061,AGT0000677,7,VND0000011,FAILED
ATTEMPT0022834,ACC0003434,BRW0010070,2026-01-02 15:19:32,CALL0015373,AGT0000474,3,VND0000003,CONNECTED
ATTEMPT0022835,ACC0015440,BRW0004747,2026-05-07 10:10:39,CALL0082897,AGT0000302,2,VND0000008,NO_ANSWER
ATTEMPT0022836,ACC0028031,BRW0002676,2026-08-04 23:50:31,CALL0019937,AGT0000360,1,VND0000006,NO_ANSWER
ATTEMPT0022837,ACC0020432,BRW0011935,2026-04-07 17:20:38,CALL0067278,AGT0000633,2,VND0000002,NO_ANSWER
ATTEMPT0022838,ACC0027503,BRW0003479,2026-05-15 00:59:20,CALL0062459,AGT0000510,3,VND0000001,NO_ANSWER
ATTEMPT0022839,ACC0019398,BRW0003063,2026-05-14 23:52:10,CALL0033639,AGT0000777,7,VND0000002,NO_ANSWER
ATTEMPT0022840,ACC0018226,BRW0011019,2026-03-26 13:51:33,CALL0022292,AGT0000080,2,VND0000013,FAILED
ATTEMPT0022841,ACC0002689,BRW0010448,2026-06-04 19:30:05,CALL0085641,AGT0000170,6,VND0000004,FAILED
ATTEMPT0022842,ACC0001355,BRW0004209,2026-02-05 01:50:52,CALL0064484,AGT0000921,4,VND0000007,BUSY
ATTEMPT0022843,ACC0002530,BRW0002787,2026-05-10 21:23:17,CALL0075711,AGT0000800,3,VND0000013,CONNECTED
ATTEMPT0022844,ACC0027891,BRW0001795,2026-07-20 05:19:26,CALL0050422,AGT0000406,6,VND0000005,FAILED
ATTEMPT0022845,ACC0016771,BRW0010233,2026-05-10 04:49:43,CALL0065710,AGT0000652,6,VND0000006,BUSY
ATTEMPT0022846,ACC0000365,BRW0000188,2026-01-07 19:49:23,CALL0076889,AGT0000799,5,VND0000004,NO_ANSWER
ATTEMPT0022847,ACC0006147,BRW0010463,2026-01-10 00:36:59,CALL0050067,AGT0000397,1,VND0000011,RINGING
ATTEMPT0022848,ACC0021555,BRW0002269,2026-06-12 04:19:52,CALL0000353,AGT0000869,6,VND0000008,CONNECTED
ATTEMPT0022849,ACC0012127,BRW0006379,2026-05-07 05:41:23,CALL0032168,AGT0000478,5,VND0000015,CONNECTED
ATTEMPT0022850,ACC0019915,BRW0008975,2026-01-25 18:58:37,CALL0030019,AGT0000598,7,VND0000007,NO_ANSWER
ATTEMPT0022851,ACC0016741,BRW0001795,2026-05-15 22:23:46,CALL0073654,AGT0000147,5,VND0000010,NO_ANSWER
ATTEMPT0022852,ACC0027933,BRW0010954,2026-02-10 17:14:00,CALL0075215,AGT0000579,2,VND0000010,RINGING
ATTEMPT0022853,ACC0016119,BRW0003602,2026-02-03 22:02:29,CALL0082048,AGT0000522,1,VND0000014,CONNECTED
ATTEMPT0022854,ACC0021612,BRW0005960,2026-02-01 18:07:05,CALL0003827,AGT0000955,1,VND0000003,RINGING
ATTEMPT0022855,ACC0020148,BRW0005489,2026-01-29 00:08:06,CALL0083614,AGT0000259,2,VND0000005,FAILED
ATTEMPT0022856,ACC0006843,BRW0003360,2026-01-27 12:04:11,CALL0006824,AGT0000733,3,VND0000010,RINGING
ATTEMPT0022857,ACC0016440,BRW0005110,2026-02-03 16:42:19,CALL0053392,AGT0000832,7,VND0000013,NO_ANSWER
ATTEMPT0022858,ACC0000995,BRW0007798,2026-06-20 06:30:15,CALL0034473,AGT0000132,4,VND0000005,BUSY
ATTEMPT0022859,ACC0003455,BRW0002470,2026-01-24 15:10:36,CALL0069803,AGT0000550,2,VND0000005,RINGING
ATTEMPT0022860,ACC0007723,BRW0009197,2026-02-13 13:20:38,CALL0064471,AGT0000058,4,VND0000012,NO_ANSWER
ATTEMPT0022861,ACC0019263,BRW0009279,2026-01-09 00:48:39,CALL0075734,AGT0000707,7,VND0000001,RINGING
ATTEMPT0022862,ACC0023260,BRW0004568,2026-04-08 18:29:31,CALL0032434,AGT0000133,2,VND0000008,FAILED
ATTEMPT0022863,ACC0008021,BRW0008634,2026-05-06 14:09:24,CALL0038005,AGT0000515,5,VND0000015,RINGING
ATTEMPT0022864,ACC0010165,BRW0006130,2026-01-20 23:23:00,CALL0052576,AGT0000709,6,VND0000013,BUSY
ATTEMPT0022865,ACC0011416,BRW0008874,2026-03-22 14:36:57,CALL0074602,AGT0000404,1,VND0000013,NO_ANSWER
ATTEMPT0022866,ACC0020624,BRW0006040,2026-03-06 01:06:27,CALL0075523,AGT0000699,2,VND0000001,CONNECTED
ATTEMPT0022867,ACC0013811,BRW0008272,2026-05-15 08:26:44,CALL0032743,AGT0000802,4,VND0000012,BUSY
ATTEMPT0022868,ACC0012864,BRW0004016,2026-01-27 12:02:07,CALL0079077,AGT0000054,6,VND0000007,FAILED
ATTEMPT0022869,ACC0001657,BRW0010254,2026-08-08 11:20:24,CALL0033442,AGT0000843,6,VND0000012,RINGING
ATTEMPT0022870,ACC0027729,BRW0010065,2026-01-17 02:03:30,CALL0005317,AGT0000559,3,VND0000009,RINGING
ATTEMPT0022871,ACC0016619,BRW0007286,2026-06-17 11:23:21,CALL0042777,AGT0000020,7,VND0000004,FAILED
ATTEMPT0022872,ACC0014748,BRW0008163,2026-03-15 19:20:07,CALL0061433,AGT0000152,4,VND0000011,BUSY
ATTEMPT0022873,ACC0013656,BRW0000446,2026-06-15 10:45:06,CALL0085762,AGT0000748,1,VND0000012,CONNECTED
ATTEMPT0022874,ACC0022786,BRW0011828,2026-01-23 16:33:47,CALL0064698,AGT0000367,7,VND0000008,RINGING
ATTEMPT0022875,ACC0025814,BRW0001967,2026-05-06 18:47:41,CALL0032012,AGT0000159,4,VND0000010,RINGING
ATTEMPT0022876,ACC0000771,BRW0003707,2026-06-10 01:50:12,CALL0017567,AGT0000486,1,VND0000007,CONNECTED
ATTEMPT0022877,ACC0023390,BRW0004693,2026-03-30 13:30:19,CALL0069066,AGT0000086,2,VND0000002,FAILED
ATTEMPT0022878,ACC0022133,BRW0010429,2026-01-25 04:34:46,CALL0046387,AGT0000417,6,VND0000005,NO_ANSWER
ATTEMPT0022879,ACC0021238,BRW0000572,2026-04-18 13:05:33,CALL0083996,AGT0000298,2,VND0000001,RINGING
ATTEMPT0022880,ACC0013534,BRW0002386,2026-01-30 09:29:59,CALL0016379,AGT0000581,2,VND0000005,BUSY
ATTEMPT0022881,ACC0022621,BRW0001397,2026-01-15 16:29:56,CALL0039632,AGT0000051,5,VND0000012,BUSY
ATTEMPT0022882,ACC0003865,BRW0000079,2026-06-22 06:59:24,CALL0013232,AGT0000586,7,VND0000003,BUSY
ATTEMPT0022883,ACC0000310,BRW0000522,2026-01-17 17:30:37,CALL0017691,AGT0000301,3,VND0000013,NO_ANSWER
ATTEMPT0022884,ACC0025040,BRW0009882,2026-05-14 03:55:09,CALL0028604,AGT0000960,2,VND0000003,FAILED
ATTEMPT0022885,ACC0015538,BRW0008156,2026-06-18 22:16:17,CALL0009726,AGT0000772,1,VND0000005,FAILED
ATTEMPT0022886,ACC0026456,BRW0001489,2026-05-01 20:27:53,CALL0004654,AGT0000746,6,VND0000010,NO_ANSWER
ATTEMPT0022887,ACC0017389,BRW0003146,2026-06-14 10:02:26,CALL0082388,AGT0000857,1,VND0000008,NO_ANSWER
ATTEMPT0022888,ACC0011082,BRW0004193,2026-01-20 01:35:28,CALL0021929,AGT0000549,6,VND0000011,RINGING
ATTEMPT0022889,ACC0018930,BRW0010319,2026-07-11 07:10:48,CALL0056496,AGT0000268,1,VND0000005,RINGING
ATTEMPT0022890,ACC0000507,BRW0001487,2026-07-04 14:55:24,CALL0013279,AGT0000051,7,VND0000008,RINGING
ATTEMPT0022891,ACC0023876,BRW0000395,2026-03-31 13:32:56,CALL0052056,AGT0000110,2,VND0000014,NO_ANSWER
ATTEMPT0022892,ACC0004053,BRW0000627,2026-05-15 12:29:10,CALL0019305,AGT0000407,6,VND0000015,BUSY
ATTEMPT0022893,ACC0021612,BRW0004366,2026-02-21 20:22:37,CALL0003594,AGT0000109,7,VND0000011,RINGING
ATTEMPT0022894,ACC0026383,BRW0008614,2026-07-09 13:16:43,CALL0014814,AGT0000192,2,VND0000005,CONNECTED
ATTEMPT0022895,ACC0017845,BRW0002179,2026-01-08 16:45:39,CALL0053839,AGT0000013,5,VND0000013,NO_ANSWER
ATTEMPT0022896,ACC0021760,BRW0009512,2026-03-13 04:35:04,CALL0004261,AGT0000987,6,VND0000007,CONNECTED
ATTEMPT0022897,ACC0004786,BRW0009670,2026-02-18 23:46:02,CALL0060828,AGT0000855,4,VND0000004,NO_ANSWER
ATTEMPT0022898,ACC0002915,BRW0001400,2026-07-02 01:02:17,CALL0029530,AGT0000809,4,VND0000003,NO_ANSWER
ATTEMPT0022899,ACC0007312,BRW0000455,2026-01-23 10:59:52,CALL0060357,AGT0000517,1,VND0000015,CONNECTED
ATTEMPT0022900,ACC0019891,BRW0004026,2026-05-18 08:08:49,CALL0036877,AGT0000718,7,VND0000014,RINGING
ATTEMPT0022901,ACC0007129,BRW0000272,2026-04-04 02:24:38,CALL0008364,AGT0000114,5,VND0000002,FAILED
ATTEMPT0022902,ACC0023933,BRW0009742,2026-01-04 20:40:47,CALL0001077,AGT0000386,4,VND0000014,BUSY
ATTEMPT0022903,ACC0009183,BRW0010830,2026-02-13 22:20:59,CALL0085215,AGT0000615,6,VND0000012,CONNECTED
ATTEMPT0022904,ACC0008193,BRW0005021,2026-07-31 12:22:55,CALL0056967,AGT0000260,5,VND0000008,BUSY
ATTEMPT0022905,ACC0010542,BRW0002502,2026-03-21 00:50:13,CALL0080341,AGT0000416,2,VND0000006,FAILED
ATTEMPT0022906,ACC0003450,BRW0006533,2026-05-02 05:36:43,CALL0068672,AGT0000616,4,VND0000009,FAILED
ATTEMPT0022907,ACC0028717,BRW0001934,2026-01-03 20:42:08,CALL0071400,AGT0000203,5,VND0000003,RINGING
ATTEMPT0022908,ACC0023772,BRW0009138,2026-04-24 13:38:16,CALL0058890,AGT0000811,4,VND0000012,BUSY
ATTEMPT0022909,ACC0017077,BRW0001420,2026-01-14 11:35:07,CALL0080287,AGT0000411,3,VND0000005,CONNECTED
ATTEMPT0022910,ACC0026705,BRW0001369,2026-01-06 07:15:22,CALL0019884,AGT0000405,7,VND0000009,FAILED
ATTEMPT0022911,ACC0016255,BRW0001491,2026-02-01 04:21:51,CALL0041232,AGT0000263,2,VND0000006,NO_ANSWER
ATTEMPT0022912,ACC0001547,BRW0011479,2026-02-16 11:35:30,CALL0051880,AGT0000238,7,VND0000009,NO_ANSWER
ATTEMPT0022913,ACC0005841,BRW0008040,2026-05-04 03:25:59,CALL0015437,AGT0000254,1,VND0000001,NO_ANSWER
