whatsapp_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
WHATSAPP_EVENT0002963,ACC0017167,BRW0004492,2026-01-21 04:47:09,MSG000003159,READ,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0002964,ACC0014492,BRW0001208,2026-06-01 00:05:45,MSG000015949,SENT,PTP_01,VND0000005
WHATSAPP_EVENT0002965,ACC0007907,BRW0005872,2026-06-21 19:58:38,MSG000041256,SENT,REMINDER_01,VND0000014
WHATSAPP_EVENT0002966,ACC0017575,BRW0009343,2026-04-29 10:10:17,MSG000049513,PAYMENT_CLICK,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0002967,ACC0014570,BRW0005213,2026-01-23 04:39:22,MSG000048229,PAYMENT_CLICK,REMINDER_01,VND0000013
WHATSAPP_EVENT0002968,ACC0019625,BRW0006725,2026-06-27 08:31:13,MSG000036865,REPLIED,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0002969,ACC0015089,BRW0000338,2026-02-27 07:54:00,MSG000004992,DELIVERED,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0002970,ACC0008026,BRW0007245,2026-06-02 18:06:38,MSG000001359,PAYMENT_CLICK,PAYMENT_LINK,VND0000001
WHATSAPP_EVENT0002971,ACC0006711,BRW0004366,2026-03-11 16:40:52,MSG000009829,SENT,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0002972,ACC0014522,BRW0005855,2026-07-16 22:44:18,MSG000049234,SENT,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0002973,ACC0000786,BRW0009083,2026-07-08 10:01:36,MSG000044145,DELIVERED,REMINDER_01,VND0000006
WHATSAPP_EVENT0002974,ACC0027706,BRW0002129,2026-04-03 18:56:45,MSG000036949,REPLIED,REMINDER_01,VND0000008
WHATSAPP_EVENT0002975,ACC0021904,BRW0002953,2026-06-11 04:53:34,MSG000039582,REPLIED,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0002976,ACC0005403,BRW0000951,2026-03-03 09:33:41,MSG000011961,DELIVERED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0002977,ACC0014119,BRW0003289,2026-01-29 19:25:04,MSG000022991,DELIVERED,PTP_01,VND0000007
WHATSAPP_EVENT0002978,ACC0007967,BRW0000768,2026-02-22 20:21:03,MSG000010515,SENT,REMINDER_01,VND0000002
WHATSAPP_EVENT0002979,ACC0026432,BRW0008331,2026-04-09 17:50:52,MSG000026081,REPLIED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0002980,ACC0022905,BRW0010794,2026-06-07 19:14:44,MSG000031085,READ,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0002981,ACC0003038,BRW0010199,2026-08-05 09:32:59,MSG000020217,PAYMENT_CLICK,PTP_01,VND0000007
WHATSAPP_EVENT0002982,ACC0008304,BRW0003484,2026-02-08 19:23:20,MSG000036268,REPLIED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0002983,ACC0011638,BRW0004096,2026-01-24 01:37:49,MSG000032967,READ,PTP_01,VND0000011
WHATSAPP_EVENT0002984,ACC0022540,BRW0004195,2026-01-22 14:26:56,MSG000019969,READ,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0002985,ACC0004545,BRW0010396,2026-03-18 23:22:28,MSG000047384,SENT,PTP_01,VND0000008
WHATSAPP_EVENT0002986,ACC0022637,BRW0009778,2026-02-11 17:17:14,MSG000036508,READ,FIELD_VISIT,VND0000010
WHATSAPP_EVENT0002987,ACC0005883,BRW0008948,2026-07-28 13:48:40,MSG000041621,PAYMENT_CLICK,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0002988,ACC0009643,BRW0006728,2026-07-22 09:27:50,MSG000003435,PAYMENT_CLICK,PTP_01,VND0000003
WHATSAPP_EVENT0002989,ACC0005499,BRW0003588,2026-04-28 23:30:30,MSG000009055,SENT,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0002990,ACC0000575,BRW0010015,2026-05-27 01:14:15,MSG000015674,DELIVERED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0002991,ACC0025664,BRW0002134,2026-07-13 21:20:56,MSG000008368,PAYMENT_CLICK,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0002992,ACC0001420,BRW0006429,2026-05-29 06:03:49,MSG000032504,FAILED,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0002993,ACC0000191,BRW0006083,2026-03-19 21:25:26,MSG000026795,SENT,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0002994,ACC0010515,BRW0010282,2026-06-01 15:46:05,MSG000009787,DELIVERED,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0002995,ACC0011212,BRW0001486,2026-04-30 17:10:59,MSG000007013,PAYMENT_CLICK,REMINDER_01,VND0000008
WHATSAPP_EVENT0002996,ACC0000984,BRW0003908,2026-05-02 03:23:53,MSG000046068,REPLIED,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0002997,ACC0018147,BRW0006080,2026-06-14 11:56:42,MSG000020899,DELIVERED,REMINDER_01,VND0000005
WHATSAPP_EVENT0002998,ACC0016056,BRW0000773,2026-01-21 00:41:41,MSG000006195,FAILED,PTP_01,VND0000006
WHATSAPP_EVENT0002999,ACC0005450,BRW0009318,2026-07-03 00:58:59,MSG000005357,REPLIED,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0003000,ACC0006000,BRW0001077,2026-02-01 15:52:55,MSG000027956,PAYMENT_CLICK,REMINDER_01,VND0000003
WHATSAPP_EVENT0003001,ACC0002595,BRW0010726,2026-08-07 10:20:01,MSG000031334,FAILED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0003002,ACC0001565,BRW0001543,2026-06-07 12:58:19,MSG000018274,SENT,PTP_01,VND0000012
WHATSAPP_EVENT0003003,ACC0025980,BRW0011787,2026-06-18 14:41:43,MSG000000372,SENT,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0003004,ACC0026213,BRW0000528,2026-05-31 19:30:06,MSG000006095,FAILED,PTP_01,VND0000009
WHATSAPP_EVENT0003005,ACC0016260,BRW0006266,2026-06-06 13:05:06,MSG000031278,FAILED,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0003006,ACC0017476,BRW0002449,2026-03-17 09:27:53,MSG000028359,SENT,PTP_01,VND0000009
WHATSAPP_EVENT0003007,ACC0027206,BRW0004869,2026-02-16 18:42:21,MSG000046579,DELIVERED,PTP_01,VND0000015
WHATSAPP_EVENT0003008,ACC0004037,BRW0008873,2026-01-23 02:26:20,MSG000032237,PAYMENT_CLICK,LEGAL_NOTICE,VND0000011
WHATSAPP_EVENT0003009,ACC0015059,BRW0009451,2026-02-24 17:10:34,MSG000038611,SENT,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0003010,ACC0022474,BRW0001898,2026-02-06 13:01:33,MSG000037881,PAYMENT_CLICK,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0003011,ACC0010133,BRW0011031,2026-06-28 18:44:11,MSG000040221,FAILED,PTP_01,VND0000009
WHATSAPP_EVENT0003012,ACC0012775,BRW0008443,2026-05-29 16:42:34,MSG000025639,READ,PAYMENT_LINK,VND0000005
WHATSAPP_EVENT0003013,ACC0003909,BRW0008349,2026-06-16 20:02:05,MSG000026729,READ,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0003014,ACC0019706,BRW0002142,2026-01-30 23:06:35,MSG000047539,SENT,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0003015,ACC0011560,BRW0002843,2026-07-28 02:53:23,MSG000044802,SENT,PTP_01,VND0000011
WHATSAPP_EVENT0003016,ACC0012987,BRW0008829,2026-05-13 18:59:24,MSG000008246,PAYMENT_CLICK,REMINDER_01,VND0000012
WHATSAPP_EVENT0003017,ACC0008714,BRW0000549,2026-03-28 19:52:01,MSG000002508,READ,FIELD_VISIT,VND0000012
WHATSAPP_EVENT0003018,ACC0007876,BRW0004520,2026-07-28 01:32:33,MSG000041698,SENT,PTP_01,VND0000007
WHATSAPP_EVENT0003019,ACC0003104,BRW0005440,2026-03-16 17:32:55,MSG000009669,PAYMENT_CLICK,PTP_01,VND0000007
WHATSAPP_EVENT0003020,ACC0015095,BRW0011387,2026-06-20 00:51:26,MSG000031054,DELIVERED,REMINDER_01,VND0000009
WHATSAPP_EVENT0003021,ACC0021473,BRW0002996,2026-03-29 04:50:43,MSG000025098,PAYMENT_CLICK,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0003022,ACC0025752,BRW0002696,2026-01-11 07:42:29,MSG000015390,SENT,PAYMENT_LINK,VND0000015
WHATSAPP_EVENT0003023,ACC0011071,BRW0006045,2026-07-15 13:19:08,MSG000028038,PAYMENT_CLICK,REMINDER_01,VND0000001
WHATSAPP_EVENT0003024,ACC0028597,BRW0009648,2026-05-24 09:05:37,MSG000003208,FAILED,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0003025,ACC0029516,BRW0001105,2026-04-23 15:07:26,MSG000022846,PAYMENT_CLICK,FIELD_VISIT,VND0000001
WHATSAPP_EVENT0003026,ACC0016542,BRW0005852,2026-07-18 00:22:09,MSG000037942,DELIVERED,REMINDER_01,VND0000004
WHATSAPP_EVENT0003027,ACC0001978,BRW0008644,2026-05-30 12:33:03,MSG000014794,FAILED,PTP_01,VND0000005
WHATSAPP_EVENT0003028,ACC0006766,BRW0000698,2026-02-27 17:45:11,MSG000033105,SENT,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0003029,ACC0019559,BRW0001208,2026-05-06 00:06:53,MSG000000845,FAILED,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0003030,ACC0016324,BRW0007066,2026-06-19 12:15:34,MSG000004586,SENT,REMINDER_01,VND0000014
WHATSAPP_EVENT0003031,ACC0021966,BRW0011966,2026-04-11 01:45:46,MSG000026026,PAYMENT_CLICK,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0003032,ACC0012834,BRW0000554,2026-07-01 20:19:28,MSG000039918,READ,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0003033,ACC0003918,BRW0003211,2026-07-10 13:29:44,MSG000003511,SENT,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0003034,ACC0004082,BRW0005087,2026-05-20 17:16:10,MSG000027692,PAYMENT_CLICK,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0003035,ACC0010740,BRW0002768,2026-04-29 01:35:40,MSG000006795,REPLIED,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0003036,ACC0028200,BRW0001294,2026-06-13 00:03:39,MSG000049889,REPLIED,PTP_01,VND0000005
WHATSAPP_EVENT0003037,ACC0018832,BRW0002319,2026-05-26 10:46:30,MSG000047085,DELIVERED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0003038,ACC0027508,BRW0009151,2026-05-23 04:23:12,MSG000011712,PAYMENT_CLICK,REMINDER_01,VND0000006
WHATSAPP_EVENT0003039,ACC0027312,BRW0008165,2026-04-06 23:44:00,MSG000027945,READ,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0003040,ACC0016439,BRW0003319,2026-02-01 16:22:03,MSG000037880,REPLIED,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0003041,ACC0025268,BRW0003138,2026-05-25 23:10:38,MSG000047422,DELIVERED,PTP_01,VND0000003
WHATSAPP_EVENT0003042,ACC0014459,BRW0007940,2026-07-12 23:14:30,MSG000036195,PAYMENT_CLICK,REMINDER_01,VND0000010
WHATSAPP_EVENT0003043,ACC0002281,BRW0011344,2026-04-09 01:23:13,MSG000000913,DELIVERED,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0003044,ACC0012446,BRW0009666,2026-02-25 05:03:51,MSG000003668,READ,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0003045,ACC0010540,BRW0010424,2026-05-24 03:09:49,MSG000040348,DELIVERED,PTP_01,VND0000003
WHATSAPP_EVENT0003046,ACC0009880,BRW0003022,2026-02-06 16:39:18,MSG000042853,FAILED,REMINDER_01,VND0000013
WHATSAPP_EVENT0003047,ACC0000751,BRW0007104,2026-05-11 05:03:20,MSG000015824,DELIVERED,PTP_01,VND0000005
WHATSAPP_EVENT0003048,ACC0020558,BRW0002955,2026-04-25 23:43:49,MSG000028270,PAYMENT_CLICK,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0003049,ACC0005342,BRW0004404,2026-02-21 01:11:11,MSG000019842,REPLIED,REMINDER_01,VND0000004
WHATSAPP_EVENT0003050,ACC0015253,BRW0011497,2026-03-03 17:25:37,MSG000024097,REPLIED,REMINDER_01,VND0000002
WHATSAPP_EVENT0003051,ACC0018099,BRW0001092,2026-08-07 09:42:47,MSG000032811,DELIVERED,REMINDER_01,VND0000007
WHATSAPP_EVENT0003052,ACC0007157,BRW0009909,2026-06-25 14:23:08,MSG000014363,PAYMENT_CLICK,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0003053,ACC0007126,BRW0006160,2026-04-09 02:30:53,MSG000004422,REPLIED,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0003054,ACC0002803,BRW0000766,2026-05-31 14:42:29,MSG000025464,READ,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0003055,ACC0029687,BRW0009782,2026-07-07 05:56:44,MSG000040756,READ,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0003056,ACC0006530,BRW0007362,2026-06-14 20:53:37,MSG000001223,SENT,REMINDER_01,VND0000006
WHATSAPP_EVENT0003057,ACC0022101,BRW0002322,2026-01-02 13:01:13,MSG000026976,SENT,PTP_01,VND0000014
WHATSAPP_EVENT0003058,ACC0017963,BRW0007193,2026-02-07 23:36:36,MSG000008540,DELIVERED,PAYMENT_LINK,VND0000005
WHATSAPP_EVENT0003059,ACC0005965,BRW0005275,2026-08-02 04:11:18,MSG000008012,SENT,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0003060,ACC0001306,BRW0008971,2026-03-14 21:39:44,MSG000001812,FAILED,PTP_01,VND0000013
WHATSAPP_EVENT0003061,ACC0016976,BRW0006393,2026-05-22 11:24:22,MSG000007820,DELIVERED,FIELD_VISIT,VND0000001
WHATSAPP_EVENT0003062,ACC0016077,BRW0011297,2026-04-05 02:24:59,MSG000005726,READ,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0003063,ACC0001169,BRW0010624,2026-02-17 21:52:49,MSG000036772,DELIVERED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0003064,ACC0020210,BRW0002857,2026-06-24 12:29:55,MSG000031408,PAYMENT_CLICK,FIELD_VISIT,VND0000008
WHATSAPP_EVENT0003065,ACC0002947,BRW0006280,2026-04-24 19:25:36,MSG000040509,REPLIED,REMINDER_01,VND0000010
WHATSAPP_EVENT0003066,ACC0017285,BRW0005142,2026-01-20 00:26:10,MSG000002825,REPLIED,PTP_01,VND0000001
WHATSAPP_EVENT0003067,ACC0001948,BRW0002333,2026-07-13 14:25:20,MSG000008382,PAYMENT_CLICK,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0003068,ACC0022793,BRW0003070,2026-05-31 15:20:33,MSG000030295,FAILED,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0003069,ACC0021049,BRW0002688,2026-05-11 11:57:12,MSG000010818,READ,PTP_01,VND0000012
WHATSAPP_EVENT0003070,ACC0011964,BRW0001520,2026-07-02 23:23:01,MSG000007537,REPLIED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0003071,ACC0005734,BRW0007457,2026-08-03 20:39:40,MSG000029223,SENT,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0003072,ACC0000662,BRW0009818,2026-04-15 01:41:16,MSG000009512,FAILED,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0003073,ACC0020567,BRW0008021,2026-06-25 19:19:47,MSG000014688,DELIVERED,LEGAL_NOTICE,VND0000006
WHATSAPP_EVENT0003074,ACC0004861,BRW0010082,2026-08-01 18:25:32,MSG000000771,READ,PTP_01,VND0000014
WHATSAPP_EVENT0003075,ACC0019536,BRW0007771,2026-07-20 00:34:08,MSG000045384,PAYMENT_CLICK,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0003076,ACC0018079,BRW0011243,2026-05-03 14:27:58,MSG000038422,SENT,PTP_01,VND0000012
WHATSAPP_EVENT0003077,ACC0010949,BRW0001583,2026-07-27 17:13:34,MSG000030689,DELIVERED,REMINDER_01,VND0000001
WHATSAPP_EVENT0003078,ACC0019725,BRW0005541,2026-06-01 09:27:34,MSG000022037,PAYMENT_CLICK,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0003079,ACC0004647,BRW0007272,2026-07-17 05:04:30,MSG000011064,DELIVERED,PTP_01,VND0000002
WHATSAPP_EVENT0003080,ACC0002554,BRW0001090,2026-04-26 15:54:03,MSG000035422,SENT,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0003081,ACC0013263,BRW0009812,2026-04-05 14:04:38,MSG000013548,SENT,PAYMENT_LINK,VND0000005
WHATSAPP_EVENT0003082,ACC0025959,BRW0008591,2026-02-13 00:35:21,MSG000017679,PAYMENT_CLICK,REMINDER_01,VND0000012
WHATSAPP_EVENT0003083,ACC0013978,BRW0009226,2026-05-05 22:08:22,MSG000028526,READ,REMINDER_01,VND0000013
WHATSAPP_EVENT0003084,ACC0007818,BRW0005153,2026-04-21 07:15:55,MSG000019415,SENT,REMINDER_01,VND0000003
WHATSAPP_EVENT0003085,ACC0027112,BRW0003617,2026-02-02 16:40:49,MSG000006907,SENT,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0003086,ACC0022953,BRW0010621,2026-01-27 18:08:30,MSG000044273,FAILED,LEGAL_NOTICE,VND0000006
WHATSAPP_EVENT0003087,ACC0001643,BRW0006457,2026-01-26 17:12:03,MSG000002300,SENT,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0003088,ACC0023631,BRW0006394,2026-01-18 06:51:01,MSG000040700,SENT,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0003089,ACC0004115,BRW0004631,2026-07-11 09:00:44,MSG000036179,REPLIED,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0003090,ACC0011084,BRW0008943,2026-01-07 00:31:10,MSG000008443,FAILED,REMINDER_01,VND0000012
WHATSAPP_EVENT0003091,ACC0028268,BRW0009080,2026-01-02 04:30:13,MSG000017495,READ,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0003092,ACC0019041,BRW0010574,2026-06-28 02:49:24,MSG000009154,FAILED,REMINDER_01,VND0000011
WHATSAPP_EVENT0003093,ACC0006681,BRW0005389,2026-08-02 15:46:33,MSG000022564,PAYMENT_CLICK,REMINDER_01,VND0000007
WHATSAPP_EVENT0003094,ACC0019787,BRW0007681,2026-02-15 09:35:44,MSG000028845,SENT,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0003095,ACC0002892,BRW0010822,2026-07-03 12:44:45,MSG000033367,DELIVERED,PAYMENT_LINK,VND0000015
WHATSAPP_EVENT0003096,ACC0005301,BRW0011112,2026-06-02 13:01:12,MSG000036451,READ,PTP_01,VND0000014
WHATSAPP_EVENT0003097,ACC0026231,BRW0000735,2026-04-08 01:05:30,MSG000001449,SENT,REMINDER_01,VND0000013
WHATSAPP_EVENT0003098,ACC0001465,BRW0010114,2026-05-23 01:27:27,MSG000040040,REPLIED,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0003099,ACC0023779,BRW0001278,2026-07-25 16:10:29,MSG000001844,SENT,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0003100,ACC0008655,BRW0010862,2026-04-02 21:39:09,MSG000042280,SENT,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0003101,ACC0000472,BRW0011819,2026-06-13 20:36:17,MSG000035679,READ,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0003102,ACC0010588,BRW0008967,2026-05-29 12:33:14,MSG000006043,DELIVERED,REMINDER_01,VND0000007
WHATSAPP_EVENT0003103,ACC0018539,BRW0007642,2026-02-02 17:29:22,MSG000006215,READ,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0003104,ACC0021585,BRW0001999,2026-06-10 08:07:07,MSG000019403,DELIVERED,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0003105,ACC0024226,BRW0007205,2026-07-14 10:17:37,MSG000002212,PAYMENT_CLICK,PTP_01,VND0000003
WHATSAPP_EVENT0003106,ACC0022741,BRW0004902,2026-06-28 13:41:31,MSG000038329,PAYMENT_CLICK,PTP_01,VND0000008
WHATSAPP_EVENT0003107,ACC0010487,BRW0004627,2026-05-23 23:26:07,MSG000007862,REPLIED,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0003108,ACC0000108,BRW0011033,2026-01-24 12:42:49,MSG000007538,FAILED,PTP_01,VND0000006
WHATSAPP_EVENT0003109,ACC0003597,BRW0009717,2026-04-15 15:52:53,MSG000041683,SENT,REMINDER_01,VND0000012
WHATSAPP_EVENT0003110,ACC0010463,BRW0010918,2026-04-09 23:27:41,MSG000033265,REPLIED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0003111,ACC0015447,BRW0005645,2026-01-28 20:53:56,MSG000012963,FAILED,REMINDER_01,VND0000011
WHATSAPP_EVENT0003112,ACC0006534,BRW0002783,2026-06-07 19:54:12,MSG000000670,REPLIED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0003113,ACC0008226,BRW0011612,2026-03-08 19:23:47,MSG000006441,FAILED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0003114,ACC0010382,BRW0007892,2026-04-13 21:04:21,MSG000030399,SENT,PTP_01,VND0000006
WHATSAPP_EVENT0003115,ACC0005916,BRW0007099,2026-07-09 01:21:29,MSG000009858,FAILED,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0003116,ACC0009595,BRW0008971,2026-05-09 08:24:16,MSG000009020,READ,PTP_01,VND0000005
WHATSAPP_EVENT0003117,ACC0006981,BRW0011552,2026-03-09 18:15:51,MSG000047908,READ,PTP_01,VND0000008
WHATSAPP_EVENT0003118,ACC0014055,BRW0001629,2026-06-04 17:10:10,MSG000036778,SENT,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0003119,ACC0005038,BRW0010166,2026-06-28 17:10:26,MSG000031917,REPLIED,REMINDER_01,VND0000007
WHATSAPP_EVENT0003120,ACC0024066,BRW0003608,2026-04-07 16:53:05,MSG000045675,REPLIED,PAYMENT_LINK,VND0000005
WHATSAPP_EVENT0003121,ACC0015069,BRW0007415,2026-06-26 01:24:33,MSG000000833,READ,PTP_01,VND0000014
WHATSAPP_EVENT0003122,ACC0000681,BRW0010778,2026-03-02 04:32:19,MSG000006796,FAILED,FIELD_VISIT,VND0000012
WHATSAPP_EVENT0003123,ACC0000986,BRW0006924,2026-03-26 01:33:43,MSG000023332,SENT,LEGAL_NOTICE,VND0000015
WHATSAPP_EVENT0003124,ACC0022286,BRW0009114,2026-05-15 04:33:39,MSG000033633,PAYMENT_CLICK,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0003125,ACC0013194,BRW0008809,2026-01-26 01:34:22,MSG000027202,SENT,REMINDER_01,VND0000014
WHATSAPP_EVENT0003126,ACC0015272,BRW0009903,2026-01-23 00:57:37,MSG000033150,FAILED,PTP_01,VND0000012
WHATSAPP_EVENT0003127,ACC0025959,BRW0000669,2026-07-02 20:53:46,MSG000005023,FAILED,REMINDER_01,VND0000003
WHATSAPP_EVENT0003128,ACC0015981,BRW0002794,2026-02-19 18:08:59,MSG000045477,DELIVERED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0003129,ACC0029829,BRW0004015,2026-03-23 07:53:09,MSG000042073,DELIVERED,PTP_01,VND0000003
WHATSAPP_EVENT0003130,ACC0028452,BRW0007843,2026-02-05 21:15:32,MSG000019829,PAYMENT_CLICK,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0003131,ACC0001106,BRW0001672,2026-05-30 22:12:43,MSG000004619,FAILED,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0003132,ACC0001725,BRW0002261,2026-04-21 05:28:13,MSG000005368,SENT,PTP_01,VND0000012
WHATSAPP_EVENT0003133,ACC0017622,BRW0003119,2026-03-12 04:21:44,MSG000021712,PAYMENT_CLICK,PTP_01,VND0000007
WHATSAPP_EVENT0003134,ACC0000199,BRW0007106,2026-05-24 13:44:01,MSG000008520,READ,PTP_01,VND0000010
WHATSAPP_EVENT0003135,ACC0016999,BRW0007455,2026-01-10 14:02:43,MSG000009926,PAYMENT_CLICK,PTP_01,VND0000011
WHATSAPP_EVENT0003136,ACC0019909,BRW0006329,2026-07-09 22:33:14,MSG000009307,DELIVERED,PTP_01,VND0000003
WHATSAPP_EVENT0003137,ACC0026447,BRW0010221,2026-04-08 04:13:01,MSG000034546,READ,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0003138,ACC0028259,BRW0009735,2026-07-28 15:03:30,MSG000010418,DELIVERED,PTP_01,VND0000010
WHATSAPP_EVENT0003139,ACC0029283,BRW0003402,2026-03-15 06:30:21,MSG000004351,SENT,REMINDER_01,VND0000005
WHATSAPP_EVENT0003140,ACC0025688,BRW0007575,2026-01-05 07:54:04,MSG000003164,DELIVERED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0003141,ACC0017774,BRW0004693,2026-05-29 19:35:23,MSG000002011,DELIVERED,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0003142,ACC0007890,BRW0007945,2026-02-20 03:05:43,MSG000018182,READ,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0003143,ACC0026223,BRW0000494,2026-04-05 09:01:10,MSG000027312,REPLIED,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0003144,ACC0029147,BRW0009914,2026-05-12 11:51:49,MSG000022619,REPLIED,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0003145,ACC0024062,BRW0004766,2026-01-28 11:19:34,MSG000026279,PAYMENT_CLICK,REMINDER_01,VND0000013
WHATSAPP_EVENT0003146,ACC0013944,BRW0008732,2026-03-07 11:12:09,MSG000000546,SENT,REMINDER_01,VND0000008
WHATSAPP_EVENT0003147,ACC0029992,BRW0001792,2026-01-22 09:28:11,MSG000013484,REPLIED,PTP_01,VND0000009
WHATSAPP_EVENT0003148,ACC0012628,BRW0010681,2026-06-03 19:24:58,MSG000032735,READ,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0003149,ACC0012424,BRW0010729,2026-01-26 13:46:00,MSG000019311,DELIVERED,REMINDER_01,VND0000014
WHATSAPP_EVENT0003150,ACC0019315,BRW0000710,2026-03-02 14:26:03,MSG000039974,REPLIED,REMINDER_01,VND0000007
WHATSAPP_EVENT0003151,ACC0004012,BRW0005310,2026-03-31 08:49:08,MSG000040686,REPLIED,PTP_01,VND0000003
WHATSAPP_EVENT0003152,ACC0023310,BRW0010750,2026-01-14 22:45:27,MSG000032739,FAILED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0003153,ACC0014576,BRW0004171,2026-01-02 06:09:51,MSG000045735,SENT,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0003154,ACC0016005,BRW0004835,2026-02-16 15:20:20,MSG000009735,SENT,REMINDER_01,VND0000009
WHATSAPP_EVENT0003155,ACC0016103,BRW0000810,2026-07-02 09:29:49,MSG000006728,PAYMENT_CLICK,REMINDER_01,VND0000004
WHATSAPP_EVENT0003156,ACC0016003,BRW0005467,2026-01-29 17:35:28,MSG000001396,REPLIED,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0003157,ACC0019267,BRW0002157,2026-06-01 19:38:24,MSG000020477,REPLIED,FIELD_VISIT,VND0000004
