disposition_id,account_id,borrower_id,event_at,call_id,agent_id,disposition_code,disposition_version
DISPOSITION0003798,ACC0020823,BRW0001939,2026-07-04 16:07:11,CALL0072148,AGT0000285,DISPUTE,v1
DISPOSITION0003799,ACC0029560,BRW0002384,2026-01-04 01:19:30,CALL0040096,AGT0000740,NO_CONTACT,v1
DISPOSITION0003800,ACC0008895,BRW0010001,2026-01-26 11:22:33,CALL0008879,AGT0000653,PTP_BROKEN,legacy
DISPOSITION0003801,ACC0010245,BRW0010315,2026-07-08 14:49:08,CALL0002477,AGT0000941,CALLBACK,legacy
DISPOSITION0003802,ACC0023901,BRW0002417,2026-07-15 17:39:52,CALL0082464,AGT0000333,NO_CONTACT,legacy
DISPOSITION0003803,ACC0029064,BRW0004618,2026-08-06 16:24:53,CALL0000683,AGT0000815,DISPUTE,v2
DISPOSITION0003804,ACC0001988,BRW0009055,2026-01-18 02:31:41,CALL0011371,AGT0000835,CALLBACK,v2
DISPOSITION0003805,ACC0012446,BRW0002014,2026-07-24 11:01:29,CALL0044128,AGT0000961,NO_CONTACT,v2
DISPOSITION0003806,ACC0016698,BRW0003375,2026-06-08 03:57:59,CALL0077786,AGT0000246,DISPUTE,v1
DISPOSITION0003807,ACC0006661,BRW0011145,2026-02-03 21:35:40,CALL0009804,AGT0000923,PROMISE_TO_PAY,v1
DISPOSITION0003808,ACC0011367,BRW0006416,2026-03-15 16:35:17,CALL0040067,AGT0000623,PTP,v2
DISPOSITION0003809,ACC0005516,BRW0011962,2026-05-07 11:16:29,CALL0049674,AGT0000696,PROMISE_TO_PAY,legacy
DISPOSITION0003810,ACC0015608,BRW0009202,2026-01-01 06:53:28,CALL0070527,AGT0000294,PTP,v2
DISPOSITION0003811,ACC0014975,BRW0008384,2026-04-08 02:56:04,CALL0070368,AGT0000378,PTP,legacy
DISPOSITION0003812,ACC0009847,BRW0011059,2026-05-15 03:02:12,CALL0013505,AGT0000871,PROMISE_TO_PAY,v1
DISPOSITION0003813,ACC0002172,BRW0000190,2026-05-27 09:49:28,CALL0038000,AGT0000760,PROMISE_TO_PAY,legacy
DISPOSITION0003814,ACC0002560,BRW0008660,2026-04-10 06:19:41,CALL0035112,AGT0000234,WRONG_NUMBER,v1
DISPOSITION0003815,ACC0007910,BRW0011718,2026-05-22 09:32:21,CALL0077038,AGT0000132,CALLBACK,legacy
DISPOSITION0003816,ACC0021399,BRW0000573,2026-01-21 13:37:24,CALL0076811,AGT0000918,DISPUTE,legacy
DISPOSITION0003817,ACC0007973,BRW0001527,2026-07-11 05:26:44,CALL0079410,AGT0000554,PROMISE_TO_PAY,v1
DISPOSITION0003818,ACC0026922,BRW0011223,2026-01-01 23:08:23,CALL0062218,AGT0000530,PROMISE_TO_PAY,legacy
DISPOSITION0003819,ACC0012212,BRW0009339,2026-04-26 07:39:31,CALL0036878,AGT0000909,PROMISE_TO_PAY,v2
DISPOSITION0003820,ACC0019286,BRW0005791,2026-03-29 12:11:40,CALL0074567,AGT0000397,CALLBACK,legacy
DISPOSITION0003821,ACC0007510,BRW0010049,2026-04-09 17:56:06,CALL0062242,AGT0000805,PTP_BROKEN,v1
DISPOSITION0003822,ACC0016657,BRW0002226,2026-05-01 15:18:38,CALL0059707,AGT0000333,PROMISE_TO_PAY,v2
DISPOSITION0003823,ACC0025284,BRW0003630,2026-06-30 11:11:06,CALL0077244,AGT0000281,PAID,v1
DISPOSITION0003824,ACC0018669,BRW0008065,2026-05-14 08:04:53,CALL0035770,AGT0000940,PTP_BROKEN,v2
DISPOSITION0003825,ACC0025683,BRW0006748,2026-04-19 21:55:18,CALL0034225,AGT0000242,WRONG_NUMBER,legacy
DISPOSITION0003826,ACC0027169,BRW0002331,2026-04-18 03:02:25,CALL0032278,AGT0000997,PTP,legacy
DISPOSITION0003827,ACC0025520,BRW0004738,2026-04-08 16:36:09,CALL0075055,AGT0000168,PAID,v2
DISPOSITION0003828,ACC0001676,BRW0000148,2026-07-06 05:12:52,CALL0021555,AGT0000395,WRONG_NUMBER,legacy
DISPOSITION0003829,ACC0016611,BRW0007337,2026-04-13 20:39:24,CALL0037534,AGT0000965,CALLBACK,legacy
DISPOSITION0003830,ACC0010043,BRW0006514,2026-03-01 13:17:42,CALL0071250,AGT0000826,PAID,v2
DISPOSITION0003831,ACC0015282,BRW0008328,2026-05-20 06:20:43,CALL0015124,AGT0000354,PAID,v2
DISPOSITION0003832,ACC0010912,BRW0005001,2026-05-16 23:45:05,CALL0070448,AGT0000283,DISPUTE,v2
DISPOSITION0003833,ACC0001794,BRW0000400,2026-02-18 13:02:26,CALL0078004,AGT0000026,REFUSED,v1
DISPOSITION0003834,ACC0023425,BRW0010707,2026-04-27 22:26:22,CALL0089674,AGT0000467,WRONG_NUMBER,legacy
DISPOSITION0003835,ACC0011322,BRW0005092,2026-06-11 02:01:38,CALL0062068,AGT0000019,REFUSED,v1
DISPOSITION0003836,ACC0002020,BRW0009477,2026-01-02 08:17:14,CALL0047831,AGT0000542,CALLBACK,v1
DISPOSITION0003837,ACC0021849,BRW0003870,2026-02-24 21:45:56,CALL0073483,AGT0000359,REFUSED,legacy
DISPOSITION0003838,ACC0006841,BRW0001823,2026-03-12 05:09:49,CALL0064228,AGT0000006,PAID,v2
DISPOSITION0003839,ACC0029805,BRW0005483,2026-06-04 12:36:24,CALL0065955,AGT0000432,PROMISE_TO_PAY,v2
DISPOSITION0003840,ACC0026797,BRW0010036,2026-05-09 06:09:53,CALL0054357,AGT0000924,PTP,v2
DISPOSITION0003841,ACC0007693,BRW0010337,2026-02-09 02:54:28,CALL0043652,AGT0000983,DISPUTE,v1
DISPOSITION0003842,ACC0021859,BRW0002197,2026-08-08 02:01:35,CALL0078785,AGT0000203,PTP_BROKEN,v1
DISPOSITION0003843,ACC0016228,BRW0010774,2026-06-28 03:12:02,CALL0025210,AGT0000642,PAID,v1
DISPOSITION0003844,ACC0019846,BRW0001753,2026-05-03 15:54:33,CALL0029809,AGT0000546,PAID,v1
DISPOSITION0003845,ACC0018770,BRW0000674,2026-07-14 17:50:13,CALL0021316,AGT0000697,CALLBACK,v1
DISPOSITION0003846,ACC0002811,BRW0000489,2026-06-22 20:58:06,CALL0081938,AGT0000752,PTP,v1
DISPOSITION0003847,ACC0002527,BRW0003333,2026-07-14 09:32:09,CALL0050268,AGT0000550,PTP_BROKEN,v1
DISPOSITION0003848,ACC0027060,BRW0002675,2026-07-18 06:59:34,CALL0088519,AGT0000688,PTP,v2
DISPOSITION0003849,ACC0029843,BRW0003597,2026-07-12 17:32:09,CALL0040395,AGT0000354,REFUSED,v1
DISPOSITION0003850,ACC0004113,BRW0010402,2026-07-27 01:15:51,CALL0005233,AGT0000596,PROMISE_TO_PAY,legacy
DISPOSITION0003851,ACC0021788,BRW0007465,2026-03-02 01:30:28,CALL0064461,AGT0000873,WRONG_NUMBER,v2
DISPOSITION0003852,ACC0012779,BRW0000743,2026-01-28 00:55:33,CALL0045642,AGT0000679,WRONG_NUMBER,legacy
DISPOSITION0003853,ACC0025853,BRW0011393,2026-04-26 00:23:14,CALL0054744,AGT0000028,NO_CONTACT,v2
DISPOSITION0003854,ACC0022319,BRW0004016,2026-03-11 05:18:16,CALL0048564,AGT0000865,NO_CONTACT,legacy
DISPOSITION0003855,ACC0016021,BRW0002052,2026-05-11 02:38:32,CALL0031375,AGT0000124,WRONG_NUMBER,v1
DISPOSITION0003856,ACC0002984,BRW0001280,2026-04-17 19:06:40,CALL0037173,AGT0000037,PROMISE_TO_PAY,v2
DISPOSITION0003857,ACC0025950,BRW0002032,2026-07-19 23:33:22,CALL0072696,AGT0000215,PROMISE_TO_PAY,legacy
DISPOSITION0003858,ACC0016629,BRW0004227,2026-02-17 20:53:16,CALL0052940,AGT0000651,PTP,v2
DISPOSITION0003859,ACC0009236,BRW0008954,2026-01-25 12:18:54,CALL0067380,AGT0000138,PROMISE_TO_PAY,v1
DISPOSITION0003860,ACC0016372,BRW0008526,2026-07-15 17:22:31,CALL0005193,AGT0000762,PAID,legacy
DISPOSITION0003861,ACC0000201,BRW0003803,2026-02-12 14:01:12,CALL0076592,AGT0000692,PTP,legacy
DISPOSITION0003862,ACC0021378,BRW0009666,2026-04-20 07:12:20,CALL0037620,AGT0000855,PROMISE_TO_PAY,v2
DISPOSITION0003863,ACC0021470,BRW0000730,2026-02-02 09:43:17,CALL0075010,AGT0000912,PTP,v2
DISPOSITION0003864,ACC0016411,BRW0001605,2026-05-23 21:48:04,CALL0058012,AGT0000203,CALLBACK,v2
DISPOSITION0003865,ACC0017135,BRW0002403,2026-02-01 23:15:22,CALL0070469,AGT0000440,DISPUTE,v1
DISPOSITION0003866,ACC0029348,BRW0006387,2026-06-12 23:27:11,CALL0079841,AGT0000209,PTP_BROKEN,v1
DISPOSITION0003867,ACC0028046,BRW0000144,2026-07-28 00:55:08,CALL0077231,AGT0000026,PAID,legacy
DISPOSITION0003868,ACC0009442,BRW0000687,2026-02-03 12:05:01,CALL0008054,AGT0000755,PAID,v2
DISPOSITION0003869,ACC0026162,BRW0000175,2026-06-26 13:42:47,CALL0042208,AGT0000015,NO_CONTACT,v1
DISPOSITION0003870,ACC0027206,BRW0001987,2026-02-23 20:15:28,CALL0066365,AGT0000779,REFUSED,legacy
DISPOSITION0003871,ACC0002453,BRW0000911,2026-06-01 19:52:24,CALL0020534,AGT0000727,PTP_BROKEN,v1
DISPOSITION0003872,ACC0011446,BRW0009208,2026-03-08 11:36:34,CALL0018709,AGT0000597,DISPUTE,v1
DISPOSITION0003873,ACC0011764,BRW0008267,2026-01-23 02:53:42,CALL0079839,AGT0000522,PROMISE_TO_PAY,v2
DISPOSITION0003874,ACC0003738,BRW0006997,2026-04-14 15:29:11,CALL0081720,AGT0000093,PAID,v2
DISPOSITION0003875,ACC0011603,BRW0009827,2026-01-27 05:11:26,CALL0084358,AGT0000642,CALLBACK,v1
DISPOSITION0003876,ACC0026546,BRW0005995,2026-02-18 05:25:57,CALL0020868,AGT0000794,CALLBACK,v2
DISPOSITION0003877,ACC0012513,BRW0003278,2026-06-28 13:55:26,CALL0073673,AGT0000617,PTP_BROKEN,v2
DISPOSITION0003878,ACC0013097,BRW0007317,2026-05-13 19:22:18,CALL0072113,AGT0000089,DISPUTE,legacy
DISPOSITION0003879,ACC0016899,BRW0003216,2026-03-03 04:46:49,CALL0050057,AGT0000350,WRONG_NUMBER,legacy
DISPOSITION0003880,ACC0021689,BRW0010539,2026-05-14 03:30:36,CALL0052491,AGT0000569,PTP_BROKEN,legacy
DISPOSITION0003881,ACC0025586,BRW0004491,2026-02-20 22:21:11,CALL0029138,AGT0000929,WRONG_NUMBER,v2
DISPOSITION0003882,ACC0021048,BRW0001178,2026-04-14 20:44:08,CALL0064512,AGT0000917,DISPUTE,v1
DISPOSITION0003883,ACC0019468,BRW0000501,2026-07-18 11:37:23,CALL0079658,AGT0000572,CALLBACK,legacy
DISPOSITION0003884,ACC0000008,BRW0004077,2026-08-02 06:50:20,CALL0060153,AGT0000193,PTP_BROKEN,v2
DISPOSITION0003885,ACC0001972,BRW0001811,2026-02-05 14:57:51,CALL0006805,AGT0000287,WRONG_NUMBER,v2
DISPOSITION0003886,ACC0027285,BRW0005738,2026-01-21 04:44:34,CALL0065153,AGT0000847,CALLBACK,legacy
DISPOSITION0003887,ACC0015352,BRW0001505,2026-02-18 17:27:23,CALL0074260,AGT0000085,PTP,legacy
DISPOSITION0003888,ACC0028556,BRW0004031,2026-06-18 06:39:29,CALL0029033,AGT0000530,NO_CONTACT,legacy
DISPOSITION0003889,ACC0023391,BRW0006444,2026-05-09 08:33:32,CALL0089709,AGT0000089,PAID,v1
DISPOSITION0003890,ACC0022801,BRW0006240,2026-07-06 13:31:28,CALL0039463,AGT0000073,CALLBACK,legacy
DISPOSITION0003891,ACC0002826,BRW0007698,2026-03-02 15:45:47,CALL0042767,AGT0000318,PTP,legacy
DISPOSITION0003892,ACC0005117,BRW0003110,2026-06-09 06:22:12,CALL0061336,AGT0000967,WRONG_NUMBER,v1
DISPOSITION0003893,ACC0024000,BRW0011033,2026-06-01 09:10:01,CALL0020839,AGT0000673,DISPUTE,legacy
DISPOSITION0003894,ACC0019016,BRW0004763,2026-05-26 05:05:49,CALL0062752,AGT0000795,REFUSED,v1
DISPOSITION0003895,ACC0020363,BRW0008427,2026-05-12 03:05:18,CALL0054875,AGT0000413,PROMISE_TO_PAY,v1
DISPOSITION0003896,ACC0022810,BRW0008513,2026-08-07 11:50:12,CALL0063755,AGT0000726,REFUSED,v1
DISPOSITION0003897,ACC0012418,BRW0011448,2026-02-24 11:26:45,CALL0053501,AGT0000503,WRONG_NUMBER,v1
DISPOSITION0003898,ACC0024441,BRW0009434,2026-02-28 03:55:48,CALL0069702,AGT0000036,PTP_BROKEN,legacy
DISPOSITION0003899,ACC0003029,BRW0004811,2026-06-22 00:07:25,CALL0081075,AGT0000543,PTP,legacy
DISPOSITION0003900,ACC0012937,BRW0007609,2026-05-26 05:35:57,CALL0077618,AGT0000612,PROMISE_TO_PAY,v1
DISPOSITION0003901,ACC0023878,BRW0003171,2026-08-07 17:07:56,CALL0083934,AGT0000606,CALLBACK,v2
DISPOSITION0003902,ACC0026738,BRW0006262,2026-05-08 23:59:09,CALL0004789,AGT0000003,NO_CONTACT,legacy
DISPOSITION0003903,ACC0015948,BRW0001164,2026-01-18 14:03:47,CALL0053919,AGT0000109,WRONG_NUMBER,v1
DISPOSITION0003904,ACC0014542,BRW0009066,2026-04-23 12:22:01,CALL0023307,AGT0000519,PTP_BROKEN,legacy
DISPOSITION0003905,ACC0022671,BRW0004884,2026-01-06 17:47:31,CALL0008555,AGT0000232,NO_CONTACT,v2
DISPOSITION0003906,ACC0017570,BRW0010606,2026-07-03 21:20:25,CALL0063673,AGT0000990,PTP_BROKEN,v2
DISPOSITION0003907,ACC0006903,BRW0001757,2026-07-12 20:07:44,CALL0003182,AGT0000285,PTP_BROKEN,legacy
DISPOSITION0003908,ACC0020880,BRW0001741,2026-08-04 18:36:43,CALL0007701,AGT0000362,CALLBACK,v1
DISPOSITION0003909,ACC0003261,BRW0001397,2026-03-01 10:22:15,CALL0048648,AGT0000569,CALLBACK,legacy
DISPOSITION0003910,ACC0019708,BRW0008807,2026-04-26 04:46:42,CALL0065307,AGT0000710,PROMISE_TO_PAY,v1
DISPOSITION0003911,ACC0007333,BRW0010820,2026-02-27 22:59:37,CALL0043688,AGT0000893,PTP_BROKEN,v1
DISPOSITION0003912,ACC0002509,BRW0004850,2026-01-02 15:41:02,CALL0008351,AGT0000238,NO_CONTACT,legacy
DISPOSITION0003913,ACC0016270,BRW0006187,2026-04-08 12:18:24,CALL0062472,AGT0000809,PTP,v1
DISPOSITION0003914,ACC0005483,BRW0004294,2026-06-12 17:07:02,CALL0062020,AGT0000751,PTP,v1
DISPOSITION0003915,ACC0011892,BRW0000549,2026-02-10 21:13:44,CALL0052165,AGT0000326,PROMISE_TO_PAY,legacy
DISPOSITION0003916,ACC0009059,BRW0004588,2026-04-07 14:49:16,CALL0067176,AGT0000893,NO_CONTACT,v2
DISPOSITION0003917,ACC0022215,BRW0005420,2026-05-01 18:57:10,CALL0075009,AGT0000969,REFUSED,legacy
DISPOSITION0003918,ACC0027573,BRW0007046,2026-05-10 22:51:37,CALL0040814,AGT0000923,PTP_BROKEN,legacy
DISPOSITION0003919,ACC0025363,BRW0009907,2026-04-01 10:18:16,CALL0039917,AGT0000535,REFUSED,legacy
DISPOSITION0003920,ACC0019420,BRW0004027,2026-04-26 10:06:47,CALL0056817,AGT0000184,PTP,legacy
DISPOSITION0003921,ACC0009826,BRW0011021,2026-01-04 18:55:41,CALL0049708,AGT0000900,PROMISE_TO_PAY,legacy
DISPOSITION0003922,ACC0027482,BRW0009878,2026-04-20 02:44:20,CALL0052877,AGT0000332,WRONG_NUMBER,v2
DISPOSITION0003923,ACC0005568,BRW0009772,2026-01-22 02:51:45,CALL0029953,AGT0000902,REFUSED,legacy
DISPOSITION0003924,ACC0010875,BRW0004699,2026-05-27 11:32:20,CALL0003051,AGT0000278,PTP,v1
DISPOSITION0003925,ACC0018439,BRW0011856,2026-05-24 09:27:08,CALL0077562,AGT0000403,NO_CONTACT,v2
DISPOSITION0003926,ACC0026038,BRW0001654,2026-05-15 10:11:20,CALL0038827,AGT0000025,DISPUTE,v1
DISPOSITION0003927,ACC0013458,BRW0009631,2026-06-26 01:24:40,CALL0057636,AGT0000828,PTP_BROKEN,legacy
DISPOSITION0003928,ACC0011993,BRW0002481,2026-06-30 09:25:15,CALL0047394,AGT0000877,DISPUTE,legacy
DISPOSITION0003929,ACC0024928,BRW0000645,2026-05-24 16:49:50,CALL0049118,AGT0000585,PROMISE_TO_PAY,v1
DISPOSITION0003930,ACC0000602,BRW0005453,2026-04-08 04:46:37,CALL0052933,AGT0000453,PTP,v1
DISPOSITION0003931,ACC0019539,BRW0006071,2026-02-05 00:40:37,CALL0008415,AGT0000847,PROMISE_TO_PAY,v2
DISPOSITION0003932,ACC0026215,BRW0003009,2026-06-04 07:51:16,CALL0035174,AGT0000865,WRONG_NUMBER,v1
DISPOSITION0003933,ACC0017540,BRW0000130,2026-04-27 15:35:32,CALL0088677,AGT0000420,PROMISE_TO_PAY,v1
DISPOSITION0003934,ACC0028484,BRW0008784,2026-03-24 14:32:33,CALL0084222,AGT0000478,PROMISE_TO_PAY,v1
DISPOSITION0003935,ACC0014141,BRW0005567,2026-01-30 13:13:54,CALL0055934,AGT0000401,PROMISE_TO_PAY,v2
DISPOSITION0003936,ACC0009765,BRW0002491,2026-05-18 11:38:32,CALL0089936,AGT0000422,PTP,v1
DISPOSITION0003937,ACC0015936,BRW0006750,2026-04-10 15:51:42,CALL0028559,AGT0000571,CALLBACK,legacy
DISPOSITION0003938,ACC0003757,BRW0000924,2026-06-25 16:27:46,CALL0015454,AGT0000246,PTP_BROKEN,v1
DISPOSITION0003939,ACC0018728,BRW0001749,2026-07-04 08:02:17,CALL0030700,AGT0000687,DISPUTE,v1
DISPOSITION0003940,ACC0013930,BRW0011248,2026-01-04 21:29:45,CALL0043791,AGT0000768,NO_CONTACT,v1
DISPOSITION0003941,ACC0006830,BRW0003409,2026-01-15 21:38:34,CALL0073923,AGT0000166,PTP,legacy
DISPOSITION0003942,ACC0024615,BRW0003286,2026-07-30 11:43:27,CALL0016742,AGT0000505,REFUSED,legacy
DISPOSITION0003943,ACC0003716,BRW0008554,2026-06-11 13:06:04,CALL0041382,AGT0000559,PROMISE_TO_PAY,v2
DISPOSITION0003944,ACC0000398,BRW0002788,2026-06-09 23:51:18,CALL0049788,AGT0000704,PTP,v1
DISPOSITION0003945,ACC0006915,BRW0003442,2026-07-27 05:43:34,CALL0063880,AGT0000160,PTP_BROKEN,v1
DISPOSITION0003946,ACC0019346,BRW0000230,2026-02-05 06:08:24,CALL0058755,AGT0000665,PTP,v1
DISPOSITION0003947,ACC0026448,BRW0007390,2026-03-28 14:23:55,CALL0074099,AGT0000318,PROMISE_TO_PAY,v1
DISPOSITION0003948,ACC0018311,BRW0007009,2026-07-31 10:42:25,CALL0080057,AGT0000591,NO_CONTACT,legacy
DISPOSITION0003949,ACC0009754,BRW0002399,2026-02-02 14:41:36,CALL0043850,AGT0000516,PROMISE_TO_PAY,v2
DISPOSITION0003950,ACC0006368,BRW0000191,2026-06-06 04:32:50,CALL0024573,AGT0000714,NO_CONTACT,v2
DISPOSITION0003951,ACC0018473,BRW0011484,2026-07-20 23:27:53,CALL0012951,AGT0000117,PTP_BROKEN,legacy
DISPOSITION0003952,ACC0025056,BRW0004223,2026-08-04 09:26:14,CALL0048306,AGT0000012,PAID,legacy
DISPOSITION0003953,ACC0004275,BRW0011377,2026-05-13 04:43:59,CALL0012356,AGT0000288,PROMISE_TO_PAY,legacy
DISPOSITION0003954,ACC0006128,BRW0006553,2026-06-22 15:48:57,CALL0040185,AGT0000051,CALLBACK,v1
DISPOSITION0003955,ACC0009216,BRW0002419,2026-01-13 13:03:49,CALL0050251,AGT0000591,PROMISE_TO_PAY,v1
DISPOSITION0003956,ACC0000043,BRW0009279,2026-06-05 21:42:31,CALL0001763,AGT0000220,PTP_BROKEN,v2
DISPOSITION0003957,ACC0000864,BRW0010234,2026-06-18 01:39:54,CALL0017317,AGT0000473,WRONG_NUMBER,legacy
DISPOSITION0003958,ACC0013390,BRW0003254,2026-04-10 04:20:41,CALL0004820,AGT0000685,PTP,v1
DISPOSITION0003959,ACC0011307,BRW0003124,2026-05-03 13:20:25,CALL0089108,AGT0000805,WRONG_NUMBER,v1
DISPOSITION0003960,ACC0021863,BRW0005550,2026-02-25 03:40:34,CALL0054548,AGT0000224,CALLBACK,legacy
DISPOSITION0003961,ACC0000582,BRW0009714,2026-07-12 22:54:17,CALL0001960,AGT0000522,PTP_BROKEN,v2
DISPOSITION0003962,ACC0008711,BRW0000085,2026-06-26 17:25:08,CALL0036491,AGT0000663,CALLBACK,v1
DISPOSITION0003963,ACC0006532,BRW0011359,2026-04-03 12:17:34,CALL0083006,AGT0000507,PAID,v1
DISPOSITION0003964,ACC0005389,BRW0002514,2026-03-29 12:47:35,CALL0088821,AGT0000220,PTP_BROKEN,legacy
DISPOSITION0003965,ACC0017772,BRW0003714,2026-04-24 17:07:34,CALL0046717,AGT0000560,CALLBACK,v2
DISPOSITION0003966,ACC0001802,BRW0003770,2026-05-09 02:39:56,CALL0030820,AGT0000022,CALLBACK,legacy
DISPOSITION0003967,ACC0017371,BRW0005822,2026-01-30 08:21:23,CALL0081362,AGT0000993,CALLBACK,legacy
DISPOSITION0003968,ACC0013720,BRW0001679,2026-01-24 23:58:51,CALL0055381,AGT0000450,PTP_BROKEN,v2
DISPOSITION0003969,ACC0017693,BRW0003422,2026-03-17 00:21:02,CALL0078633,AGT0000329,NO_CONTACT,legacy
DISPOSITION0003970,ACC0009192,BRW0005827,2026-05-19 08:53:20,CALL0008564,AGT0000187,CALLBACK,legacy
DISPOSITION0003971,ACC0005827,BRW0003506,2026-04-24 10:07:19,CALL0019077,AGT0000030,PTP_BROKEN,v1
DISPOSITION0003972,ACC0012815,BRW0008699,2026-02-28 23:59:18,CALL0008027,AGT0000500,NO_CONTACT,v2
DISPOSITION0003973,ACC0000819,BRW0010112,2026-07-31 15:24:59,CALL0013143,AGT0000366,REFUSED,v1
DISPOSITION0003974,ACC0019627,BRW0007805,2026-03-10 00:39:41,CALL0044907,AGT0000392,PAID,v2
DISPOSITION0003975,ACC0000924,BRW0004432,2026-03-28 01:04:07,CALL0025833,AGT0000298,CALLBACK,v2
DISPOSITION0003976,ACC0025332,BRW0010863,2026-01-09 05:06:32,CALL0015883,AGT0000998,PROMISE_TO_PAY,v2
DISPOSITION0003977,ACC0017711,BRW0011131,2026-05-01 14:38:41,CALL0003711,AGT0000028,NO_CONTACT,v2
DISPOSITION0003978,ACC0010812,BRW0004304,2026-04-24 22:46:16,CALL0081671,AGT0000998,PAID,v1
DISPOSITION0003979,ACC0028560,BRW0006251,2026-01-16 23:09:59,CALL0077773,AGT0000579,CALLBACK,v1
DISPOSITION0003980,ACC0005659,BRW0005837,2026-03-10 10:56:26,CALL0018374,AGT0000019,PROMISE_TO_PAY,v1
DISPOSITION0003981,ACC0003170,BRW0007417,2026-02-15 06:23:59,CALL0078169,AGT0000514,WRONG_NUMBER,v2
DISPOSITION0003982,ACC0003483,BRW0003597,2026-05-02 03:09:30,CALL0054173,AGT0000757,PAID,v2
DISPOSITION0003983,ACC0024911,BRW0009109,2026-03-15 00:12:16,CALL0053552,AGT0000734,PROMISE_TO_PAY,v2
DISPOSITION0003984,ACC0000251,BRW0010658,2026-03-21 21:02:04,CALL0072816,AGT0000395,DISPUTE,legacy
DISPOSITION0003985,ACC0005458,BRW0003695,2026-01-18 23:31:59,CALL0045803,AGT0000466,PTP_BROKEN,v2
DISPOSITION0003986,ACC0026892,BRW0009204,2026-02-19 17:05:52,CALL0055623,AGT0000406,WRONG_NUMBER,legacy
DISPOSITION0003987,ACC0006159,BRW0006874,2026-02-01 15:16:41,CALL0008600,AGT0000593,PROMISE_TO_PAY,legacy
DISPOSITION0003988,ACC0029226,BRW0006344,2026-06-01 15:04:08,CALL0082477,AGT0000851,PAID,v1
DISPOSITION0003989,ACC0000290,BRW0010575,2026-04-11 15:21:14,CALL0074302,AGT0000507,PTP,v1
DISPOSITION0003990,ACC0011855,BRW0004530,2026-07-31 19:32:39,CALL0001806,AGT0000837,PTP,v2
DISPOSITION0003991,ACC0010423,BRW0005261,2026-07-10 13:53:02,CALL0046794,AGT0000432,NO_CONTACT,v2
DISPOSITION0003992,ACC0016474,BRW0010031,2026-07-12 06:03:17,CALL0041467,AGT0000858,PROMISE_TO_PAY,v1
DISPOSITION0003993,ACC0002274,BRW0004919,2026-06-04 10:23:32,CALL0044547,AGT0000787,WRONG_NUMBER,v2
DISPOSITION0003994,ACC0006981,BRW0003208,2026-03-03 00:28:51,CALL0062358,AGT0000863,PTP_BROKEN,v2
DISPOSITION0003995,ACC0009648,BRW0004941,2026-04-19 05:25:28,CALL0028574,AGT0000075,PROMISE_TO_PAY,v1
DISPOSITION0003996,ACC0021601,BRW0007392,2026-05-26 14:46:38,CALL0042919,AGT0000379,REFUSED,v2
DISPOSITION0003997,ACC0016267,BRW0009809,2026-05-31 04:28:33,CALL0040447,AGT0000660,REFUSED,legacy
DISPOSITION0003998,ACC0005970,BRW0003864,2026-06-26 00:24:20,CALL0048627,AGT0000141,DISPUTE,v2
DISPOSITION0003999,ACC0001605,BRW0009817,2026-04-10 08:54:25,CALL0027926,AGT0000160,PROMISE_TO_PAY,v1
DISPOSITION0004000,ACC0000479,BRW0010400,2026-02-25 18:33:57,CALL0030244,AGT0000099,WRONG_NUMBER,v2
DISPOSITION0004001,ACC0014400,BRW0009618,2026-02-14 02:47:10,CALL0045303,AGT0000794,CALLBACK,v2
DISPOSITION0004002,ACC0001383,BRW0009837,2026-02-18 13:39:51,CALL0036916,AGT0000155,PTP,legacy
DISPOSITION0004003,ACC0013439,BRW0003282,2026-04-23 15:29:17,CALL0031266,AGT0000989,PTP_BROKEN,v2
DISPOSITION0004004,ACC0029226,BRW0004717,2026-01-14 18:59:08,CALL0059631,AGT0000128,PROMISE_TO_PAY,v2
DISPOSITION0004005,ACC0028562,BRW0000739,2026-08-02 03:04:40,CALL0007220,AGT0000631,WRONG_NUMBER,v1
DISPOSITION0004006,ACC0022255,BRW0002950,2026-07-22 19:39:54,CALL0008797,AGT0000838,PROMISE_TO_PAY,v1
DISPOSITION0004007,ACC0011002,BRW0010310,2026-01-03 16:08:57,CALL0084216,AGT0000604,PAID,v2
DISPOSITION0004008,ACC0026151,BRW0002409,2026-05-25 19:56:57,CALL0053514,AGT0000825,PTP_BROKEN,v1
DISPOSITION0004009,ACC0005522,BRW0005955,2026-02-11 12:22:02,CALL0054794,AGT0000167,DISPUTE,legacy
DISPOSITION0004010,ACC0021500,BRW0010083,2026-01-02 08:28:03,CALL0066525,AGT0000546,PTP_BROKEN,v1
DISPOSITION0004011,ACC0023558,BRW0005053,2026-06-01 06:11:27,CALL0022056,AGT0000027,PTP,v2
DISPOSITION0004012,ACC0007228,BRW0004169,2026-05-09 16:49:21,CALL0045822,AGT0000205,WRONG_NUMBER,v2
DISPOSITION0004013,ACC0014678,BRW0004889,2026-07-07 09:35:00,CALL0024041,AGT0000589,NO_CONTACT,legacy
DISPOSITION0004014,ACC0024855,BRW0010725,2026-01-25 16:21:43,CALL0061780,AGT0000696,WRONG_NUMBER,legacy
DISPOSITION0004015,ACC0028519,BRW0006005,2026-02-10 10:31:01,CALL0019264,AGT0000347,PTP_BROKEN,v2
