sms_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
SMS_EVENT0003137,ACC0022547,BRW0001721,2026-03-26 21:06:39,SMS000012006,SENT,NOTICE,VND0000011
SMS_EVENT0003138,ACC0025946,BRW0003818,2026-07-08 04:28:36,SMS000011377,SENT,PTP_REMINDER,VND0000006
SMS_EVENT0003139,ACC0010786,BRW0007445,2026-06-25 14:44:27,SMS000014018,FAILED,PTP_REMINDER,VND0000013
SMS_EVENT0003140,ACC0010940,BRW0006508,2026-05-19 02:45:04,SMS000018058,CLICKED,PAYMENT_LINK,VND0000004
SMS_EVENT0003141,ACC0018662,BRW0009112,2026-02-01 17:38:25,SMS000014988,SENT,PTP_REMINDER,VND0000012
SMS_EVENT0003142,ACC0025084,BRW0008245,2026-07-22 00:28:38,SMS000024375,DELIVERED,PAYMENT_LINK,VND0000013
SMS_EVENT0003143,ACC0013068,BRW0001480,2026-05-04 02:13:38,SMS000021807,CLICKED,PTP_REMINDER,VND0000015
SMS_EVENT0003144,ACC0004282,BRW0009751,2026-01-20 16:02:01,SMS000037066,CLICKED,PAYMENT_LINK,VND0000009
SMS_EVENT0003145,ACC0003160,BRW0006286,2026-04-30 00:08:35,SMS000003353,DELIVERED,PAYMENT_LINK,VND0000001
SMS_EVENT0003146,ACC0001697,BRW0004093,2026-05-24 01:56:28,SMS000007691,FAILED,PAYMENT_LINK,VND0000006
SMS_EVENT0003147,ACC0005705,BRW0002940,2026-02-23 16:49:10,SMS000037987,CLICKED,DUE_REMINDER,VND0000011
SMS_EVENT0003148,ACC0019257,BRW0006853,2026-07-05 20:57:58,SMS000004848,DELIVERED,DUE_REMINDER,VND0000006
SMS_EVENT0003149,ACC0019801,BRW0005767,2026-08-01 14:07:27,SMS000016151,CLICKED,PAYMENT_LINK,VND0000006
SMS_EVENT0003150,ACC0028757,BRW0007767,2026-04-20 05:18:50,SMS000005940,FAILED,DUE_REMINDER,VND0000015
SMS_EVENT0003151,ACC0014849,BRW0008541,2026-02-21 09:32:49,SMS000031064,FAILED,NOTICE,VND0000006
SMS_EVENT0003152,ACC0007701,BRW0001907,2026-01-15 04:24:36,SMS000025247,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0003153,ACC0011954,BRW0003097,2026-03-06 05:44:13,SMS000024737,DELIVERED,PTP_REMINDER,VND0000013
SMS_EVENT0003154,ACC0028011,BRW0006734,2026-06-30 04:00:20,SMS000035253,SENT,NOTICE,VND0000010
SMS_EVENT0003155,ACC0023320,BRW0008720,2026-06-13 19:40:34,SMS000036793,CLICKED,PTP_REMINDER,VND0000012
SMS_EVENT0003156,ACC0019668,BRW0011862,2026-03-10 10:21:08,SMS000003971,CLICKED,DUE_REMINDER,VND0000013
SMS_EVENT0003157,ACC0011904,BRW0005230,2026-02-08 20:59:13,SMS000012289,FAILED,PTP_REMINDER,VND0000013
SMS_EVENT0003158,ACC0011969,BRW0010644,2026-02-17 08:54:08,SMS000016173,CLICKED,NOTICE,VND0000009
SMS_EVENT0003159,ACC0015716,BRW0005145,2026-07-01 19:40:55,SMS000027114,FAILED,DUE_REMINDER,VND0000015
SMS_EVENT0003160,ACC0005970,BRW0009845,2026-03-30 09:23:50,SMS000039453,CLICKED,DUE_REMINDER,VND0000005
SMS_EVENT0003161,ACC0006667,BRW0006187,2026-06-05 14:55:13,SMS000039668,SENT,PTP_REMINDER,VND0000005
SMS_EVENT0003162,ACC0022108,BRW0002810,2026-03-03 03:29:16,SMS000012799,DELIVERED,PAYMENT_LINK,VND0000009
SMS_EVENT0003163,ACC0021718,BRW0007660,2026-03-07 01:30:52,SMS000000342,FAILED,PAYMENT_LINK,VND0000011
SMS_EVENT0003164,ACC0015897,BRW0010260,2026-03-20 01:29:11,SMS000009346,CLICKED,PTP_REMINDER,VND0000009
SMS_EVENT0003165,ACC0018632,BRW0010296,2026-07-27 12:11:07,SMS000006023,FAILED,DUE_REMINDER,VND0000002
SMS_EVENT0003166,ACC0029260,BRW0001399,2026-04-16 21:56:01,SMS000006618,DELIVERED,NOTICE,VND0000010
SMS_EVENT0003167,ACC0016617,BRW0003062,2026-02-24 00:23:34,SMS000038675,SENT,PAYMENT_LINK,VND0000005
SMS_EVENT0003168,ACC0022415,BRW0008062,2026-01-23 08:20:05,SMS000023359,FAILED,DUE_REMINDER,VND0000007
SMS_EVENT0003169,ACC0021676,BRW0009629,2026-01-09 01:11:53,SMS000012765,CLICKED,NOTICE,VND0000001
SMS_EVENT0003170,ACC0003518,BRW0007352,2026-04-12 22:14:59,SMS000008319,CLICKED,PAYMENT_LINK,VND0000008
SMS_EVENT0003171,ACC0027996,BRW0001414,2026-07-31 09:18:46,SMS000000697,DELIVERED,NOTICE,VND0000013
SMS_EVENT0003172,ACC0001398,BRW0008311,2026-04-09 00:14:27,SMS000022697,FAILED,DUE_REMINDER,VND0000010
SMS_EVENT0003173,ACC0004946,BRW0006535,2026-02-21 12:31:16,SMS000015026,CLICKED,DUE_REMINDER,VND0000010
SMS_EVENT0003174,ACC0005364,BRW0004797,2026-02-25 09:25:07,SMS000010917,FAILED,PAYMENT_LINK,VND0000013
SMS_EVENT0003175,ACC0003251,BRW0003869,2026-06-11 21:07:55,SMS000016305,SENT,PAYMENT_LINK,VND0000007
SMS_EVENT0003176,ACC0012495,BRW0011145,2026-05-18 12:52:01,SMS000027460,CLICKED,PAYMENT_LINK,VND0000006
SMS_EVENT0003177,ACC0017829,BRW0003093,2026-05-06 06:37:01,SMS000001125,FAILED,DUE_REMINDER,VND0000005
SMS_EVENT0003178,ACC0015310,BRW0009478,2026-06-28 06:30:28,SMS000019768,SENT,PTP_REMINDER,VND0000001
SMS_EVENT0003179,ACC0014410,BRW0007635,2026-06-25 07:52:41,SMS000031914,FAILED,NOTICE,VND0000011
SMS_EVENT0003180,ACC0015837,BRW0008898,2026-03-28 07:37:32,SMS000001258,SENT,DUE_REMINDER,VND0000011
SMS_EVENT0003181,ACC0001533,BRW0002493,2026-04-03 14:25:56,SMS000031127,CLICKED,PAYMENT_LINK,VND0000003
SMS_EVENT0003182,ACC0003487,BRW0011221,2026-04-06 16:16:38,SMS000006066,FAILED,PTP_REMINDER,VND0000012
SMS_EVENT0003183,ACC0029800,BRW0003204,2026-06-10 18:34:13,SMS000021131,FAILED,DUE_REMINDER,VND0000004
SMS_EVENT0003184,ACC0005916,BRW0011657,2026-02-05 11:30:41,SMS000006103,SENT,PAYMENT_LINK,VND0000009
SMS_EVENT0003185,ACC0027032,BRW0006741,2026-06-06 01:03:48,SMS000006355,SENT,PTP_REMINDER,VND0000014
SMS_EVENT0003186,ACC0014750,BRW0004008,2026-06-22 15:47:52,SMS000015497,SENT,DUE_REMINDER,VND0000007
SMS_EVENT0003187,ACC0002260,BRW0003324,2026-01-27 07:22:53,SMS000011329,DELIVERED,PAYMENT_LINK,VND0000013
SMS_EVENT0003188,ACC0023936,BRW0005666,2026-07-23 19:05:13,SMS000014410,FAILED,PAYMENT_LINK,VND0000003
SMS_EVENT0003189,ACC0007458,BRW0011847,2026-02-12 11:30:46,SMS000031702,CLICKED,PTP_REMINDER,VND0000005
SMS_EVENT0003190,ACC0004210,BRW0001156,2026-05-07 17:41:23,SMS000031833,DELIVERED,PAYMENT_LINK,VND0000011
SMS_EVENT0003191,ACC0016643,BRW0006947,2026-01-02 10:24:53,SMS000001725,CLICKED,PAYMENT_LINK,VND0000014
SMS_EVENT0003192,ACC0011371,BRW0011341,2026-05-12 12:45:28,SMS000033010,CLICKED,PTP_REMINDER,VND0000012
SMS_EVENT0003193,ACC0009035,BRW0000046,2026-01-27 09:51:48,SMS000015763,SENT,PAYMENT_LINK,VND0000013
SMS_EVENT0003194,ACC0020246,BRW0006769,2026-05-13 17:03:39,SMS000022601,DELIVERED,PAYMENT_LINK,VND0000003
SMS_EVENT0003195,ACC0000415,BRW0004403,2026-05-18 18:34:56,SMS000032658,DELIVERED,PTP_REMINDER,VND0000010
SMS_EVENT0003196,ACC0026404,BRW0010478,2026-01-23 02:11:14,SMS000008203,SENT,NOTICE,VND0000007
SMS_EVENT0003197,ACC0021765,BRW0000345,2026-04-08 23:26:39,SMS000005557,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0003198,ACC0018893,BRW0003675,2026-05-15 21:16:26,SMS000015777,FAILED,PTP_REMINDER,VND0000013
SMS_EVENT0003199,ACC0019993,BRW0008913,2026-05-10 03:50:32,SMS000029456,SENT,PAYMENT_LINK,VND0000015
SMS_EVENT0003200,ACC0024273,BRW0002033,2026-01-22 17:44:14,SMS000032738,DELIVERED,PTP_REMINDER,VND0000012
SMS_EVENT0003201,ACC0013084,BRW0004065,2026-05-01 02:16:34,SMS000028402,SENT,PAYMENT_LINK,VND0000004
SMS_EVENT0003202,ACC0015213,BRW0011715,2026-07-12 17:57:44,SMS000034963,SENT,NOTICE,VND0000010
SMS_EVENT0003203,ACC0006676,BRW0004639,2026-05-15 08:34:21,SMS000024656,FAILED,PAYMENT_LINK,VND0000012
SMS_EVENT0003204,ACC0013376,BRW0000830,2026-02-12 01:12:20,SMS000039608,SENT,DUE_REMINDER,VND0000012
SMS_EVENT0003205,ACC0021476,BRW0006571,2026-03-19 05:33:12,SMS000029234,CLICKED,DUE_REMINDER,VND0000011
SMS_EVENT0003206,ACC0011659,BRW0011243,2026-05-25 02:52:46,SMS000038695,FAILED,PAYMENT_LINK,VND0000007
SMS_EVENT0003207,ACC0007701,BRW0003696,2026-04-01 06:03:41,SMS000022332,CLICKED,PAYMENT_LINK,VND0000008
SMS_EVENT0003208,ACC0007564,BRW0003162,2026-03-08 22:25:25,SMS000021917,DELIVERED,PAYMENT_LINK,VND0000006
SMS_EVENT0003209,ACC0001967,BRW0000209,2026-05-14 00:00:52,SMS000004854,FAILED,DUE_REMINDER,VND0000010
SMS_EVENT0003210,ACC0023946,BRW0004500,2026-06-03 22:52:15,SMS000000452,DELIVERED,DUE_REMINDER,VND0000004
SMS_EVENT0003211,ACC0011161,BRW0002782,2026-05-25 10:52:11,SMS000003252,DELIVERED,NOTICE,VND0000010
SMS_EVENT0003212,ACC0023023,BRW0002191,2026-02-14 13:47:20,SMS000003488,FAILED,PTP_REMINDER,VND0000004
SMS_EVENT0003213,ACC0004411,BRW0001190,2026-06-07 02:04:18,SMS000036021,FAILED,DUE_REMINDER,VND0000005
SMS_EVENT0003214,ACC0029009,BRW0007750,2026-05-11 00:49:09,SMS000024311,SENT,DUE_REMINDER,VND0000006
SMS_EVENT0003215,ACC0009284,BRW0011924,2026-05-17 01:38:42,SMS000033262,FAILED,PAYMENT_LINK,VND0000004
SMS_EVENT0003216,ACC0014680,BRW0001806,2026-02-02 22:45:36,SMS000032113,SENT,PAYMENT_LINK,VND0000002
SMS_EVENT0003217,ACC0024120,BRW0002493,2026-02-23 01:33:22,SMS000007483,CLICKED,DUE_REMINDER,VND0000012
SMS_EVENT0003218,ACC0025080,BRW0002075,2026-07-06 05:15:16,SMS000028387,SENT,NOTICE,VND0000006
SMS_EVENT0003219,ACC0028927,BRW0009214,2026-03-17 13:27:30,SMS000002284,DELIVERED,NOTICE,VND0000012
SMS_EVENT0003220,ACC0002807,BRW0009118,2026-03-26 02:39:58,SMS000026255,DELIVERED,NOTICE,VND0000007
SMS_EVENT0003221,ACC0027774,BRW0008548,2026-01-24 19:57:16,SMS000034236,SENT,NOTICE,VND0000003
SMS_EVENT0003222,ACC0014984,BRW0000555,2026-07-08 13:38:38,SMS000008902,DELIVERED,PTP_REMINDER,VND0000015
SMS_EVENT0003223,ACC0011172,BRW0010032,2026-01-15 23:59:05,SMS000002986,FAILED,PTP_REMINDER,VND0000012
SMS_EVENT0003224,ACC0011596,BRW0009761,2026-01-12 21:21:36,SMS000003882,SENT,NOTICE,VND0000005
SMS_EVENT0003225,ACC0022552,BRW0001772,2026-01-16 22:33:02,SMS000020243,DELIVERED,PAYMENT_LINK,VND0000004
SMS_EVENT0003226,ACC0014967,BRW0004862,2026-02-19 06:42:10,SMS000007392,FAILED,PAYMENT_LINK,VND0000011
SMS_EVENT0003227,ACC0015328,BRW0002817,2026-03-26 03:00:36,SMS000004976,DELIVERED,DUE_REMINDER,VND0000012
SMS_EVENT0003228,ACC0029126,BRW0003679,2026-07-15 06:55:56,SMS000039901,CLICKED,DUE_REMINDER,VND0000015
SMS_EVENT0003229,ACC0004640,BRW0001104,2026-06-23 16:58:22,SMS000030439,DELIVERED,DUE_REMINDER,VND0000012
SMS_EVENT0003230,ACC0016753,BRW0008885,2026-06-15 17:03:18,SMS000010347,SENT,PTP_REMINDER,VND0000002
SMS_EVENT0003231,ACC0016131,BRW0010263,2026-07-06 09:03:30,SMS000035698,DELIVERED,DUE_REMINDER,VND0000012
SMS_EVENT0003232,ACC0013673,BRW0000739,2026-07-28 00:44:13,SMS000011774,CLICKED,PAYMENT_LINK,VND0000009
SMS_EVENT0003233,ACC0008233,BRW0000293,2026-06-26 15:40:23,SMS000009952,FAILED,PTP_REMINDER,VND0000013
SMS_EVENT0003234,ACC0022696,BRW0007247,2026-03-16 13:30:51,SMS000034090,DELIVERED,DUE_REMINDER,VND0000004
SMS_EVENT0003235,ACC0006433,BRW0003117,2026-02-26 21:36:54,SMS000016717,DELIVERED,NOTICE,VND0000009
SMS_EVENT0003236,ACC0016938,BRW0000959,2026-01-27 04:31:21,SMS000004454,DELIVERED,DUE_REMINDER,VND0000012
SMS_EVENT0003237,ACC0009158,BRW0001163,2026-05-21 03:32:11,SMS000039602,SENT,PTP_REMINDER,VND0000011
SMS_EVENT0003238,ACC0020086,BRW0007305,2026-02-28 01:01:20,SMS000032990,SENT,NOTICE,VND0000004
SMS_EVENT0003239,ACC0013203,BRW0011815,2026-02-21 17:38:56,SMS000011225,DELIVERED,NOTICE,VND0000008
SMS_EVENT0003240,ACC0003302,BRW0008506,2026-04-20 04:22:45,SMS000035767,CLICKED,NOTICE,VND0000013
SMS_EVENT0003241,ACC0008106,BRW0003695,2026-03-03 19:21:49,SMS000039341,CLICKED,PTP_REMINDER,VND0000007
SMS_EVENT0003242,ACC0005938,BRW0007292,2026-03-30 01:37:58,SMS000004912,FAILED,NOTICE,VND0000002
SMS_EVENT0003243,ACC0014999,BRW0009748,2026-01-03 02:45:58,SMS000009584,DELIVERED,DUE_REMINDER,VND0000003
SMS_EVENT0003244,ACC0011058,BRW0011062,2026-02-13 14:12:04,SMS000029132,FAILED,PAYMENT_LINK,VND0000012
SMS_EVENT0003245,ACC0012288,BRW0007130,2026-08-08 01:03:05,SMS000001558,FAILED,NOTICE,VND0000004
SMS_EVENT0003246,ACC0002787,BRW0002589,2026-05-28 23:42:57,SMS000036080,DELIVERED,DUE_REMINDER,VND0000007
SMS_EVENT0003247,ACC0026750,BRW0001861,2026-03-19 22:51:16,SMS000013991,DELIVERED,DUE_REMINDER,VND0000002
SMS_EVENT0003248,ACC0002416,BRW0011543,2026-07-18 06:18:30,SMS000023304,DELIVERED,NOTICE,VND0000006
SMS_EVENT0003249,ACC0004615,BRW0010649,2026-02-28 03:35:36,SMS000029037,FAILED,DUE_REMINDER,VND0000006
SMS_EVENT0003250,ACC0022772,BRW0005937,2026-02-19 09:00:33,SMS000030983,FAILED,DUE_REMINDER,VND0000003
SMS_EVENT0003251,ACC0012957,BRW0009656,2026-06-06 21:10:07,SMS000031698,CLICKED,DUE_REMINDER,VND0000002
SMS_EVENT0003252,ACC0001607,BRW0006917,2026-08-07 10:03:19,SMS000033556,SENT,DUE_REMINDER,VND0000001
SMS_EVENT0003253,ACC0011783,BRW0010428,2026-05-12 08:26:22,SMS000032611,CLICKED,NOTICE,VND0000014
SMS_EVENT0003254,ACC0022504,BRW0004909,2026-03-28 23:40:52,SMS000008814,FAILED,NOTICE,VND0000012
SMS_EVENT0003255,ACC0012103,BRW0009780,2026-01-24 07:22:39,SMS000004503,DELIVERED,NOTICE,VND0000009
SMS_EVENT0003256,ACC0028850,BRW0009494,2026-07-04 21:11:45,SMS000013221,SENT,DUE_REMINDER,VND0000002
SMS_EVENT0003257,ACC0019670,BRW0009182,2026-07-07 06:30:59,SMS000002823,SENT,NOTICE,VND0000012
SMS_EVENT0003258,ACC0010922,BRW0007607,2026-08-02 20:16:29,SMS000039788,DELIVERED,PTP_REMINDER,VND0000011
SMS_EVENT0003259,ACC0020948,BRW0010333,2026-01-31 03:48:44,SMS000012677,SENT,PTP_REMINDER,VND0000001
SMS_EVENT0003260,ACC0028337,BRW0004998,2026-06-30 22:47:25,SMS000013622,FAILED,PAYMENT_LINK,VND0000001
SMS_EVENT0003261,ACC0019641,BRW0001017,2026-08-01 03:52:33,SMS000029953,SENT,PTP_REMINDER,VND0000006
SMS_EVENT0003262,ACC0024295,BRW0009286,2026-02-05 11:52:52,SMS000020796,DELIVERED,NOTICE,VND0000012
SMS_EVENT0003263,ACC0018315,BRW0006482,2026-02-20 03:09:35,SMS000003218,DELIVERED,NOTICE,VND0000008
SMS_EVENT0003264,ACC0029988,BRW0001855,2026-05-26 05:41:12,SMS000015089,DELIVERED,PTP_REMINDER,VND0000014
SMS_EVENT0003265,ACC0007258,BRW0008836,2026-01-08 09:18:08,SMS000017365,DELIVERED,PTP_REMINDER,VND0000010
SMS_EVENT0003266,ACC0011704,BRW0002349,2026-06-17 17:14:12,SMS000027865,CLICKED,NOTICE,VND0000009
SMS_EVENT0003267,ACC0003063,BRW0003262,2026-04-30 13:14:11,SMS000014877,FAILED,PTP_REMINDER,VND0000011
SMS_EVENT0003268,ACC0016030,BRW0004062,2026-06-08 00:27:29,SMS000023919,FAILED,DUE_REMINDER,VND0000008
SMS_EVENT0003269,ACC0029845,BRW0004721,2026-07-10 02:11:16,SMS000001001,SENT,DUE_REMINDER,VND0000013
SMS_EVENT0003270,ACC0005635,BRW0005363,2026-04-12 17:59:34,SMS000011222,FAILED,NOTICE,VND0000008
SMS_EVENT0003271,ACC0022891,BRW0008898,2026-01-09 04:27:48,SMS000013008,SENT,PAYMENT_LINK,VND0000002
SMS_EVENT0003272,ACC0018721,BRW0003721,2026-05-27 16:46:49,SMS000016823,DELIVERED,DUE_REMINDER,VND0000014
SMS_EVENT0003273,ACC0005454,BRW0009773,2026-01-20 22:12:01,SMS000037802,FAILED,NOTICE,VND0000009
SMS_EVENT0003274,ACC0021679,BRW0000908,2026-05-29 06:59:28,SMS000029636,SENT,NOTICE,VND0000007
SMS_EVENT0003275,ACC0003652,BRW0001043,2026-07-07 13:06:55,SMS000037396,CLICKED,PTP_REMINDER,VND0000011
SMS_EVENT0003276,ACC0025595,BRW0005917,2026-03-05 22:35:50,SMS000030873,FAILED,PAYMENT_LINK,VND0000011
SMS_EVENT0003277,ACC0011164,BRW0003648,2026-05-26 12:03:34,SMS000022896,FAILED,NOTICE,VND0000005
SMS_EVENT0003278,ACC0022442,BRW0006649,2026-05-29 22:53:29,SMS000006634,SENT,DUE_REMINDER,VND0000005
SMS_EVENT0003279,ACC0029103,BRW0001009,2026-05-12 05:31:21,SMS000025478,SENT,PAYMENT_LINK,VND0000004
SMS_EVENT0003280,ACC0018119,BRW0004048,2026-04-27 14:05:32,SMS000007389,CLICKED,DUE_REMINDER,VND0000005
SMS_EVENT0003281,ACC0015672,BRW0000118,2026-03-08 07:50:20,SMS000006295,CLICKED,DUE_REMINDER,VND0000006
SMS_EVENT0003282,ACC0021466,BRW0011315,2026-07-01 13:11:40,SMS000002176,CLICKED,PAYMENT_LINK,VND0000014
SMS_EVENT0003283,ACC0024400,BRW0007024,2026-07-16 13:59:43,SMS000014524,CLICKED,PTP_REMINDER,VND0000002
SMS_EVENT0003284,ACC0023027,BRW0004270,2026-07-08 11:22:43,SMS000032168,DELIVERED,PAYMENT_LINK,VND0000010
SMS_EVENT0003285,ACC0005412,BRW0002457,2026-03-05 22:43:17,SMS000018185,FAILED,PAYMENT_LINK,VND0000009
SMS_EVENT0003286,ACC0006186,BRW0007867,2026-07-22 14:46:34,SMS000000520,CLICKED,DUE_REMINDER,VND0000010
SMS_EVENT0003287,ACC0008598,BRW0002533,2026-04-23 07:35:54,SMS000036779,DELIVERED,NOTICE,VND0000013
SMS_EVENT0003288,ACC0000360,BRW0007622,2026-05-30 14:19:24,SMS000013115,FAILED,DUE_REMINDER,VND0000007
SMS_EVENT0003289,ACC0016678,BRW0005507,2026-03-07 23:16:14,SMS000012524,DELIVERED,DUE_REMINDER,VND0000004
SMS_EVENT0003290,ACC0026100,BRW0001111,2026-04-01 11:14:43,SMS000020078,FAILED,NOTICE,VND0000004
SMS_EVENT0003291,ACC0001664,BRW0007202,2026-04-25 09:52:17,SMS000026775,CLICKED,PAYMENT_LINK,VND0000005
SMS_EVENT0003292,ACC0012579,BRW0001295,2026-01-02 15:26:02,SMS000034507,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0003293,ACC0002186,BRW0004794,2026-07-19 08:53:06,SMS000010485,CLICKED,PTP_REMINDER,VND0000015
SMS_EVENT0003294,ACC0004924,BRW0004336,2026-06-25 02:58:32,SMS000007595,CLICKED,PTP_REMINDER,VND0000006
SMS_EVENT0003295,ACC0010357,BRW0006270,2026-03-29 04:45:58,SMS000037465,FAILED,NOTICE,VND0000013
SMS_EVENT0003296,ACC0014805,BRW0009356,2026-06-06 12:36:45,SMS000014326,FAILED,PTP_REMINDER,VND0000004
SMS_EVENT0003297,ACC0021389,BRW0001003,2026-07-23 10:08:36,SMS000008189,FAILED,PAYMENT_LINK,VND0000005
SMS_EVENT0003298,ACC0016118,BRW0005158,2026-02-21 00:29:14,SMS000027077,CLICKED,PTP_REMINDER,VND0000012
SMS_EVENT0003299,ACC0027736,BRW0003595,2026-01-25 21:30:10,SMS000017318,FAILED,PAYMENT_LINK,VND0000015
SMS_EVENT0003300,ACC0019178,BRW0004893,2026-03-20 06:33:20,SMS000011313,FAILED,DUE_REMINDER,VND0000006
SMS_EVENT0003301,ACC0015237,BRW0004245,2026-04-26 03:45:09,SMS000026450,FAILED,DUE_REMINDER,VND0000001
SMS_EVENT0003302,ACC0017010,BRW0000879,2026-03-05 00:12:20,SMS000021148,FAILED,NOTICE,VND0000010
SMS_EVENT0003303,ACC0003929,BRW0006459,2026-01-01 15:13:18,SMS000005354,SENT,DUE_REMINDER,VND0000013
SMS_EVENT0003304,ACC0002875,BRW0001771,2026-07-05 15:57:17,SMS000002046,SENT,DUE_REMINDER,VND0000001
SMS_EVENT0003305,ACC0012679,BRW0003879,2026-02-23 11:24:33,SMS000036635,FAILED,NOTICE,VND0000006
SMS_EVENT0003306,ACC0027063,BRW0005695,2026-01-11 04:10:20,SMS000028680,CLICKED,DUE_REMINDER,VND0000002
SMS_EVENT0003307,ACC0014823,BRW0002403,2026-07-31 11:48:34,SMS000037874,SENT,PAYMENT_LINK,VND0000011
SMS_EVENT0003308,ACC0003810,BRW0000721,2026-03-24 05:10:43,SMS000033855,CLICKED,DUE_REMINDER,VND0000004
SMS_EVENT0003309,ACC0022763,BRW0007398,2026-05-04 03:10:19,SMS000035856,CLICKED,PAYMENT_LINK,VND0000009
SMS_EVENT0003310,ACC0011764,BRW0006560,2026-01-17 11:14:40,SMS000027457,FAILED,DUE_REMINDER,VND0000014
SMS_EVENT0003311,ACC0002148,BRW0002866,2026-07-01 21:19:47,SMS000021948,FAILED,PTP_REMINDER,VND0000010
SMS_EVENT0003312,ACC0017140,BRW0011747,2026-02-14 14:03:33,SMS000030986,DELIVERED,PTP_REMINDER,VND0000006
SMS_EVENT0003313,ACC0003771,BRW0004134,2026-01-28 01:42:06,SMS000008979,FAILED,DUE_REMINDER,VND0000002
SMS_EVENT0003314,ACC0013291,BRW0004091,2026-03-14 11:55:49,SMS000032967,CLICKED,DUE_REMINDER,VND0000006
SMS_EVENT0003315,ACC0011969,BRW0006297,2026-02-20 21:45:20,SMS000018206,DELIVERED,NOTICE,VND0000003
SMS_EVENT0003316,ACC0001499,BRW0002948,2026-05-02 22:44:09,SMS000033105,FAILED,PTP_REMINDER,VND0000003
SMS_EVENT0003317,ACC0010878,BRW0005507,2026-06-08 01:55:27,SMS000009322,FAILED,DUE_REMINDER,VND0000013
SMS_EVENT0003318,ACC0009652,BRW0001534,2026-07-01 07:58:06,SMS000037514,CLICKED,PAYMENT_LINK,VND0000007
SMS_EVENT0003319,ACC0027162,BRW0004384,2026-06-23 18:59:37,SMS000030064,SENT,PAYMENT_LINK,VND0000001
SMS_EVENT0003320,ACC0021722,BRW0008484,2026-07-16 15:04:48,SMS000010468,FAILED,DUE_REMINDER,VND0000010
SMS_EVENT0003321,ACC0022554,BRW0008140,2026-04-24 10:03:05,SMS000005686,FAILED,PAYMENT_LINK,VND0000011
SMS_EVENT0003322,ACC0027243,BRW0006406,2026-06-23 13:07:30,SMS000022126,FAILED,PTP_REMINDER,VND0000006
SMS_EVENT0003323,ACC0010593,BRW0009114,2026-05-26 07:34:56,SMS000014671,SENT,PAYMENT_LINK,VND0000003
SMS_EVENT0003324,ACC0008633,BRW0002971,2026-03-30 08:05:33,SMS000027782,SENT,DUE_REMINDER,VND0000006
SMS_EVENT0003325,ACC0018683,BRW0006450,2026-05-28 12:27:31,SMS000032619,CLICKED,NOTICE,VND0000013
SMS_EVENT0003326,ACC0001801,BRW0009010,2026-01-01 03:31:12,SMS000015788,CLICKED,PTP_REMINDER,VND0000003
SMS_EVENT0003327,ACC0002798,BRW0002755,2026-04-03 02:31:46,SMS000007306,SENT,DUE_REMINDER,VND0000012
SMS_EVENT0003328,ACC0000609,BRW0002046,2026-01-27 20:07:45,SMS000000709,SENT,PAYMENT_LINK,VND0000011
SMS_EVENT0003329,ACC0010189,BRW0011231,2026-04-14 11:07:44,SMS000008488,DELIVERED,NOTICE,VND0000004
SMS_EVENT0003330,ACC0028063,BRW0010833,2026-05-11 18:33:40,SMS000035560,SENT,DUE_REMINDER,VND0000015
SMS_EVENT0003331,ACC0026485,BRW0004056,2026-04-20 15:18:18,SMS000039380,FAILED,NOTICE,VND0000008
SMS_EVENT0003332,ACC0027960,BRW0003767,2026-07-04 18:59:29,SMS000028134,SENT,PTP_REMINDER,VND0000004
SMS_EVENT0003333,ACC0002179,BRW0007079,2026-01-02 01:14:26,SMS000013257,SENT,PAYMENT_LINK,VND0000003
SMS_EVENT0003334,ACC0015306,BRW0006629,2026-04-13 23:07:44,SMS000002859,DELIVERED,NOTICE,VND0000013
SMS_EVENT0003335,ACC0009258,BRW0009904,2026-05-24 15:20:16,SMS000033196,SENT,PTP_REMINDER,VND0000008
SMS_EVENT0003336,ACC0023935,BRW0011664,2026-07-08 04:13:33,SMS000008562,SENT,NOTICE,VND0000004
SMS_EVENT0003337,ACC0012873,BRW0002066,2026-06-27 21:30:55,SMS000032027,DELIVERED,PAYMENT_LINK,VND0000008
SMS_EVENT0003338,ACC0015288,BRW0007464,2026-01-18 03:44:59,SMS000010361,FAILED,DUE_REMINDER,VND0000011
SMS_EVENT0003339,ACC0006743,BRW0006687,2026-05-01 23:56:34,SMS000018461,CLICKED,PAYMENT_LINK,VND0000003
SMS_EVENT0003340,ACC0021026,BRW0006332,2026-06-22 12:12:35,SMS000030180,CLICKED,PTP_REMINDER,VND0000015
SMS_EVENT0003341,ACC0028549,BRW0005766,2026-08-04 19:20:47,SMS000028406,SENT,PAYMENT_LINK,VND0000005
SMS_EVENT0003342,ACC0018279,BRW0009350,2026-04-29 04:26:45,SMS000034069,SENT,PTP_REMINDER,VND0000009
SMS_EVENT0003343,ACC0026765,BRW0008130,2026-06-12 14:13:49,SMS000008848,DELIVERED,NOTICE,VND0000011
SMS_EVENT0003344,ACC0017136,BRW0005127,2026-07-25 08:09:26,SMS000031757,DELIVERED,DUE_REMINDER,VND0000012
