target_id,account_id,campaign_id,target_date,priority,recommended_channel,status
TGT0007399,ACC0005027,CMP0000116,2026-04-28,9,VOICE,QUEUED
TGT0007400,ACC0024324,CMP0000088,2026-07-10,5,VOICE,CONTACTED
TGT0007401,ACC0006942,CMP0000110,2026-07-23,7,FIELD,EXPIRED
TGT0007402,ACC0000652,CMP0000079,2026-05-06,5,FIELD,CONTACTED
TGT0007403,ACC0022498,CMP0000031,2026-05-03,10,FIELD,EXPIRED
TGT0007404,ACC0008593,CMP0000016,2026-06-11,1,WHATSAPP,EXPIRED
TGT0007405,ACC0020591,CMP0000088,2026-04-27,1,VOICE,QUEUED
TGT0007406,ACC0026430,CMP0000049,2026-06-18,10,SMS,CONTACTED
TGT0007407,ACC0028038,CMP0000043,2026-06-05,9,WHATSAPP,SKIPPED
TGT0007408,ACC0014363,CMP0000088,2026-03-20,9,WHATSAPP,EXPIRED
TGT0007409,ACC0001868,CMP0000046,2026-01-14,5,SMS,QUEUED
TGT0007410,ACC0007903,CMP0000072,2026-01-15,7,VOICE,EXPIRED
TGT0007411,ACC0023812,CMP0000065,2026-01-13,1,SMS,EXPIRED
TGT0007412,ACC0026657,CMP0000109,2026-01-22,9,SMS,QUEUED
TGT0007413,ACC0012990,CMP0000067,2026-04-22,9,SMS,QUEUED
TGT0007414,ACC0012128,CMP0000057,2026-05-13,7,VOICE,SKIPPED
TGT0007415,ACC0029649,CMP0000011,2026-08-01,8,WHATSAPP,SKIPPED
TGT0007416,ACC0024393,CMP0000116,2026-07-12,10,VOICE,SKIPPED
TGT0007417,ACC0004137,CMP0000026,2026-08-07,8,FIELD,EXPIRED
TGT0007418,ACC0006381,CMP0000062,2026-05-27,7,WHATSAPP,QUEUED
TGT0007419,ACC0015824,CMP0000081,2026-03-23,2,SMS,SKIPPED
TGT0007420,ACC0012526,CMP0000095,2026-07-31,1,SMS,EXPIRED
TGT0007421,ACC0018402,CMP0000005,2026-01-01,10,VOICE,QUEUED
TGT0007422,ACC0002544,CMP0000040,2026-07-20,9,VOICE,EXPIRED
TGT0007423,ACC0015925,CMP0000109,2026-01-10,7,SMS,CONTACTED
TGT0007424,ACC0016920,CMP0000046,2026-02-09,7,WHATSAPP,EXPIRED
TGT0007425,ACC0012129,CMP0000120,2026-06-14,10,WHATSAPP,SKIPPED
TGT0007426,ACC0021124,CMP0000093,2026-06-04,3,WHATSAPP,EXPIRED
TGT0007427,ACC0007844,CMP0000010,2026-04-11,7,VOICE,QUEUED
TGT0007428,ACC0010299,CMP0000010,2026-03-07,2,VOICE,SKIPPED
TGT0007429,ACC0015104,CMP0000047,2026-05-23,3,SMS,QUEUED
TGT0007430,ACC0017221,CMP0000024,2026-05-17,7,SMS,CONTACTED
TGT0007431,ACC0005689,CMP0000044,2026-02-10,1,SMS,EXPIRED
TGT0007432,ACC0020423,CMP0000099,2026-06-10,1,FIELD,CONTACTED
TGT0007433,ACC0029842,CMP0000004,2026-03-12,1,FIELD,EXPIRED
TGT0007434,ACC0025841,CMP0000087,2026-06-01,6,WHATSAPP,QUEUED
TGT0007435,ACC0015655,CMP0000052,2026-08-05,8,VOICE,QUEUED
TGT0007436,ACC0006575,CMP0000099,2026-08-06,1,FIELD,QUEUED
TGT0007437,ACC0013856,CMP0000113,2026-04-03,6,WHATSAPP,QUEUED
TGT0007438,ACC0005163,CMP0000057,2026-02-09,7,FIELD,CONTACTED
TGT0007439,ACC0013369,CMP0000026,2026-07-24,1,FIELD,SKIPPED
TGT0007440,ACC0001730,CMP0000073,2026-05-28,3,VOICE,SKIPPED
TGT0007441,ACC0026567,CMP0000099,2026-08-06,10,WHATSAPP,EXPIRED
TGT0007442,ACC0028330,CMP0000088,2026-06-01,4,WHATSAPP,EXPIRED
TGT0007443,ACC0008601,CMP0000087,2026-04-21,2,VOICE,QUEUED
TGT0007444,ACC0005694,CMP0000006,2026-05-26,1,FIELD,EXPIRED
TGT0007445,ACC0004526,CMP0000042,2026-06-16,5,FIELD,EXPIRED
TGT0007446,ACC0008480,CMP0000090,2026-02-09,9,FIELD,CONTACTED
TGT0007447,ACC0018573,CMP0000113,2026-05-14,3,FIELD,SKIPPED
TGT0007448,ACC0001717,CMP0000074,2026-01-03,2,FIELD,CONTACTED
TGT0007449,ACC0014219,CMP0000120,2026-07-27,9,SMS,CONTACTED
TGT0007450,ACC0025896,CMP0000093,2026-03-10,9,WHATSAPP,CONTACTED
TGT0007451,ACC0004683,CMP0000020,2026-05-15,9,SMS,CONTACTED
TGT0007452,ACC0001839,CMP0000025,2026-02-10,3,FIELD,CONTACTED
TGT0007453,ACC0004960,CMP0000112,2026-03-29,2,VOICE,SKIPPED
TGT0007454,ACC0004012,CMP0000102,2026-02-15,3,FIELD,CONTACTED
TGT0007455,ACC0011011,CMP0000018,2026-03-28,8,WHATSAPP,EXPIRED
TGT0007456,ACC0006481,CMP0000067,2026-06-04,2,FIELD,EXPIRED
TGT0007457,ACC0006520,CMP0000046,2026-05-21,3,FIELD,SKIPPED
TGT0007458,ACC0005307,CMP0000104,2026-07-10,6,VOICE,QUEUED
TGT0007459,ACC0023197,CMP0000087,2026-03-17,10,SMS,SKIPPED
TGT0007460,ACC0023262,CMP0000047,2026-06-17,4,WHATSAPP,CONTACTED
TGT0007461,ACC0008656,CMP0000054,2026-05-01,10,WHATSAPP,EXPIRED
TGT0007462,ACC0011757,CMP0000052,2026-03-12,1,SMS,CONTACTED
TGT0007463,ACC0004742,CMP0000008,2026-02-09,5,FIELD,SKIPPED
TGT0007464,ACC0027984,CMP0000011,2026-06-13,1,SMS,SKIPPED
TGT0007465,ACC0006390,CMP0000062,2026-04-21,6,WHATSAPP,SKIPPED
TGT0007466,ACC0012352,CMP0000017,2026-07-15,7,WHATSAPP,CONTACTED
TGT0007467,ACC0017884,CMP0000016,2026-07-23,7,VOICE,EXPIRED
TGT0007468,ACC0011571,CMP0000103,2026-06-20,8,VOICE,EXPIRED
TGT0007469,ACC0000636,CMP0000019,2026-03-03,7,WHATSAPP,SKIPPED
TGT0007470,ACC0017588,CMP0000063,2026-05-11,1,VOICE,QUEUED
TGT0007471,ACC0000048,CMP0000035,2026-05-10,10,SMS,CONTACTED
TGT0007472,ACC0008584,CMP0000099,2026-02-01,6,VOICE,EXPIRED
TGT0007473,ACC0028898,CMP0000074,2026-01-29,10,FIELD,CONTACTED
TGT0007474,ACC0017844,CMP0000054,2026-07-29,6,WHATSAPP,EXPIRED
TGT0007475,ACC0003881,CMP0000030,2026-05-15,1,FIELD,CONTACTED
TGT0007476,ACC0025740,CMP0000104,2026-07-16,3,FIELD,EXPIRED
TGT0007477,ACC0010180,CMP0000049,2026-07-12,7,VOICE,SKIPPED
TGT0007478,ACC0017811,CMP0000031,2026-06-05,3,WHATSAPP,SKIPPED
TGT0007479,ACC0012079,CMP0000080,2026-01-08,1,VOICE,CONTACTED
TGT0007480,ACC0006478,CMP0000035,2026-08-05,9,SMS,EXPIRED
TGT0007481,ACC0016376,CMP0000030,2026-04-29,9,FIELD,SKIPPED
TGT0007482,ACC0015213,CMP0000048,2026-04-23,7,FIELD,SKIPPED
TGT0007483,ACC0015805,CMP0000071,2026-04-22,10,WHATSAPP,SKIPPED
TGT0007484,ACC0004072,CMP0000035,2026-07-25,8,SMS,CONTACTED
TGT0007485,ACC0006701,CMP0000072,2026-05-13,2,FIELD,CONTACTED
TGT0007486,ACC0018171,CMP0000088,2026-06-23,9,SMS,SKIPPED
TGT0007487,ACC0005728,CMP0000010,2026-05-03,7,WHATSAPP,CONTACTED
TGT0007488,ACC0017517,CMP0000111,2026-02-17,10,SMS,EXPIRED
TGT0007489,ACC0021496,CMP0000110,2026-04-24,1,SMS,QUEUED
TGT0007490,ACC0003905,CMP0000045,2026-07-25,9,VOICE,SKIPPED
TGT0007491,ACC0000557,CMP0000038,2026-02-10,5,VOICE,CONTACTED
TGT0007492,ACC0015049,CMP0000115,2026-07-01,5,FIELD,EXPIRED
TGT0007493,ACC0010573,CMP0000062,2026-01-28,7,SMS,EXPIRED
TGT0007494,ACC0019755,CMP0000011,2026-06-09,5,SMS,QUEUED
TGT0007495,ACC0016570,CMP0000053,2026-01-08,8,SMS,SKIPPED
TGT0007496,ACC0014035,CMP0000091,2026-03-05,1,FIELD,SKIPPED
TGT0007497,ACC0003813,CMP0000107,2026-01-25,10,FIELD,SKIPPED
TGT0007498,ACC0020865,CMP0000023,2026-03-01,4,WHATSAPP,QUEUED
TGT0007499,ACC0012331,CMP0000096,2026-05-12,9,FIELD,QUEUED
TGT0007500,ACC0024533,CMP0000053,2026-03-29,6,WHATSAPP,CONTACTED
TGT0007501,ACC0022459,CMP0000107,2026-01-31,10,WHATSAPP,EXPIRED
TGT0007502,ACC0020159,CMP0000059,2026-03-22,10,FIELD,SKIPPED
TGT0007503,ACC0027993,CMP0000041,2026-03-31,3,WHATSAPP,QUEUED
TGT0007504,ACC0006238,CMP0000012,2026-03-31,1,FIELD,QUEUED
TGT0007505,ACC0013891,CMP0000042,2026-02-07,1,FIELD,QUEUED
TGT0007506,ACC0024130,CMP0000024,2026-02-12,6,FIELD,CONTACTED
TGT0007507,ACC0000328,CMP0000058,2026-01-16,10,FIELD,QUEUED
TGT0007508,ACC0027521,CMP0000005,2026-05-31,2,FIELD,QUEUED
TGT0007509,ACC0012396,CMP0000054,2026-06-02,1,FIELD,CONTACTED
TGT0007510,ACC0023973,CMP0000034,2026-05-02,1,VOICE,CONTACTED
TGT0007511,ACC0020690,CMP0000111,2026-08-03,6,WHATSAPP,EXPIRED
TGT0007512,ACC0029347,CMP0000114,2026-07-14,9,SMS,QUEUED
TGT0007513,ACC0024121,CMP0000073,2026-07-04,4,FIELD,QUEUED
TGT0007514,ACC0001401,CMP0000010,2026-07-29,4,FIELD,SKIPPED
TGT0007515,ACC0015813,CMP0000006,2026-01-03,6,FIELD,EXPIRED
TGT0007516,ACC0011876,CMP0000059,2026-04-23,10,VOICE,QUEUED
TGT0007517,ACC0029854,CMP0000043,2026-02-20,4,FIELD,SKIPPED
TGT0007518,ACC0017156,CMP0000028,2026-07-03,7,SMS,EXPIRED
TGT0007519,ACC0005931,CMP0000086,2026-03-06,10,VOICE,QUEUED
TGT0007520,ACC0021532,CMP0000051,2026-03-01,3,WHATSAPP,QUEUED
TGT0007521,ACC0027897,CMP0000031,2026-05-10,2,SMS,QUEUED
TGT0007522,ACC0026933,CMP0000020,2026-07-17,9,WHATSAPP,QUEUED
TGT0007523,ACC0020770,CMP0000050,2026-04-16,4,FIELD,EXPIRED
TGT0007524,ACC0025502,CMP0000061,2026-05-21,5,WHATSAPP,EXPIRED
TGT0007525,ACC0008298,CMP0000093,2026-02-25,4,WHATSAPP,CONTACTED
TGT0007526,ACC0005658,CMP0000068,2026-08-05,7,SMS,EXPIRED
TGT0007527,ACC0022866,CMP0000064,2026-05-19,9,VOICE,CONTACTED
TGT0007528,ACC0021109,CMP0000006,2026-06-25,3,WHATSAPP,SKIPPED
TGT0007529,ACC0010860,CMP0000074,2026-05-13,1,WHATSAPP,QUEUED
TGT0007530,ACC0009831,CMP0000058,2026-04-05,8,WHATSAPP,EXPIRED
TGT0007531,ACC0013124,CMP0000075,2026-03-04,3,WHATSAPP,EXPIRED
TGT0007532,ACC0000442,CMP0000070,2026-07-01,9,FIELD,SKIPPED
TGT0007533,ACC0006675,CMP0000005,2026-04-25,6,FIELD,CONTACTED
TGT0007534,ACC0001188,CMP0000113,2026-07-06,5,FIELD,QUEUED
TGT0007535,ACC0017408,CMP0000050,2026-07-28,8,FIELD,CONTACTED
TGT0007536,ACC0012007,CMP0000078,2026-06-04,4,VOICE,QUEUED
TGT0007537,ACC0017180,CMP0000030,2026-05-02,1,WHATSAPP,QUEUED
TGT0007538,ACC0018346,CMP0000046,2026-05-26,1,WHATSAPP,QUEUED
TGT0007539,ACC0000761,CMP0000001,2026-01-08,5,WHATSAPP,EXPIRED
TGT0007540,ACC0022286,CMP0000070,2026-06-19,10,FIELD,QUEUED
TGT0007541,ACC0012029,CMP0000117,2026-04-30,8,SMS,CONTACTED
TGT0007542,ACC0020322,CMP0000067,2026-07-03,9,SMS,EXPIRED
TGT0007543,ACC0004063,CMP0000009,2026-02-27,4,FIELD,CONTACTED
TGT0007544,ACC0003411,CMP0000089,2026-01-09,2,WHATSAPP,SKIPPED
TGT0007545,ACC0004972,CMP0000106,2026-02-05,4,VOICE,SKIPPED
TGT0007546,ACC0012446,CMP0000039,2026-04-10,10,SMS,EXPIRED
TGT0007547,ACC0023327,CMP0000033,2026-01-27,10,FIELD,CONTACTED
TGT0007548,ACC0003283,CMP0000090,2026-05-16,7,VOICE,CONTACTED
TGT0007549,ACC0025925,CMP0000036,2026-07-19,8,WHATSAPP,EXPIRED
TGT0007550,ACC0009008,CMP0000005,2026-01-12,9,VOICE,CONTACTED
TGT0007551,ACC0013007,CMP0000102,2026-01-31,8,FIELD,CONTACTED
TGT0007552,ACC0013008,CMP0000005,2026-07-10,2,FIELD,SKIPPED
TGT0007553,ACC0019916,CMP0000120,2026-03-26,10,SMS,QUEUED
TGT0007554,ACC0015786,CMP0000060,2026-05-01,5,WHATSAPP,SKIPPED
TGT0007555,ACC0017102,CMP0000073,2026-01-15,3,FIELD,QUEUED
TGT0007556,ACC0007996,CMP0000003,2026-06-24,3,VOICE,QUEUED
TGT0007557,ACC0004679,CMP0000073,2026-03-11,4,SMS,CONTACTED
TGT0007558,ACC0009148,CMP0000004,2026-02-17,4,FIELD,QUEUED
TGT0007559,ACC0019127,CMP0000027,2026-02-01,1,SMS,SKIPPED
TGT0007560,ACC0019680,CMP0000005,2026-07-23,8,SMS,CONTACTED
TGT0007561,ACC0007799,CMP0000037,2026-08-02,7,SMS,QUEUED
TGT0007562,ACC0001590,CMP0000002,2026-01-29,10,FIELD,SKIPPED
TGT0007563,ACC0024205,CMP0000090,2026-07-30,6,FIELD,QUEUED
TGT0007564,ACC0017391,CMP0000005,2026-03-08,7,FIELD,QUEUED
TGT0007565,ACC0009176,CMP0000070,2026-01-26,10,FIELD,CONTACTED
TGT0007566,ACC0003556,CMP0000050,2026-03-22,4,FIELD,CONTACTED
TGT0007567,ACC0021589,CMP0000116,2026-04-11,2,VOICE,QUEUED
TGT0007568,ACC0003099,CMP0000092,2026-05-30,9,FIELD,EXPIRED
TGT0007569,ACC0012200,CMP0000069,2026-07-18,8,SMS,SKIPPED
TGT0007570,ACC0010350,CMP0000008,2026-02-28,7,WHATSAPP,SKIPPED
TGT0007571,ACC0026185,CMP0000001,2026-01-12,6,WHATSAPP,SKIPPED
TGT0007572,ACC0007971,CMP0000089,2026-06-25,7,VOICE,SKIPPED
TGT0007573,ACC0015684,CMP0000096,2026-07-17,7,FIELD,EXPIRED
TGT0007574,ACC0023191,CMP0000106,2026-06-17,2,SMS,SKIPPED
TGT0007575,ACC0023832,CMP0000055,2026-04-29,4,VOICE,QUEUED
TGT0007576,ACC0024931,CMP0000090,2026-08-01,6,FIELD,EXPIRED
TGT0007577,ACC0026390,CMP0000061,2026-02-24,1,WHATSAPP,SKIPPED
TGT0007578,ACC0015839,CMP0000105,2026-06-07,9,WHATSAPP,EXPIRED
TGT0007579,ACC0001656,CMP0000116,2026-05-16,5,WHATSAPP,CONTACTED
TGT0007580,ACC0002378,CMP0000004,2026-06-14,1,VOICE,CONTACTED
TGT0007581,ACC0017430,CMP0000045,2026-08-04,8,VOICE,QUEUED
TGT0007582,ACC0010603,CMP0000062,2026-05-16,2,SMS,CONTACTED
TGT0007583,ACC0015574,CMP0000052,2026-04-28,1,VOICE,QUEUED
TGT0007584,ACC0025370,CMP0000003,2026-06-26,6,FIELD,QUEUED
TGT0007585,ACC0026544,CMP0000033,2026-06-04,9,WHATSAPP,CONTACTED
TGT0007586,ACC0010327,CMP0000094,2026-05-19,8,WHATSAPP,SKIPPED
TGT0007587,ACC0029982,CMP0000047,2026-08-02,5,FIELD,EXPIRED
TGT0007588,ACC0010850,CMP0000054,2026-02-20,1,WHATSAPP,EXPIRED
TGT0007589,ACC0019939,CMP0000002,2026-07-20,5,FIELD,CONTACTED
TGT0007590,ACC0013160,CMP0000110,2026-07-03,10,FIELD,SKIPPED
TGT0007591,ACC0008981,CMP0000106,2026-02-01,3,SMS,SKIPPED
TGT0007592,ACC0000971,CMP0000048,2026-03-11,5,SMS,SKIPPED
TGT0007593,ACC0001442,CMP0000096,2026-06-05,9,SMS,SKIPPED
TGT0007594,ACC0022667,CMP0000111,2026-01-09,1,SMS,EXPIRED
TGT0007595,ACC0029787,CMP0000040,2026-06-21,6,SMS,CONTACTED
TGT0007596,ACC0025478,CMP0000112,2026-04-06,2,SMS,CONTACTED
TGT0007597,ACC0000215,CMP0000097,2026-07-31,10,SMS,QUEUED
TGT0007598,ACC0003338,CMP0000098,2026-01-04,9,WHATSAPP,SKIPPED
TGT0007599,ACC0018550,CMP0000077,2026-08-08,7,SMS,SKIPPED
TGT0007600,ACC0016523,CMP0000117,2026-07-31,4,FIELD,QUEUED
TGT0007601,ACC0024993,CMP0000020,2026-01-14,3,SMS,EXPIRED
TGT0007602,ACC0020700,CMP0000023,2026-05-18,3,VOICE,QUEUED
TGT0007603,ACC0004048,CMP0000059,2026-02-10,1,FIELD,SKIPPED
TGT0007604,ACC0016919,CMP0000050,2026-07-29,10,VOICE,EXPIRED
TGT0007605,ACC0026984,CMP0000112,2026-03-03,5,FIELD,SKIPPED
TGT0007606,ACC0010536,CMP0000115,2026-07-23,9,WHATSAPP,CONTACTED
TGT0007607,ACC0012686,CMP0000063,2026-06-27,8,SMS,QUEUED
TGT0007608,ACC0023294,CMP0000100,2026-04-18,4,VOICE,QUEUED
TGT0007609,ACC0026265,CMP0000005,2026-03-11,7,SMS,SKIPPED
TGT0007610,ACC0028146,CMP0000086,2026-01-01,7,WHATSAPP,EXPIRED
TGT0007611,ACC0023636,CMP0000099,2026-05-18,2,SMS,CONTACTED
TGT0007612,ACC0006330,CMP0000053,2026-04-03,6,SMS,CONTACTED
TGT0007613,ACC0028709,CMP0000096,2026-03-20,6,SMS,QUEUED
TGT0007614,ACC0010684,CMP0000039,2026-01-28,10,WHATSAPP,SKIPPED
TGT0007615,ACC0004283,CMP0000073,2026-06-22,10,VOICE,QUEUED
TGT0007616,ACC0014680,CMP0000029,2026-07-13,4,FIELD,SKIPPED
TGT0007617,ACC0028612,CMP0000087,2026-01-14,3,SMS,SKIPPED
TGT0007618,ACC0026967,CMP0000061,2026-08-03,7,FIELD,SKIPPED
TGT0007619,ACC0002103,CMP0000114,2026-06-14,7,SMS,EXPIRED
TGT0007620,ACC0007248,CMP0000007,2026-06-14,4,WHATSAPP,EXPIRED
TGT0007621,ACC0025457,CMP0000083,2026-03-29,10,SMS,CONTACTED
TGT0007622,ACC0003924,CMP0000041,2026-03-20,10,SMS,CONTACTED
TGT0007623,ACC0013557,CMP0000032,2026-06-21,6,SMS,QUEUED
TGT0007624,ACC0018502,CMP0000064,2026-07-12,2,VOICE,QUEUED
TGT0007625,ACC0000795,CMP0000113,2026-02-17,1,VOICE,EXPIRED
TGT0007626,ACC0023440,CMP0000049,2026-05-27,10,SMS,QUEUED
TGT0007627,ACC0019963,CMP0000104,2026-05-25,7,WHATSAPP,CONTACTED
TGT0007628,ACC0004022,CMP0000102,2026-06-18,6,FIELD,EXPIRED
TGT0007629,ACC0009720,CMP0000048,2026-02-28,4,VOICE,CONTACTED
TGT0007630,ACC0005905,CMP0000057,2026-04-09,3,WHATSAPP,SKIPPED
TGT0007631,ACC0015073,CMP0000048,2026-08-07,7,SMS,EXPIRED
TGT0007632,ACC0020934,CMP0000115,2026-04-07,7,VOICE,QUEUED
TGT0007633,ACC0009501,CMP0000060,2026-03-23,10,SMS,EXPIRED
TGT0007634,ACC0022646,CMP0000057,2026-03-16,4,VOICE,SKIPPED
TGT0007635,ACC0029005,CMP0000098,2026-04-02,8,WHATSAPP,EXPIRED
TGT0007636,ACC0017101,CMP0000019,2026-07-04,7,SMS,QUEUED
TGT0007637,ACC0020358,CMP0000078,2026-07-17,8,WHATSAPP,SKIPPED
TGT0007638,ACC0001206,CMP0000085,2026-07-29,7,SMS,EXPIRED
TGT0007639,ACC0026200,CMP0000031,2026-05-24,4,VOICE,CONTACTED
TGT0007640,ACC0013347,CMP0000041,2026-01-01,7,VOICE,EXPIRED
TGT0007641,ACC0001646,CMP0000052,2026-08-08,4,VOICE,QUEUED
TGT0007642,ACC0013089,CMP0000029,2026-03-04,9,VOICE,CONTACTED
TGT0007643,ACC0020700,CMP0000069,2026-03-11,10,VOICE,CONTACTED
TGT0007644,ACC0008107,CMP0000109,2026-06-23,5,SMS,EXPIRED
TGT0007645,ACC0008148,CMP0000023,2026-02-21,8,VOICE,SKIPPED
TGT0007646,ACC0017642,CMP0000021,2026-04-15,7,WHATSAPP,SKIPPED
TGT0007647,ACC0022220,CMP0000102,2026-03-21,9,FIELD,QUEUED
TGT0007648,ACC0015143,CMP0000067,2026-06-20,5,WHATSAPP,EXPIRED
TGT0007649,ACC0021814,CMP0000061,2026-07-29,1,SMS,SKIPPED
TGT0007650,ACC0010734,CMP0000001,2026-01-16,4,WHATSAPP,SKIPPED
TGT0007651,ACC0010573,CMP0000109,2026-01-13,5,WHATSAPP,EXPIRED
TGT0007652,ACC0017066,CMP0000010,2026-03-31,5,VOICE,QUEUED
TGT0007653,ACC0003101,CMP0000056,2026-03-23,2,WHATSAPP,SKIPPED
TGT0007654,ACC0022954,CMP0000016,2026-02-06,8,SMS,QUEUED
TGT0007655,ACC0024940,CMP0000056,2026-04-22,5,VOICE,EXPIRED
TGT0007656,ACC0002677,CMP0000115,2026-01-31,1,WHATSAPP,SKIPPED
TGT0007657,ACC0015279,CMP0000108,2026-02-17,1,FIELD,QUEUED
TGT0007658,ACC0018209,CMP0000092,2026-07-19,1,WHATSAPP,QUEUED
TGT0007659,ACC0013443,CMP0000117,2026-04-28,6,VOICE,CONTACTED
TGT0007660,ACC0020696,CMP0000065,2026-07-04,1,FIELD,EXPIRED
TGT0007661,ACC0013733,CMP0000029,2026-01-10,5,WHATSAPP,EXPIRED
TGT0007662,ACC0026001,CMP0000083,2026-02-08,9,VOICE,CONTACTED
TGT0007663,ACC0027474,CMP0000063,2026-05-31,4,VOICE,CONTACTED
TGT0007664,ACC0005257,CMP0000094,2026-07-23,2,SMS,QUEUED
TGT0007665,ACC0005317,CMP0000067,2026-07-02,8,WHATSAPP,SKIPPED
TGT0007666,ACC0010001,CMP0000054,2026-06-09,4,FIELD,SKIPPED
TGT0007667,ACC0009563,CMP0000114,2026-02-02,8,SMS,SKIPPED
TGT0007668,ACC0004963,CMP0000033,2026-01-11,5,WHATSAPP,EXPIRED
TGT0007669,ACC0020314,CMP0000020,2026-04-08,6,FIELD,EXPIRED
TGT0007670,ACC0016614,CMP0000106,2026-06-01,5,VOICE,CONTACTED
TGT0007671,ACC0002015,CMP0000060,2026-04-04,2,WHATSAPP,QUEUED
TGT0007672,ACC0021822,CMP0000001,2026-07-16,7,FIELD,CONTACTED
TGT0007673,ACC0002313,CMP0000027,2026-07-22,1,VOICE,EXPIRED
TGT0007674,ACC0011696,CMP0000070,2026-03-19,8,WHATSAPP,EXPIRED
TGT0007675,ACC0019370,CMP0000105,2026-06-10,7,WHATSAPP,EXPIRED
TGT0007676,ACC0029484,CMP0000002,2026-06-01,5,SMS,SKIPPED
TGT0007677,ACC0025392,CMP0000064,2026-04-03,6,WHATSAPP,EXPIRED
TGT0007678,ACC0020958,CMP0000006,2026-07-31,1,WHATSAPP,QUEUED
TGT0007679,ACC0009951,CMP0000058,2026-07-09,1,WHATSAPP,CONTACTED
TGT0007680,ACC0026635,CMP0000039,2026-01-16,9,VOICE,QUEUED
TGT0007681,ACC0017672,CMP0000008,2026-07-03,6,VOICE,EXPIRED
TGT0007682,ACC0004733,CMP0000002,2026-06-18,4,VOICE,CONTACTED
TGT0007683,ACC0004690,CMP0000116,2026-08-06,8,VOICE,QUEUED
TGT0007684,ACC0013460,CMP0000052,2026-08-08,7,WHATSAPP,EXPIRED
TGT0007685,ACC0017637,CMP0000043,2026-03-04,7,SMS,SKIPPED
TGT0007686,ACC0015993,CMP0000061,2026-06-16,1,FIELD,QUEUED
TGT0007687,ACC0008211,CMP0000002,2026-06-06,4,FIELD,CONTACTED
TGT0007688,ACC0025443,CMP0000083,2026-04-10,1,VOICE,EXPIRED
TGT0007689,ACC0003006,CMP0000008,2026-07-01,10,SMS,SKIPPED
TGT0007690,ACC0004077,CMP0000013,2026-06-03,9,SMS,SKIPPED
TGT0007691,ACC0010644,CMP0000068,2026-04-13,6,WHATSAPP,EXPIRED
TGT0007692,ACC0016284,CMP0000052,2026-03-08,3,SMS,EXPIRED
TGT0007693,ACC0007382,CMP0000086,2026-08-08,4,WHATSAPP,CONTACTED
TGT0007694,ACC0020439,CMP0000104,2026-07-12,1,WHATSAPP,EXPIRED
TGT0007695,ACC0014232,CMP0000063,2026-01-26,9,WHATSAPP,QUEUED
TGT0007696,ACC0020303,CMP0000030,2026-02-19,5,FIELD,SKIPPED
TGT0007697,ACC0028117,CMP0000117,2026-05-29,7,VOICE,SKIPPED
TGT0007698,ACC0028298,CMP0000003,2026-04-22,5,WHATSAPP,EXPIRED
TGT0007699,ACC0001594,CMP0000052,2026-02-09,8,WHATSAPP,SKIPPED
TGT0007700,ACC0023990,CMP0000049,2026-04-14,10,WHATSAPP,CONTACTED
TGT0007701,ACC0014710,CMP0000102,2026-04-03,8,VOICE,CONTACTED
TGT0007702,ACC0016578,CMP0000057,2026-07-15,8,VOICE,CONTACTED
TGT0007703,ACC0023570,CMP0000091,2026-05-20,2,WHATSAPP,QUEUED
TGT0007704,ACC0009598,CMP0000055,2026-06-30,8,SMS,EXPIRED
TGT0007705,ACC0017139,CMP0000058,2026-03-17,10,SMS,CONTACTED
TGT0007706,ACC0003483,CMP0000083,2026-02-15,5,FIELD,QUEUED
TGT0007707,ACC0000986,CMP0000031,2026-01-17,3,FIELD,EXPIRED
TGT0007708,ACC0023304,CMP0000003,2026-07-01,3,VOICE,CONTACTED
TGT0007709,ACC0017678,CMP0000099,2026-06-02,9,SMS,SKIPPED
TGT0007710,ACC0008974,CMP0000074,2026-05-09,3,FIELD,EXPIRED
TGT0007711,ACC0023155,CMP0000100,2026-05-23,10,FIELD,QUEUED
TGT0007712,ACC0013695,CMP0000086,2026-04-27,5,WHATSAPP,CONTACTED
TGT0007713,ACC0006218,CMP0000100,2026-04-02,6,SMS,SKIPPED
TGT0007714,ACC0024366,CMP0000057,2026-01-03,1,VOICE,QUEUED
TGT0007715,ACC0017647,CMP0000062,2026-01-28,8,SMS,EXPIRED
TGT0007716,ACC0016277,CMP0000100,2026-03-04,4,WHATSAPP,QUEUED
TGT0007717,ACC0020456,CMP0000006,2026-06-28,10,WHATSAPP,EXPIRED
TGT0007718,ACC0017058,CMP0000043,2026-07-29,3,WHATSAPP,CONTACTED
TGT0007719,ACC0023608,CMP0000068,2026-01-10,9,SMS,QUEUED
TGT0007720,ACC0005028,CMP0000087,2026-02-19,3,VOICE,SKIPPED
TGT0007721,ACC0006779,CMP0000015,2026-07-14,8,SMS,QUEUED
TGT0007722,ACC0010947,CMP0000022,2026-05-10,4,SMS,CONTACTED
TGT0007723,ACC0023376,CMP0000034,2026-06-16,6,WHATSAPP,QUEUED
TGT0007724,ACC0026776,CMP0000040,2026-01-15,8,VOICE,SKIPPED
TGT0007725,ACC0001876,CMP0000097,2026-08-07,1,VOICE,CONTACTED
TGT0007726,ACC0010630,CMP0000028,2026-02-25,4,VOICE,EXPIRED
TGT0007727,ACC0005207,CMP0000023,2026-06-22,6,WHATSAPP,QUEUED
TGT0007728,ACC0012153,CMP0000065,2026-02-02,6,SMS,QUEUED
