call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone
CALL0011527,ACC0027641,BRW0010483,2026-06-26 13:32:06,AGT0000404,CMP0000079,OUTBOUND,VND0000002,FAILED,675,Asia/Kolkata
CALL0011528,ACC0011028,BRW0005153,2026-04-25 08:00:04,AGT0000371,CMP0000005,OUTBOUND,VND0000006,NO_ANSWER,412,Asia/Kolkata
CALL0011529,ACC0028260,BRW0009713,2026-05-22 21:51:28,AGT0000544,CMP0000112,OUTBOUND,VND0000014,ANSWERED,376,UTC
CALL0011530,ACC0005559,BRW0007268,2026-04-28 15:30:59,AGT0000362,CMP0000099,OUTBOUND,VND0000009,BUSY,630,Asia/Dubai
CALL0011531,ACC0021720,BRW0010243,2026-02-02 16:35:07,AGT0000650,CMP0000055,OUTBOUND,VND0000007,NO_ANSWER,399,Asia/Dubai
CALL0011532,ACC0007782,BRW0003609,2026-01-06 02:01:33,AGT0000655,CMP0000106,OUTBOUND,VND0000014,FAILED,557,UTC
CALL0011533,ACC0004090,BRW0004986,2026-01-24 10:39:28,AGT0000668,CMP0000033,OUTBOUND,VND0000004,VOICEMAIL,385,UTC
CALL0011534,ACC0025981,BRW0009456,2026-05-03 04:55:43,AGT0000177,CMP0000118,OUTBOUND,VND0000012,FAILED,596,Asia/Kolkata
CALL0011535,ACC0006857,BRW0004078,2026-04-14 08:07:03,AGT0000480,CMP0000093,OUTBOUND,VND0000012,ANSWERED,325,Asia/Dubai
CALL0011536,ACC0000454,BRW0002080,2026-05-02 02:42:07,AGT0000246,CMP0000065,OUTBOUND,VND0000003,FAILED,211,Asia/Dubai
CALL0011537,ACC0026798,BRW0008407,2026-02-23 11:36:29,AGT0000289,CMP0000088,OUTBOUND,VND0000005,ANSWERED,738,Asia/Kolkata
CALL0011538,ACC0027599,BRW0009142,2026-01-21 09:25:34,AGT0000608,CMP0000049,OUTBOUND,VND0000007,FAILED,863,UTC
CALL0011539,ACC0012656,BRW0007994,2026-02-19 23:53:01,AGT0000090,CMP0000045,OUTBOUND,VND0000007,NO_ANSWER,519,UTC
CALL0011540,ACC0003801,BRW0010967,2026-02-09 23:01:10,AGT0000558,CMP0000057,OUTBOUND,VND0000004,ANSWERED,718,Asia/Dubai
CALL0011541,ACC0023068,BRW0002385,2026-08-04 20:08:51,AGT0000561,CMP0000092,OUTBOUND,VND0000014,VOICEMAIL,612,Asia/Dubai
CALL0011542,ACC0026797,BRW0007574,2026-06-25 20:42:23,AGT0000263,CMP0000055,OUTBOUND,VND0000015,NO_ANSWER,435,UTC
CALL0011543,ACC0025810,BRW0010548,2026-01-30 18:59:41,AGT0000672,CMP0000055,OUTBOUND,VND0000012,ANSWERED,509,Asia/Kolkata
CALL0011544,ACC0028848,BRW0008788,2026-04-30 19:45:18,AGT0000595,CMP0000003,OUTBOUND,VND0000009,BUSY,363,Asia/Kolkata
CALL0011545,ACC0020615,BRW0002075,2026-02-07 21:30:24,AGT0000439,CMP0000029,OUTBOUND,VND0000001,NO_ANSWER,207,UTC
CALL0011546,ACC0005770,BRW0008937,2026-01-28 10:19:51,AGT0000475,CMP0000081,OUTBOUND,VND0000005,FAILED,782,Asia/Kolkata
CALL0011547,ACC0014500,BRW0006438,2026-01-18 11:39:07,AGT0000743,CMP0000024,OUTBOUND,VND0000002,BUSY,282,Asia/Dubai
CALL0011548,ACC0000015,BRW0010922,2026-07-06 20:45:40,AGT0000997,CMP0000114,OUTBOUND,VND0000011,NO_ANSWER,687,Asia/Dubai
CALL0011549,ACC0003214,BRW0000503,2026-03-16 22:59:37,AGT0000268,CMP0000113,OUTBOUND,VND0000008,BUSY,576,UTC
CALL0011550,ACC0007661,BRW0001467,2026-06-02 23:13:26,,CMP0000081,OUTBOUND,VND0000010,ANSWERED,393,Asia/Kolkata
CALL0011551,ACC0000994,BRW0007883,2026-04-07 11:43:56,AGT0000221,CMP0000102,OUTBOUND,VND0000008,BUSY,838,Asia/Dubai
CALL0011552,ACC0025776,BRW0004936,2026-01-30 06:19:29,AGT0000155,CMP0000043,OUTBOUND,VND0000015,ANSWERED,857,Asia/Kolkata
CALL0011553,ACC0023098,BRW0002547,2026-07-30 16:39:15,AGT0000926,CMP0000094,INBOUND,VND0000008,NO_ANSWER,5,Asia/Dubai
CALL0011554,ACC0000882,BRW0002518,2026-01-09 16:03:40,AGT0000803,CMP0000066,OUTBOUND,VND0000004,FAILED,382,Asia/Dubai
CALL0011555,ACC0000170,BRW0010321,2026-02-16 17:24:18,AGT0000404,CMP0000073,OUTBOUND,VND0000012,FAILED,488,Asia/Dubai
CALL0011556,ACC0023589,BRW0003072,2026-05-03 06:34:54,AGT0000712,CMP0000101,OUTBOUND,VND0000009,BUSY,454,Asia/Dubai
CALL0011557,ACC0023268,BRW0009355,2026-06-29 03:23:35,AGT0000730,CMP0000081,OUTBOUND,VND0000014,FAILED,509,Asia/Kolkata
CALL0011558,ACC0021386,BRW0006220,2026-01-20 03:30:07,AGT0000227,CMP0000112,OUTBOUND,VND0000004,NO_ANSWER,589,Asia/Dubai
CALL0011559,ACC0018477,BRW0009694,2026-03-14 21:36:03,AGT0000455,CMP0000038,OUTBOUND,VND0000012,ANSWERED,276,Asia/Dubai
CALL0011560,ACC0019366,BRW0011078,2026-01-04 03:31:10,AGT0000121,CMP0000048,OUTBOUND,VND0000012,NO_ANSWER,221,Asia/Dubai
CALL0011561,ACC0016655,BRW0002892,2026-07-24 02:11:46,AGT0000972,CMP0000091,OUTBOUND,VND0000013,FAILED,62,Asia/Dubai
CALL0011562,ACC0028483,BRW0007953,2026-01-15 06:34:51,AGT0000187,CMP0000078,OUTBOUND,VND0000009,BUSY,647,UTC
CALL0011563,ACC0001796,BRW0007670,2026-01-25 17:01:55,AGT0000830,CMP0000076,OUTBOUND,VND0000002,VOICEMAIL,876,Asia/Kolkata
CALL0011564,ACC0009797,BRW0000844,2026-05-08 08:12:32,AGT0000887,CMP0000008,OUTBOUND,VND0000004,NO_ANSWER,551,Asia/Kolkata
CALL0011565,ACC0001943,BRW0001012,2026-03-08 04:16:38,AGT0000786,CMP0000015,OUTBOUND,VND0000010,VOICEMAIL,385,UTC
CALL0011566,ACC0023087,BRW0004046,2026-02-05 18:27:38,AGT0000797,CMP0000090,INBOUND,VND0000005,NO_ANSWER,416,UTC
CALL0011567,ACC0028318,BRW0007817,2026-07-04 22:46:30,AGT0000663,CMP0000015,OUTBOUND,VND0000004,ANSWERED,30,UTC
CALL0011568,ACC0023414,BRW0007324,2026-07-16 06:34:25,AGT0000895,CMP0000096,OUTBOUND,VND0000007,VOICEMAIL,337,UTC
CALL0011569,ACC0001365,BRW0011754,2026-07-18 18:26:00,AGT0000760,CMP0000053,OUTBOUND,VND0000007,VOICEMAIL,33,Asia/Kolkata
CALL0011570,ACC0020611,BRW0008736,2026-06-03 02:02:58,AGT0000712,CMP0000003,OUTBOUND,VND0000014,VOICEMAIL,526,UTC
CALL0011571,ACC0014493,BRW0007590,2026-06-11 08:07:11,AGT0000674,CMP0000091,OUTBOUND,VND0000006,BUSY,108,Asia/Dubai
CALL0011572,ACC0028939,BRW0003841,2026-02-27 21:45:02,AGT0000328,CMP0000092,OUTBOUND,VND0000014,BUSY,521,Asia/Dubai
CALL0011573,ACC0004890,BRW0010269,2026-02-05 10:40:46,AGT0000838,CMP0000111,OUTBOUND,VND0000003,FAILED,661,Asia/Kolkata
CALL0011574,ACC0029356,BRW0001943,2026-04-19 01:21:23,AGT0000375,CMP0000076,OUTBOUND,VND0000001,FAILED,70,Asia/Kolkata
CALL0011575,ACC0017728,BRW0000584,2026-07-23 03:13:47,AGT0000265,CMP0000072,OUTBOUND,VND0000006,NO_ANSWER,806,Asia/Kolkata
CALL0011576,ACC0005043,BRW0007750,2026-06-24 09:39:35,AGT0000158,CMP0000114,OUTBOUND,VND0000001,ANSWERED,642,Asia/Kolkata
CALL0011577,ACC0016214,BRW0008347,2026-02-09 14:17:05,AGT0000156,CMP0000046,OUTBOUND,VND0000007,FAILED,57,UTC
CALL0011578,ACC0010620,BRW0005150,2026-05-25 05:42:01,AGT0000702,CMP0000097,OUTBOUND,VND0000011,NO_ANSWER,649,Asia/Kolkata
CALL0011579,ACC0004626,BRW0008683,2026-03-13 06:52:37,AGT0000747,CMP0000008,INBOUND,VND0000004,ANSWERED,528,Asia/Kolkata
CALL0011580,ACC0014247,BRW0002281,2026-03-31 10:22:32,AGT0000685,CMP0000062,OUTBOUND,VND0000006,ANSWERED,840,Asia/Dubai
CALL0011581,ACC0015646,BRW0006444,2026-05-17 14:55:43,AGT0000449,CMP0000003,OUTBOUND,VND0000004,BUSY,823,Asia/Kolkata
CALL0011582,ACC0019058,BRW0006292,2026-07-13 01:36:53,AGT0000557,CMP0000034,OUTBOUND,VND0000001,ANSWERED,308,UTC
CALL0011583,ACC0022133,BRW0007436,2026-03-21 17:28:56,AGT0000328,CMP0000072,OUTBOUND,VND0000004,BUSY,386,Asia/Dubai
CALL0011584,ACC0013776,BRW0009829,2026-07-23 15:49:31,AGT0000582,CMP0000045,OUTBOUND,VND0000015,ANSWERED,769,Asia/Dubai
CALL0011585,ACC0004349,BRW0007089,2026-06-21 18:54:43,AGT0000313,CMP0000100,OUTBOUND,VND0000008,NO_ANSWER,170,Asia/Dubai
CALL0011586,ACC0026111,BRW0011505,2026-07-12 13:18:55,AGT0000197,CMP0000089,OUTBOUND,VND0000004,NO_ANSWER,296,Asia/Kolkata
CALL0011587,ACC0027377,BRW0008423,2026-06-13 00:50:44,AGT0000733,CMP0000030,OUTBOUND,VND0000011,NO_ANSWER,246,Asia/Dubai
CALL0011588,ACC0018330,BRW0005185,2026-03-11 19:06:09,,CMP0000088,OUTBOUND,VND0000009,NO_ANSWER,639,UTC
CALL0011589,ACC0026759,BRW0006152,2026-01-25 03:52:13,AGT0000959,CMP0000081,OUTBOUND,VND0000007,BUSY,107,Asia/Dubai
CALL0011590,ACC0004774,BRW0001744,2026-07-30 12:04:42,AGT0000411,CMP0000038,OUTBOUND,VND0000007,ANSWERED,13,Asia/Dubai
CALL0011591,ACC0024303,BRW0005756,2026-05-31 19:12:35,AGT0000506,CMP0000111,OUTBOUND,VND0000007,NO_ANSWER,615,Asia/Kolkata
CALL0011592,ACC0025403,BRW0010525,2026-07-10 07:12:38,AGT0000640,CMP0000069,OUTBOUND,VND0000011,BUSY,368,Asia/Dubai
CALL0011593,ACC0028677,BRW0002528,2026-01-05 21:44:49,AGT0000771,CMP0000094,OUTBOUND,VND0000010,ANSWERED,44,UTC
CALL0011594,ACC0023725,BRW0011337,2026-06-08 15:21:22,AGT0000759,CMP0000114,OUTBOUND,VND0000012,NO_ANSWER,218,Asia/Kolkata
CALL0011595,ACC0006926,BRW0005540,2026-08-06 16:13:43,AGT0000208,CMP0000028,OUTBOUND,VND0000006,BUSY,712,UTC
CALL0011596,ACC0008526,BRW0005810,2026-01-02 16:50:06,AGT0000636,CMP0000118,OUTBOUND,VND0000013,NO_ANSWER,524,Asia/Kolkata
CALL0011597,ACC0023317,BRW0001024,2026-07-25 17:43:19,AGT0000945,CMP0000083,OUTBOUND,VND0000004,VOICEMAIL,519,UTC
CALL0011598,ACC0025571,BRW0011315,2026-03-21 23:57:00,AGT0000687,CMP0000081,OUTBOUND,VND0000007,VOICEMAIL,257,Asia/Dubai
CALL0011599,ACC0001778,BRW0005369,2026-01-10 02:58:15,AGT0000217,CMP0000044,OUTBOUND,VND0000007,FAILED,388,Asia/Kolkata
CALL0011600,ACC0018136,BRW0003693,2026-02-27 13:04:49,AGT0000395,CMP0000059,OUTBOUND,VND0000008,FAILED,403,Asia/Kolkata
CALL0011601,ACC0008997,BRW0000098,2026-07-10 20:39:34,AGT0000829,CMP0000046,OUTBOUND,VND0000006,VOICEMAIL,784,Asia/Kolkata
CALL0011602,ACC0000338,BRW0011673,2026-03-17 08:02:25,AGT0000051,CMP0000010,OUTBOUND,VND0000011,NO_ANSWER,116,Asia/Dubai
CALL0011603,ACC0019589,BRW0010017,2026-07-08 02:55:45,AGT0000673,CMP0000008,OUTBOUND,VND0000002,NO_ANSWER,497,Asia/Kolkata
CALL0011604,ACC0027684,BRW0000321,2026-02-25 16:49:17,AGT0000951,CMP0000073,OUTBOUND,VND0000001,FAILED,340,Asia/Dubai
CALL0011605,ACC0007284,BRW0008229,2026-01-06 14:59:22,AGT0000467,CMP0000027,OUTBOUND,VND0000002,ANSWERED,526,Asia/Kolkata
CALL0011606,ACC0029440,BRW0000561,2026-04-09 14:10:12,AGT0000539,CMP0000058,OUTBOUND,VND0000006,ANSWERED,689,Asia/Kolkata
CALL0011607,ACC0014020,BRW0009598,2026-08-06 05:35:06,AGT0000862,CMP0000079,OUTBOUND,VND0000014,ANSWERED,509,Asia/Kolkata
CALL0011608,ACC0007256,BRW0009033,2026-04-09 02:07:39,AGT0000133,CMP0000117,OUTBOUND,VND0000004,VOICEMAIL,84,UTC
CALL0011609,ACC0011019,BRW0006244,2026-07-05 08:28:50,AGT0000920,CMP0000015,OUTBOUND,VND0000010,BUSY,633,Asia/Kolkata
CALL0011610,ACC0000521,BRW0009679,2026-05-30 23:20:47,AGT0000361,CMP0000017,OUTBOUND,VND0000004,BUSY,594,UTC
CALL0011611,ACC0001730,BRW0003872,2026-05-12 21:34:25,AGT0000222,CMP0000069,OUTBOUND,VND0000001,VOICEMAIL,35,Asia/Kolkata
CALL0011612,ACC0014318,BRW0010615,2026-07-03 17:26:43,AGT0000738,CMP0000006,OUTBOUND,VND0000001,ANSWERED,413,UTC
CALL0011613,ACC0018360,BRW0011195,2026-07-19 22:01:14,AGT0000687,CMP0000037,OUTBOUND,VND0000008,FAILED,43,UTC
CALL0011614,ACC0024715,BRW0010715,2026-05-08 22:43:08,AGT0000588,CMP0000003,OUTBOUND,VND0000014,BUSY,15,Asia/Dubai
CALL0011615,ACC0023327,BRW0011617,2026-07-25 22:06:17,AGT0000516,CMP0000024,OUTBOUND,VND0000009,NO_ANSWER,833,Asia/Dubai
CALL0011616,ACC0009647,BRW0001619,2026-07-23 00:52:59,AGT0000296,CMP0000102,OUTBOUND,VND0000009,VOICEMAIL,268,Asia/Dubai
CALL0011617,ACC0029127,BRW0011786,2026-05-08 09:22:29,AGT0000781,CMP0000001,OUTBOUND,VND0000002,NO_ANSWER,138,Asia/Kolkata
CALL0011618,ACC0024943,BRW0001091,2026-03-02 05:36:20,,CMP0000066,OUTBOUND,VND0000005,FAILED,762,Asia/Kolkata
CALL0011619,ACC0019222,BRW0005763,2026-04-24 11:45:40,AGT0000226,CMP0000032,OUTBOUND,VND0000004,NO_ANSWER,244,Asia/Kolkata
CALL0011620,ACC0022918,BRW0001408,2026-05-15 02:28:39,AGT0000063,CMP0000074,OUTBOUND,VND0000011,BUSY,488,Asia/Dubai
CALL0011621,ACC0001650,BRW0006252,2026-01-12 20:56:46,AGT0000769,CMP0000100,OUTBOUND,VND0000005,BUSY,761,Asia/Dubai
CALL0011622,ACC0026857,BRW0001073,2026-01-03 18:57:56,AGT0000298,CMP0000057,OUTBOUND,VND0000001,NO_ANSWER,822,Asia/Kolkata
CALL0011623,ACC0028661,BRW0005872,2026-04-26 02:49:41,AGT0000873,CMP0000056,OUTBOUND,VND0000006,VOICEMAIL,898,Asia/Dubai
CALL0011624,ACC0010823,BRW0005259,2026-06-08 15:49:30,AGT0000714,CMP0000108,OUTBOUND,VND0000008,BUSY,879,Asia/Kolkata
CALL0011625,ACC0016210,BRW0000407,2026-04-24 22:42:04,AGT0000207,CMP0000093,OUTBOUND,VND0000011,BUSY,580,UTC
CALL0011626,ACC0012215,BRW0001603,2026-06-22 16:19:06,AGT0000090,CMP0000095,OUTBOUND,VND0000003,ANSWERED,545,UTC
CALL0011627,ACC0017626,BRW0001810,2026-07-22 09:53:07,,CMP0000109,OUTBOUND,VND0000009,ANSWERED,298,UTC
CALL0011628,ACC0017748,BRW0004467,2026-05-12 17:04:58,AGT0000986,CMP0000048,OUTBOUND,VND0000007,FAILED,497,UTC
CALL0011629,ACC0022193,BRW0008303,2026-07-06 08:14:27,AGT0000363,CMP0000042,OUTBOUND,VND0000015,VOICEMAIL,451,Asia/Dubai
CALL0011630,ACC0025717,BRW0001068,2026-06-29 16:55:32,AGT0000891,CMP0000119,OUTBOUND,VND0000003,NO_ANSWER,113,Asia/Dubai
CALL0011631,ACC0009674,BRW0004213,2026-04-12 12:39:06,AGT0000897,CMP0000102,OUTBOUND,VND0000005,FAILED,891,Asia/Dubai
CALL0011632,ACC0005392,BRW0001862,2026-05-24 06:21:18,AGT0000121,CMP0000042,OUTBOUND,VND0000015,NO_ANSWER,678,Asia/Kolkata
CALL0011633,ACC0019052,BRW0005029,2026-01-12 17:35:19,AGT0000528,CMP0000115,OUTBOUND,VND0000015,NO_ANSWER,860,UTC
CALL0011634,ACC0006097,BRW0006972,2026-04-14 15:33:40,AGT0000034,CMP0000009,OUTBOUND,VND0000010,NO_ANSWER,308,Asia/Dubai
CALL0011635,ACC0019936,BRW0011011,2026-01-19 21:14:40,AGT0000143,CMP0000076,OUTBOUND,VND0000009,VOICEMAIL,412,UTC
CALL0011636,ACC0021123,BRW0003857,2026-01-19 01:07:25,AGT0000595,CMP0000102,OUTBOUND,VND0000007,FAILED,524,UTC
CALL0011637,ACC0020403,BRW0000211,2026-01-19 22:21:08,AGT0000422,CMP0000019,OUTBOUND,VND0000006,FAILED,581,Asia/Dubai
CALL0011638,ACC0006638,BRW0000121,2026-04-11 04:19:49,AGT0000985,CMP0000023,OUTBOUND,VND0000014,VOICEMAIL,855,Asia/Kolkata
CALL0011639,ACC0004307,BRW0001991,2026-02-05 23:50:51,AGT0000757,CMP0000036,OUTBOUND,VND0000006,BUSY,720,Asia/Kolkata
CALL0011640,ACC0024562,BRW0010172,2026-01-12 08:56:24,AGT0000671,CMP0000042,OUTBOUND,VND0000014,ANSWERED,177,Asia/Kolkata
CALL0011641,ACC0000009,BRW0008152,2026-01-06 17:34:59,AGT0000923,CMP0000006,OUTBOUND,VND0000007,FAILED,485,Asia/Dubai
CALL0011642,ACC0025929,BRW0004472,2026-01-02 08:37:40,AGT0000204,CMP0000066,OUTBOUND,VND0000014,NO_ANSWER,373,Asia/Dubai
CALL0011643,ACC0010939,BRW0001105,2026-07-04 22:24:39,AGT0000143,CMP0000061,OUTBOUND,VND0000013,ANSWERED,151,Asia/Kolkata
CALL0011644,ACC0007463,BRW0000726,2026-01-08 15:48:51,AGT0000904,CMP0000059,INBOUND,VND0000010,ANSWERED,125,UTC
CALL0011645,ACC0013856,BRW0010543,2026-03-18 10:53:14,AGT0000449,CMP0000112,OUTBOUND,VND0000012,NO_ANSWER,486,Asia/Dubai
CALL0011646,ACC0025383,BRW0010934,2026-04-07 16:59:42,AGT0000712,CMP0000052,OUTBOUND,VND0000011,VOICEMAIL,723,Asia/Dubai
CALL0011647,ACC0006494,BRW0004972,2026-07-15 17:22:45,AGT0000099,CMP0000048,OUTBOUND,VND0000007,VOICEMAIL,193,Asia/Dubai
CALL0011648,ACC0029393,BRW0010320,2026-08-04 09:02:54,AGT0000697,CMP0000100,OUTBOUND,VND0000006,BUSY,488,Asia/Dubai
CALL0011649,ACC0029116,BRW0000512,2026-02-06 06:03:50,AGT0000584,CMP0000066,OUTBOUND,VND0000012,ANSWERED,725,Asia/Dubai
CALL0011650,ACC0019692,BRW0008128,2026-05-07 05:13:51,AGT0000764,CMP0000028,OUTBOUND,VND0000014,VOICEMAIL,173,Asia/Dubai
CALL0011651,ACC0002073,BRW0008092,2026-07-11 02:43:36,AGT0000515,CMP0000004,OUTBOUND,VND0000009,ANSWERED,719,UTC
CALL0011652,ACC0004794,BRW0006856,2026-04-28 05:48:42,AGT0000614,CMP0000025,OUTBOUND,VND0000008,FAILED,635,UTC
CALL0011653,ACC0014690,BRW0005109,2026-06-16 06:57:02,AGT0000717,CMP0000087,OUTBOUND,VND0000004,ANSWERED,18,Asia/Dubai
CALL0011654,ACC0008090,BRW0004025,2026-02-24 04:35:40,AGT0000947,CMP0000027,OUTBOUND,VND0000004,NO_ANSWER,61,Asia/Dubai
CALL0011655,ACC0020929,BRW0011003,2026-07-31 01:40:35,AGT0000283,CMP0000043,OUTBOUND,VND0000013,NO_ANSWER,430,UTC
CALL0011656,ACC0025335,BRW0004532,2026-05-03 14:32:21,AGT0000924,CMP0000065,OUTBOUND,VND0000010,ANSWERED,470,Asia/Kolkata
CALL0011657,ACC0016474,BRW0002384,2026-02-19 07:27:01,AGT0000286,CMP0000088,OUTBOUND,VND0000014,NO_ANSWER,118,UTC
CALL0011658,ACC0002265,BRW0010091,2026-03-16 18:14:52,AGT0000395,CMP0000095,OUTBOUND,VND0000012,ANSWERED,406,Asia/Kolkata
CALL0011659,ACC0008475,BRW0009391,2026-06-24 09:42:54,AGT0000928,CMP0000049,OUTBOUND,VND0000001,FAILED,779,UTC
CALL0011660,ACC0015465,BRW0006706,2026-01-19 23:17:47,AGT0000394,CMP0000043,INBOUND,VND0000006,BUSY,897,Asia/Kolkata
CALL0011661,ACC0022582,BRW0003918,2026-04-14 08:03:57,AGT0000626,CMP0000118,OUTBOUND,VND0000007,FAILED,549,UTC
CALL0011662,ACC0013638,BRW0000963,2026-04-13 22:24:31,AGT0000989,CMP0000109,OUTBOUND,VND0000002,NO_ANSWER,729,Asia/Kolkata
CALL0011663,ACC0004402,BRW0011933,2026-01-11 07:50:56,AGT0000894,CMP0000005,OUTBOUND,VND0000003,ANSWERED,59,Asia/Kolkata
CALL0011664,ACC0016772,BRW0002225,2026-04-02 16:36:31,AGT0000382,CMP0000064,OUTBOUND,VND0000006,BUSY,719,Asia/Dubai
CALL0011665,ACC0006794,BRW0011390,2026-01-28 14:34:26,AGT0000021,CMP0000108,OUTBOUND,VND0000011,VOICEMAIL,376,Asia/Kolkata
CALL0011666,ACC0029513,BRW0007756,2026-04-08 00:26:44,AGT0000124,CMP0000118,OUTBOUND,VND0000013,BUSY,719,UTC
CALL0011667,ACC0020692,BRW0007980,2026-06-20 06:52:11,AGT0000079,CMP0000037,OUTBOUND,VND0000001,VOICEMAIL,644,Asia/Dubai
CALL0011668,ACC0026164,BRW0002354,2026-05-26 22:22:39,AGT0000490,CMP0000112,OUTBOUND,VND0000007,ANSWERED,300,UTC
CALL0011669,ACC0011117,BRW0003698,2026-06-10 22:43:43,,CMP0000115,OUTBOUND,VND0000008,ANSWERED,285,UTC
CALL0011670,ACC0014917,BRW0001571,2026-08-02 18:10:13,AGT0000057,CMP0000032,OUTBOUND,VND0000001,NO_ANSWER,187,Asia/Dubai
CALL0011671,ACC0004181,BRW0004616,2026-05-22 15:15:20,AGT0000804,CMP0000018,OUTBOUND,VND0000013,ANSWERED,359,Asia/Kolkata
CALL0011672,ACC0014146,BRW0003044,2026-04-15 20:29:52,AGT0000555,CMP0000056,INBOUND,VND0000012,VOICEMAIL,594,UTC
CALL0011673,ACC0023092,BRW0005810,2026-03-31 18:02:07,AGT0000496,CMP0000101,OUTBOUND,VND0000002,FAILED,283,UTC
CALL0011674,ACC0003950,BRW0001287,2026-03-30 20:40:39,AGT0000889,CMP0000024,OUTBOUND,VND0000012,ANSWERED,594,Asia/Dubai
CALL0011675,ACC0002600,BRW0009314,2026-03-14 17:44:38,AGT0000182,CMP0000010,OUTBOUND,VND0000011,BUSY,218,Asia/Kolkata
CALL0011676,ACC0025383,BRW0001475,2026-06-14 10:21:55,AGT0000475,CMP0000015,OUTBOUND,VND0000001,VOICEMAIL,563,Asia/Kolkata
CALL0011677,ACC0003985,BRW0009240,2026-03-31 09:32:41,AGT0000390,CMP0000007,OUTBOUND,VND0000011,VOICEMAIL,60,Asia/Kolkata
CALL0011678,ACC0017049,BRW0003059,2026-06-29 22:30:42,AGT0000051,CMP0000024,OUTBOUND,VND0000008,ANSWERED,216,Asia/Kolkata
CALL0011679,ACC0017460,BRW0007027,2026-06-05 21:18:14,AGT0000493,CMP0000104,OUTBOUND,VND0000015,FAILED,737,Asia/Kolkata
CALL0011680,ACC0004419,BRW0007053,2026-06-03 15:05:14,AGT0000502,CMP0000047,OUTBOUND,VND0000011,FAILED,228,Asia/Kolkata
CALL0011681,ACC0026712,BRW0010888,2026-06-20 03:15:49,AGT0000219,CMP0000058,OUTBOUND,VND0000001,VOICEMAIL,471,Asia/Dubai
CALL0011682,ACC0022797,BRW0006956,2026-07-10 02:24:20,AGT0000815,CMP0000104,OUTBOUND,VND0000006,FAILED,107,UTC
CALL0011683,ACC0013705,BRW0006344,2026-07-30 21:04:08,AGT0000972,CMP0000030,INBOUND,VND0000012,BUSY,159,Asia/Kolkata
CALL0011684,ACC0000729,BRW0000812,2026-07-09 08:01:52,AGT0000232,CMP0000074,OUTBOUND,VND0000003,NO_ANSWER,393,Asia/Kolkata
CALL0011685,ACC0010392,BRW0003492,2026-01-29 05:26:09,AGT0000455,CMP0000067,OUTBOUND,VND0000009,BUSY,542,Asia/Dubai
CALL0011686,ACC0004316,BRW0005289,2026-04-09 12:55:32,AGT0000971,CMP0000045,OUTBOUND,VND0000010,ANSWERED,740,Asia/Dubai
CALL0011687,ACC0028762,BRW0001736,2026-05-17 19:41:23,AGT0000482,CMP0000081,INBOUND,VND0000010,ANSWERED,754,Asia/Dubai
CALL0011688,ACC0010079,BRW0005273,2026-07-16 00:10:23,AGT0000939,CMP0000063,OUTBOUND,VND0000015,NO_ANSWER,598,UTC
CALL0011689,ACC0028332,BRW0010772,2026-03-29 00:38:25,AGT0000713,CMP0000038,OUTBOUND,VND0000005,NO_ANSWER,335,UTC
CALL0011690,ACC0029213,BRW0002858,2026-07-26 23:52:26,AGT0000721,CMP0000011,OUTBOUND,VND0000015,ANSWERED,228,Asia/Dubai
CALL0011691,ACC0012371,BRW0008023,2026-06-07 16:54:39,AGT0000475,CMP0000038,OUTBOUND,VND0000003,ANSWERED,76,Asia/Kolkata
CALL0011692,ACC0019462,BRW0005206,2026-05-08 18:45:14,AGT0000514,CMP0000118,OUTBOUND,VND0000012,BUSY,7,UTC
CALL0011693,ACC0022189,BRW0002203,2026-01-28 23:06:58,AGT0000086,CMP0000017,OUTBOUND,VND0000008,BUSY,726,UTC
CALL0011694,ACC0019341,BRW0007327,2026-02-12 13:56:53,AGT0000559,CMP0000005,OUTBOUND,VND0000006,FAILED,85,UTC
CALL0011695,ACC0023011,BRW0000947,2026-01-12 11:36:57,AGT0000205,CMP0000015,OUTBOUND,VND0000009,FAILED,279,Asia/Kolkata
CALL0011696,ACC0025967,BRW0001220,2026-04-23 11:33:52,AGT0000440,CMP0000005,OUTBOUND,VND0000001,BUSY,87,Asia/Kolkata
CALL0011697,ACC0023963,BRW0004527,2026-05-21 21:59:41,AGT0000826,CMP0000041,OUTBOUND,VND0000008,VOICEMAIL,504,Asia/Dubai
CALL0011698,ACC0015641,BRW0000699,2026-03-26 13:27:37,AGT0000413,CMP0000054,OUTBOUND,VND0000003,VOICEMAIL,156,Asia/Kolkata
CALL0011699,ACC0013250,BRW0010326,2026-07-12 09:25:51,AGT0000728,CMP0000019,OUTBOUND,VND0000004,ANSWERED,737,Asia/Kolkata
CALL0011700,ACC0008868,BRW0003281,2026-04-12 00:01:38,AGT0000463,CMP0000065,OUTBOUND,VND0000011,VOICEMAIL,482,Asia/Kolkata
CALL0011701,ACC0018824,BRW0009055,2026-01-15 07:35:12,AGT0000167,CMP0000060,OUTBOUND,VND0000006,NO_ANSWER,756,Asia/Dubai
CALL0011702,ACC0011487,BRW0003188,2026-04-01 05:27:47,AGT0000093,CMP0000090,OUTBOUND,VND0000002,FAILED,623,Asia/Dubai
CALL0011703,ACC0017682,BRW0001725,2026-01-13 13:50:35,AGT0000395,CMP0000117,OUTBOUND,VND0000010,ANSWERED,355,UTC
